iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
1710,1540813851465,27363,-1.011237045e+06,869,2247,4059,5422,52,64,45515,10441,1091,30,0,0,0
1720,1540813872763,27423,-1.010729508e+06,846,2331,3977,5387,55,75,45502,10508,1038,29,0,0,0
1730,1540813891989,27421,-1.010760630e+06,765,2410,4046,5261,61,78,45605,10361,1073,38,0,0,0
1740,1540813912740,27423,-1.010859963e+06,786,2393,4096,5303,49,71,45534,10421,1089,33,0,0,0
1750,1540813932426,27401,-1.011283866e+06,810,2418,4070,5334,50,61,45486,10473,1084,34,0,0,0
1760,1540813953228,27322,-1.011308798e+06,763,2456,4091,5302,65,63,45463,10526,1050,38,0,0,0
1770,1540813972762,27342,-1.009744380e+06,632,2324,4107,5300,56,58,45647,10405,1003,22,0,0,0
1780,1540813993175,27366,-1.011238368e+06,696,2389,4233,5331,56,58,45440,10558,1032,47,0,0,0
1790,1540814012774,27360,-1.011397893e+06,763,2314,4196,5352,60,66,45467,10501,1077,32,0,0,0
1800,1540814034635,27391,-1.010502292e+06,690,2325,4114,5310,53,70,45634,10354,1059,30,0,0,0
1810,1540814054139,27332,-1.011226920e+06,728,2358,4109,5456,55,54,45483,10462,1098,34,0,0,0
1820,1540814074981,27359,-1.010773553e+06,658,2331,4073,5461,55,59,45536,10473,1040,28,0,0,0
1830,1540814094222,27425,-1.010224015e+06,697,2306,4078,5352,61,48,45650,10349,1041,37,0,0,0
1840,1540814114994,27466,-1.010170043e+06,717,2318,4002,5404,56,39,45654,10353,1028,41,1,0,0
1850,1540814134172,27460,-1.010057751e+06,747,2267,4000,5430,55,49,45673,10302,1060,42,0,0,0
1860,1540814154547,27477,-1.009980010e+06,679,2301,4041,5437,67,44,45616,10388,1040,31,2,0,0
1870,1540814174202,27504,-1.011444941e+06,761,2294,4126,5459,67,64,45426,10561,1060,30,0,0,0
1880,1540814195047,27551,-1.009790058e+06,712,2170,4117,5317,71,67,45660,10410,977,30,0,0,0
1890,1540814215064,27520,-1.010481477e+06,779,2277,4107,5271,64,46,45580,10478,991,28,0,0,0
1900,1540814236584,27355,-1.011536704e+06,761,2262,4159,5441,62,67,45494,10453,1091,39,0,0,0
1910,1540814255981,27382,-1.011177352e+06,708,2270,4133,5427,46,62,45515,10502,1036,24,0,0,0
1920,1540814277090,27399,-1.010299681e+06,718,2266,4050,5393,61,48,45584,10486,971,36,0,0,0
1930,1540814296527,27463,-1.010353992e+06,696,2272,4107,5345,50,65,45607,10438,999,33,0,0,0
1940,1540814317300,27415,-1.010919742e+06,756,2278,4066,5457,72,54,45543,10425,1071,36,2,0,0
1950,1540814336706,27427,-1.011205959e+06,755,2352,4031,5475,56,61,45518,10421,1105,33,0,0,0
1960,1540814357032,27456,-1.011253063e+06,804,2288,3997,5506,72,53,45499,10464,1086,28,0,0,0
1970,1540814376569,27526,-1.010319142e+06,782,2388,3890,5396,57,50,45641,10343,1059,34,0,0,0
1980,1540814396674,27446,-1.010500509e+06,727,2352,3903,5526,58,49,45573,10422,1054,27,1,0,0
1990,1540814416022,27474,-1.010224225e+06,758,2379,3872,5517,53,58,45554,10439,1054,30,0,0,0
2000,1540814437708,27320,-1.010934135e+06,696,2257,4033,5504,51,45,45522,10552,975,28,0,0,0
2010,1540814456997,27385,-1.010780371e+06,758,2282,3955,5561,45,58,45542,10451,1044,40,0,0,0
2020,1540814478001,27413,-1.011281608e+06,735,2328,4024,5544,36,56,45470,10519,1060,28,0,0,0
2030,1540814497255,27493,-1.010664415e+06,721,2272,3971,5499,40,53,45622,10385,1039,31,0,0,0
2040,1540814518016,27447,-1.009993970e+06,700,2285,3892,5557,58,50,45632,10381,1031,33,0,0,0
2050,1540814537531,27477,-1.010835971e+06,735,2248,3895,5622,48,54,45587,10416,1036,38,0,0,0
2060,1540814558275,27418,-1.010351271e+06,629,2294,3913,5647,53,55,45572,10460,1004,41,0,0,0
2070,1540814577862,27423,-1.011419629e+06,678,2279,4017,5622,65,52,45518,10434,1096,29,0,0,0
2080,1540814599117,27469,-1.010997068e+06,708,2180,4096,5516,62,58,45561,10445,1038,33,0,0,0
2090,1540814618443,27432,-1.010995641e+06,716,2171,4058,5567,61,59,45527,10492,1034,24,0,0,0
2100,1540814640430,27390,-1.010898199e+06,693,2201,4006,5635,61,60,45560,10416,1066,32,3,0,0
2110,1540814660029,27479,-1.010434017e+06,718,2186,3947,5595,50,68,45598,10430,1013,36,0,0,0
2120,1540814680760,27456,-1.010140721e+06,685,2203,4025,5550,54,59,45562,10483,1003,29,0,0,0
2130,1540814700867,27418,-1.010526494e+06,701,2176,4057,5577,63,55,45568,10425,1048,36,0,0,0
2140,1540814721802,27412,-1.011626726e+06,721,2276,4152,5535,64,58,45424,10530,1093,30,0,0,0
2150,1540814741313,27395,-1.010483676e+06,681,2277,3924,5572,53,72,45607,10391,1049,30,0,0,0
2160,1540814762297,27462,-1.010671315e+06,663,2297,3991,5519,54,53,45593,10415,1045,24,0,0,0
2170,1540814781855,27506,-1.010171704e+06,685,2213,3970,5441,74,50,45665,10428,947,37,0,0,0
2180,1540814802099,27426,-1.011033677e+06,682,2307,3975,5536,49,71,45542,10486,1014,34,1,0,0
2190,1540814821509,27453,-1.011051460e+06,718,2271,4018,5471,67,53,45600,10384,1065,28,0,0,0
2200,1540814842919,27425,-1.011237624e+06,705,2344,3987,5483,68,77,45522,10477,1047,31,0,0,0
2210,1540814862279,27424,-1.010891300e+06,719,2175,3999,5633,51,62,45551,10453,1033,40,0,0,0
2220,1540814883200,27403,-1.010539295e+06,625,2187,3973,5619,53,62,45589,10480,985,23,0,0,0
2230,1540814902670,27464,-1.011314101e+06,794,2144,3983,5588,60,68,45528,10487,1036,26,0,0,0
2240,1540814923215,27474,-1.010938389e+06,748,2257,4018,5474,59,73,45558,10444,1041,33,1,0,0
2250,1540814942885,27490,-1.010814376e+06,734,2150,4011,5575,76,68,45520,10529,999,29,0,0,0
2260,1540814963674,27431,-1.011330768e+06,798,2255,4020,5529,54,70,45495,10469,1083,29,1,0,0
2270,1540814983295,27426,-1.010667295e+06,715,2276,4073,5446,55,59,45594,10392,1043,46,2,0,0
2280,1540815004256,27464,-1.011195833e+06,770,2240,4035,5526,49,59,45495,10513,1041,28,0,0,0
2290,1540815023664,27462,-1.010651168e+06,733,2197,4056,5480,61,65,45560,10462,1035,20,0,0,0
2300,1540815045755,27259,-1.012623898e+06,828,2237,4160,5590,42,73,45305,10644,1098,30,0,0,0
2310,1540815065274,27316,-1.011445460e+06,719,2290,4149,5440,58,56,45492,10489,1066,29,1,0,0
2320,1540815085889,27316,-1.011555216e+06,682,2300,4146,5554,58,49,45426,10553,1058,40,0,0,0
2330,1540815105205,27477,-1.010173670e+06,672,2259,4139,5337,57,52,45662,10339,1052,23,1,0,0
2340,1540815126084,27479,-1.009592273e+06,675,2219,4054,5415,58,52,45687,10335,1028,26,1,0,0
2350,1540815145550,27373,-1.010889526e+06,617,2282,4158,5419,61,46,45554,10498,990,35,0,0,0
2360,1540815165923,27356,-1.011256742e+06,697,2213,4211,5457,56,62,45480,10525,1046,25,1,0,0
2370,1540815185540,27486,-1.010433617e+06,660,2221,4045,5537,82,52,45548,10495,1000,34,0,0,0
2380,1540815206384,27337,-1.011060228e+06,683,2205,4125,5533,65,48,45480,10574,984,39,0,0,0
2390,1540815225904,27303,-1.010984228e+06,698,2185,4090,5568,61,44,45479,10583,982,33,0,0,0
2400,1540815248065,27341,-1.011289892e+06,707,2189,4023,5663,63,56,45478,10527,1042,30,0,0,0
2410,1540815267472,27419,-1.009774672e+06,696,2145,4019,5547,52,61,45650,10366,1030,30,1,0,0
2420,1540815288755,27412,-1.010221176e+06,651,2184,4092,5478,52,58,45665,10334,1053,25,0,0,0
2430,1540815308355,27546,-1.010296334e+06,697,2176,4181,5296,62,67,45734,10246,1059,37,1,0,0
2440,1540815328832,27422,-1.011023684e+06,770,2175,4227,5369,49,56,45523,10500,1016,38,0,0,0
2450,1540815349230,27408,-1.010801817e+06,782,2151,4197,5368,50,57,45609,10369,1061,38,0,0,0
2460,1540815370101,27396,-1.010429491e+06,725,2098,4210,5415,50,59,45624,10378,1046,29,0,0,0
2470,1540815389763,27375,-1.011240730e+06,689,2145,4109,5592,61,50,45581,10378,1086,32,0,0,0
2480,1540815410699,27499,-1.010361273e+06,687,2123,4029,5507,66,57,45666,10380,1004,27,0,0,0
2490,1540815429957,27460,-1.009622125e+06,690,2114,4039,5498,68,54,45666,10383,1007,18,3,0,0
2500,1540815452072,27338,-1.011717851e+06,702,2244,4155,5572,51,46,45427,10556,1068,26,0,0,0
2510,1540815471606,27441,-1.011131964e+06,711,2214,4069,5553,61,47,45491,10545,1013,28,0,0,0
2520,1540815493034,27362,-1.010920847e+06,739,2183,4125,5522,52,46,45518,10483,1044,32,0,0,0
2530,1540815512336,27391,-1.010302647e+06,726,2182,4099,5457,53,50,45641,10347,1047,42,0,0,0
2540,1540815532832,27392,-1.011391963e+06,746,2184,4100,5548,53,55,45535,10428,1084,30,0,0,0
2550,1540815552499,27525,-1.009632764e+06,754,2054,4024,5461,64,54,45697,10380,969,31,0,0,0
