iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
2230,1540820613891,27271,-1.012380929e+06,736,2276,4150,5557,57,61,45361,10625,1062,28,1,0,0
2240,1540820660977,27356,-1.011688322e+06,710,2322,4038,5566,50,59,45457,10527,1061,32,0,0,0
2250,1540820705839,27356,-1.011443869e+06,780,2225,3910,5643,65,70,45476,10545,1020,36,0,0,0
2260,1540820753653,27323,-1.011555089e+06,735,2278,3974,5621,63,66,45453,10551,1035,36,2,0,0
2270,1540820799719,27313,-1.011923436e+06,728,2279,4053,5623,62,60,45384,10613,1048,32,0,0,0
2280,1540820847960,27383,-1.011972004e+06,770,2278,4083,5590,52,45,45385,10600,1059,32,1,0,0
2290,1540820894339,27374,-1.011280919e+06,687,2242,4060,5573,57,55,45515,10482,1048,32,0,0,0
2300,1540820943590,27393,-1.011451083e+06,803,2211,3971,5565,48,72,45502,10510,1035,30,0,0,0
2310,1540820989641,27411,-1.010773395e+06,733,2187,3981,5600,48,49,45548,10500,990,38,1,0,0
2320,1540821037830,27520,-1.009491815e+06,746,2254,4030,5369,49,44,45669,10359,1014,35,0,0,0
2330,1540821083728,27458,-1.010369588e+06,721,2302,4046,5393,53,55,45612,10395,1035,35,0,0,0
2340,1540821130828,27400,-1.010579628e+06,725,2358,4101,5273,65,63,45594,10408,1048,27,0,0,0
2350,1540821176924,27317,-1.010803849e+06,705,2338,4151,5387,49,46,45513,10482,1052,30,0,0,0
2360,1540821224507,27354,-1.011056764e+06,694,2352,4213,5316,61,70,45523,10439,1078,37,0,0,0
2370,1540821269981,27322,-1.011465509e+06,723,2351,4250,5317,72,52,45414,10593,1039,30,1,0,0
2380,1540821317180,27513,-1.010496898e+06,739,2340,4092,5242,69,64,45610,10417,1021,29,0,0,0
2390,1540821362570,27391,-1.011038127e+06,733,2372,4109,5348,69,53,45536,10437,1065,39,0,0,0
2400,1540821410775,27345,-1.011287229e+06,773,2286,4023,5515,56,62,45468,10531,1050,28,0,0,0
2410,1540821455784,27269,-1.011630647e+06,737,2345,4080,5526,57,53,45408,10576,1057,36,0,0,0
2420,1540821502927,27381,-1.011211797e+06,743,2303,4065,5423,64,57,45496,10538,1012,31,0,0,0
2430,1540821547941,27437,-1.010351979e+06,749,2280,3977,5380,63,68,45639,10396,1005,37,0,0,0
2440,1540821594599,27532,-1.009777138e+06,807,2228,4013,5323,63,53,45694,10317,1029,36,1,0,0
2450,1540821640238,27471,-1.009775808e+06,770,2243,4176,5230,49,56,45650,10365,1028,33,1,0,0
2460,1540821688387,27409,-1.011284008e+06,749,2291,4236,5304,68,52,45545,10398,1100,34,0,0,0
2470,1540821733945,27390,-1.010538809e+06,722,2263,4129,5309,57,60,45589,10465,994,29,0,0,0
2480,1540821781562,27344,-1.011453370e+06,760,2387,4163,5301,56,54,45506,10463,1066,42,0,0,0
2490,1540821827472,27403,-1.011934488e+06,750,2458,4221,5284,56,46,45428,10524,1084,41,0,0,0
