iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
1840,1540843277217,27248,-1.012391487e+06,782,2356,4076,5536,64,64,45328,10640,1089,20,0,0,0
1850,1540843521574,27305,-1.011689130e+06,771,2377,4070,5453,62,64,45414,10565,1063,34,1,0,0
1860,1540843763978,27221,-1.012651019e+06,732,2457,4010,5616,59,57,45354,10553,1134,35,0,1,0
1870,1540844007017,27261,-1.012341224e+06,753,2480,3971,5528,59,60,45391,10551,1106,28,1,0,0
1880,1540844253511,27278,-1.011254288e+06,779,2405,3974,5480,56,66,45502,10421,1123,31,0,0,0
1890,1540844524210,27350,-1.011828383e+06,824,2307,4098,5494,61,76,45377,10584,1072,44,0,0,0
1900,1540844802043,27377,-1.011537134e+06,794,2322,4040,5472,57,64,45463,10515,1063,36,0,0,0
1910,1540845117814,27304,-1.011594810e+06,736,2350,4001,5547,60,60,45408,10623,1007,39,0,0,0
1920,1540845434941,27179,-1.012997936e+06,772,2443,4017,5652,63,61,45216,10747,1081,33,0,0,0
1930,1540845748721,27280,-1.011418474e+06,700,2374,3956,5570,44,53,45438,10600,1020,19,0,0,0
1940,1540846063389,27363,-1.010734369e+06,679,2205,3935,5647,54,52,45590,10441,1008,37,1,0,0
1950,1540846378051,27376,-1.011974851e+06,761,2308,3941,5683,46,67,45368,10636,1049,24,0,0,0
1960,1540846694040,27348,-1.010821777e+06,775,2329,3891,5471,78,68,45546,10482,1019,28,2,0,0
1970,1540846991774,27420,-1.009610215e+06,740,2282,4061,5273,53,42,45666,10399,984,28,0,0,0
1980,1540847292161,27319,-1.010493393e+06,739,2213,4161,5442,53,52,45558,10416,1067,34,2,0,0
1990,1540847613287,27392,-1.011458669e+06,840,2298,4038,5487,42,49,45458,10520,1063,36,0,0,0
