iteration,0,1,2,3,4,5,6,7
1490,2006,6157,1675,155,7,0,0,0
1500,2010,6156,1669,154,11,0,0,0
1510,2009,6150,1679,156,6,0,0,0
1520,1993,6177,1677,144,8,1,0,0
1530,1990,6183,1674,144,8,1,0,0
1540,1976,6213,1656,146,8,1,0,0
1550,1967,6232,1645,146,10,0,0,0
1560,1966,6239,1633,155,5,2,0,0
1570,1964,6245,1633,145,11,2,0,0
1580,1980,6205,1660,145,10,0,0,0
1590,1963,6246,1626,158,7,0,0,0
1600,1965,6237,1639,151,8,0,0,0
1610,1993,6183,1667,146,10,1,0,0
1620,1985,6188,1676,144,7,0,0,0
1630,1988,6186,1673,144,9,0,0,0
1640,2006,6160,1672,153,8,1,0,0
1650,2023,6142,1658,166,11,0,0,0
1660,2045,6093,1693,156,12,1,0,0
1670,2044,6097,1687,159,13,0,0,0
1680,2027,6112,1704,148,9,0,0,0
1690,1981,6207,1650,155,7,0,0,0
1700,2005,6154,1686,146,9,0,0,0
1710,1991,6182,1669,152,6,0,0,0
1720,2010,6164,1649,171,5,1,0,0
1730,2019,6155,1641,178,6,1,0,0
1740,2038,6127,1642,183,10,0,0,0
1750,2017,6164,1635,170,14,0,0,0
1760,2036,6125,1653,175,11,0,0,0
1770,2029,6125,1674,161,11,0,0,0
1780,2019,6143,1669,157,12,0,0,0
1790,2011,6158,1662,158,11,0,0,0
1800,1998,6174,1667,152,9,0,0,0
1810,1985,6191,1672,143,9,0,0,0
1820,2003,6159,1679,153,6,0,0,0
1830,1997,6160,1699,134,10,0,0,0
1840,2012,6152,1673,150,13,0,0,0
1850,1994,6189,1651,157,7,2,0,0
1860,1988,6192,1658,156,6,0,0,0
1870,1986,6200,1651,154,9,0,0,0
1880,1978,6216,1640,160,6,0,0,0
1890,1979,6213,1646,154,7,1,0,0
1900,1974,6224,1638,156,8,0,0,0
1910,1994,6186,1657,152,11,0,0,0
1920,1992,6182,1667,152,7,0,0,0
1930,2014,6150,1670,154,12,0,0,0
1940,1987,6189,1672,141,11,0,0,0
1950,1968,6216,1673,134,9,0,0,0
1960,1962,6241,1637,155,5,0,0,0
1970,1971,6245,1608,165,11,0,0,0
1980,1956,6262,1618,154,10,0,0,0
1990,1963,6251,1618,159,9,0,0,0
2000,1949,6269,1620,157,5,0,0,0
2010,1971,6224,1651,142,12,0,0,0
2020,1960,6234,1659,140,7,0,0,0
2030,1966,6222,1664,142,6,0,0,0
2040,1966,6233,1641,156,3,1,0,0
2050,1969,6219,1660,147,5,0,0,0
2060,1978,6210,1653,152,7,0,0,0
2070,1997,6165,1687,143,8,0,0,0
2080,2028,6129,1668,165,10,0,0,0
2090,2044,6081,1715,152,7,1,0,0
2100,2022,6126,1689,156,7,0,0,0
2110,1990,6180,1679,142,9,0,0,0
2120,2001,6163,1677,153,6,0,0,0
2130,2010,6163,1652,168,6,1,0,0
2140,1983,6199,1661,149,8,0,0,0
2150,1982,6204,1653,154,7,0,0,0
2160,1981,6197,1666,153,3,0,0,0
2170,1974,6230,1627,160,9,0,0,0
2180,1971,6223,1649,149,8,0,0,0
2190,1951,6257,1639,148,4,1,0,0
2200,1967,6218,1670,138,7,0,0,0
2210,1984,6193,1671,143,9,0,0,0
2220,2001,6162,1686,139,11,1,0,0
2230,1995,6184,1661,147,12,1,0,0
2240,2005,6156,1686,141,11,1,0,0
2250,1978,6206,1660,150,6,0,0,0
2260,1978,6210,1653,152,7,0,0,0
2270,1974,6210,1666,142,8,0,0,0
2280,1978,6196,1685,130,11,0,0,0
2290,1957,6241,1656,137,9,0,0,0
2300,1940,6278,1632,142,8,0,0,0
2310,1934,6288,1629,142,7,0,0,0
2320,1937,6275,1648,131,9,0,0,0
2330,1937,6283,1631,141,8,0,0,0
2340,1935,6280,1643,134,8,0,0,0
2350,1962,6225,1676,125,12,0,0,0
2360,1960,6232,1660,144,4,0,0,0
2370,1953,6244,1658,141,3,1,0,0
2380,1960,6235,1656,143,6,0,0,0
2390,1990,6185,1665,155,5,0,0,0
2400,1983,6189,1681,139,8,0,0,0
2410,1990,6191,1656,155,8,0,0,0
2420,1973,6207,1676,135,9,0,0,0
2430,1987,6207,1635,161,10,0,0,0
2440,2003,6164,1671,154,8,0,0,0
2450,2011,6141,1698,137,13,0,0,0
2460,1999,6167,1679,145,10,0,0,0
2470,2001,6161,1683,147,8,0,0,0
2480,1996,6167,1683,149,5,0,0,0
2490,2017,6144,1671,159,8,1,0,0
2500,2024,6141,1655,171,9,0,0,0
2510,2025,6145,1646,173,11,0,0,0
2520,2040,6114,1664,170,12,0,0,0
2530,1996,6191,1640,163,10,0,0,0
2540,2027,6139,1653,169,12,0,0,0
2550,2007,6161,1672,146,13,1,0,0
2560,2017,6137,1688,145,13,0,0,0
