iteration,0,1,2,3,4,5,6,7,8,9,10,11
18220,29996,8554,9700,6696,1722,323,71,14,1,0,0,0
18230,29906,8673,9702,6675,1723,321,63,13,0,1,0,0
18240,29836,8793,9674,6649,1734,311,65,12,3,0,0,0
18250,29851,8768,9713,6592,1761,311,61,18,2,0,0,0
18260,29842,8744,9758,6615,1714,328,58,16,2,0,0,0
18270,29941,8650,9666,6674,1755,313,60,17,0,1,0,0
18280,29850,8808,9584,6702,1759,300,62,10,1,1,0,0
18290,29868,8723,9708,6658,1736,307,57,17,3,0,0,0
18300,29812,8838,9731,6520,1758,340,62,15,1,0,0,0
18310,29797,8774,9828,6571,1700,329,62,11,5,0,0,0
18320,29776,8839,9732,6632,1705,320,55,16,2,0,0,0
18330,29820,8848,9663,6587,1746,336,63,12,2,0,0,0
18340,29783,8790,9775,6686,1633,326,71,13,0,0,0,0
18350,29825,8824,9660,6643,1729,309,68,18,0,1,0,0
18360,29840,8756,9704,6655,1757,283,69,13,0,0,0,0
18370,29995,8577,9692,6636,1785,301,74,17,0,0,0,0
18380,29882,8724,9685,6678,1695,324,75,13,1,0,0,0
18390,29936,8676,9699,6560,1797,340,51,15,3,0,0,0
18400,29868,8764,9697,6608,1700,361,65,12,2,0,0,0
18410,29905,8679,9743,6586,1760,323,70,9,2,0,0,0
18420,29838,8812,9675,6578,1780,316,68,7,3,0,0,0
18430,29860,8747,9760,6545,1749,334,69,10,2,1,0,0
18440,29896,8674,9742,6667,1671,346,68,8,5,0,0,0
18450,29947,8619,9739,6642,1709,334,67,15,4,1,0,0
18460,29899,8731,9674,6604,1759,332,61,13,3,1,0,0
18470,29897,8720,9724,6556,1769,324,67,17,3,0,0,0
18480,29856,8761,9710,6592,1770,307,65,14,1,1,0,0
18490,29786,8818,9739,6670,1655,327,60,20,2,0,0,0
18500,29833,8734,9778,6655,1673,317,67,17,3,0,0,0
18510,29895,8709,9672,6677,1746,287,67,20,4,0,0,0
18520,29844,8748,9747,6654,1669,315,81,16,3,0,0,0
18530,29867,8732,9766,6594,1688,334,69,21,6,0,0,0
18540,29846,8811,9696,6541,1761,340,69,11,2,0,0,0
18550,29959,8572,9784,6621,1746,300,79,12,4,0,0,0
18560,29865,8756,9668,6670,1717,321,62,15,2,1,0,0
18570,29881,8757,9605,6736,1708,298,68,21,2,1,0,0
18580,29815,8803,9690,6663,1730,290,71,13,0,2,0,0
18590,29842,8752,9749,6614,1711,328,69,9,3,0,0,0
18600,29856,8770,9702,6579,1779,313,63,13,2,0,0,0
18610,29894,8597,9888,6579,1725,312,68,13,1,0,0,0
18620,29905,8642,9727,6707,1716,301,65,12,1,1,0,0
18630,29871,8710,9744,6641,1701,337,49,20,3,1,0,0
18640,29810,8832,9656,6676,1710,314,62,13,4,0,0,0
18650,29802,8828,9700,6633,1727,304,62,18,3,0,0,0
18660,29847,8807,9685,6552,1785,318,67,16,0,0,0,0
18670,29801,8892,9633,6614,1714,337,69,15,1,1,0,0
18680,29809,8850,9730,6527,1724,347,76,13,1,0,0,0
18690,29878,8788,9636,6618,1733,332,76,14,1,1,0,0
18700,29932,8639,9729,6634,1741,317,69,14,1,1,0,0
18710,29868,8754,9717,6596,1729,313,83,14,3,0,0,0
18720,29845,8796,9668,6633,1737,312,66,18,2,0,0,0
18730,29850,8756,9747,6597,1715,316,78,16,2,0,0,0
18740,29905,8692,9754,6537,1777,326,74,12,0,0,0,0
18750,29923,8679,9683,6634,1767,300,76,14,1,0,0,0
18760,29862,8691,9761,6656,1741,274,82,10,0,0,0,0
18770,29861,8767,9635,6705,1715,315,64,14,1,0,0,0
18780,29940,8662,9688,6637,1724,340,72,12,2,0,0,0
18790,29890,8698,9747,6598,1724,337,72,10,1,0,0,0
18800,29844,8770,9713,6614,1740,311,72,12,1,0,0,0
18810,29794,8842,9724,6576,1731,337,62,10,1,0,0,0
18820,29756,8910,9660,6635,1728,312,63,12,1,0,0,0
18830,29870,8742,9672,6678,1726,302,71,12,3,1,0,0
18840,29964,8611,9645,6732,1741,302,68,14,0,0,0,0
18850,29832,8752,9755,6613,1743,302,67,12,1,0,0,0
18860,29984,8638,9662,6599,1757,348,75,12,2,0,0,0
18870,29875,8755,9712,6555,1776,316,68,19,1,0,0,0
18880,29836,8776,9751,6566,1756,297,77,14,4,0,0,0
18890,29875,8732,9723,6612,1725,314,80,15,1,0,0,0
18900,29843,8823,9610,6667,1741,308,71,10,3,1,0,0
18910,29857,8790,9640,6645,1762,297,64,21,1,0,0,0
18920,29907,8684,9690,6675,1715,323,68,15,0,0,0,0
18930,29883,8748,9656,6643,1744,321,68,13,1,0,0,0
18940,29887,8691,9697,6691,1745,276,73,15,2,0,0,0
18950,29890,8734,9670,6619,1773,311,63,15,2,0,0,0
18960,29848,8764,9741,6587,1727,322,69,14,5,0,0,0
18970,29799,8799,9843,6471,1761,306,83,13,2,0,0,0
18980,29848,8731,9835,6505,1752,300,91,13,2,0,0,0
18990,29682,8955,9777,6559,1719,305,70,10,0,0,0,0
19000,29750,8847,9751,6681,1653,312,70,11,2,0,0,0
19010,29764,8859,9760,6593,1688,333,60,18,2,0,0,0
19020,29802,8808,9713,6673,1673,334,59,12,3,0,0,0
19030,29823,8778,9756,6622,1683,326,68,18,2,1,0,0
19040,29916,8607,9841,6586,1704,345,57,21,0,0,0,0
19050,29827,8791,9741,6582,1721,337,60,15,3,0,0,0
19060,29947,8630,9706,6634,1766,313,64,16,1,0,0,0
19070,29902,8707,9703,6599,1758,329,64,14,1,0,0,0
19080,29842,8848,9579,6672,1730,325,59,20,2,0,0,0
19090,29823,8766,9732,6671,1683,325,65,10,1,1,0,0
19100,29914,8670,9691,6688,1711,325,57,19,1,1,0,0
19110,29908,8634,9748,6698,1686,327,60,14,2,0,0,0
19120,29851,8811,9638,6621,1751,326,63,14,1,1,0,0
19130,29830,8801,9666,6683,1691,321,71,12,2,0,0,0
19140,29874,8762,9658,6629,1754,321,64,13,2,0,0,0
19150,29869,8697,9746,6670,1687,334,60,12,2,0,0,0
19160,29846,8720,9738,6697,1695,290,79,10,2,0,0,0
19170,29831,8791,9707,6637,1689,348,54,19,1,0,0,0
19180,29873,8709,9733,6648,1707,326,68,12,1,0,0,0
19190,29971,8564,9766,6640,1722,328,72,11,3,0,0,0
19200,29987,8618,9661,6638,1751,338,63,17,4,0,0,0
19210,29857,8696,9792,6622,1726,292,78,13,1,0,0,0
19220,29790,8845,9764,6528,1741,321,69,15,4,0,0,0
19230,29894,8687,9717,6650,1746,296,70,14,3,0,0,0
19240,29813,8748,9863,6512,1743,317,65,11,2,3,0,0
19250,29799,8769,9848,6543,1725,298,75,17,3,0,0,0
19260,29804,8801,9748,6599,1736,313,62,10,4,0,0,0
19270,29746,8835,9808,6594,1723,292,65,10,4,0,0,0
19280,29700,8891,9808,6618,1691,286,66,11,5,1,0,0
19290,29761,8834,9775,6619,1710,290,72,14,2,0,0,0
19300,29739,8792,9861,6672,1620,309,68,14,2,0,0,0
19310,29729,8833,9818,6636,1691,296,63,10,1,0,0,0
19320,29717,8838,9878,6566,1700,294,73,11,0,0,0,0
19330,29836,8735,9803,6570,1745,298,75,14,1,0,0,0
19340,29843,8737,9774,6614,1715,297,76,19,2,0,0,0
19350,29836,8698,9880,6534,1724,323,70,10,2,0,0,0
19360,29907,8616,9862,6559,1728,303,83,17,2,0,0,0
19370,29866,8569,9994,6565,1688,310,72,13,0,0,0,0
19380,29892,8585,9872,6634,1709,312,62,10,1,0,0,0
19390,29854,8655,9860,6643,1655,323,73,13,0,1,0,0
19400,29811,8732,9823,6640,1673,314,71,13,0,0,0,0
19410,29839,8753,9733,6624,1747,307,58,13,3,0,0,0
19420,29779,8817,9715,6702,1686,303,63,10,1,1,0,0
19430,29747,8840,9796,6606,1707,306,59,13,3,0,0,0
19440,29835,8778,9763,6559,1726,326,71,16,3,0,0,0
19450,29833,8771,9742,6610,1716,315,77,13,0,0,0,0
19460,29889,8633,9807,6654,1708,303,61,21,1,0,0,0
19470,29807,8833,9696,6596,1757,310,62,14,2,0,0,0
19480,29833,8797,9655,6689,1704,324,62,9,4,0,0,0
19490,29767,8874,9708,6607,1734,311,61,12,2,1,0,0
19500,29731,8878,9794,6581,1691,328,57,14,3,0,0,0
19510,29762,8892,9681,6620,1740,304,65,11,2,0,0,0
19520,29736,8871,9741,6670,1673,309,66,7,4,0,0,0
19530,29772,8841,9686,6724,1678,291,73,9,3,0,0,0
19540,29774,8809,9799,6586,1733,293,68,13,2,0,0,0
19550,29829,8755,9748,6648,1714,292,74,14,3,0,0,0
19560,29867,8721,9724,6652,1722,305,69,12,4,1,0,0
19570,29858,8751,9725,6595,1751,312,76,5,1,2,1,0
19580,29715,8886,9809,6558,1751,266,82,7,3,0,0,0
19590,29726,8852,9812,6626,1683,295,69,11,2,1,0,0
19600,29725,8838,9806,6681,1646,302,65,12,2,0,0,0
19610,29729,8913,9728,6648,1638,334,72,11,3,1,0,0
19620,29725,8918,9713,6634,1706,304,58,15,2,2,0,0
19630,29700,8906,9848,6534,1684,318,68,14,4,1,0,0
19640,29743,8827,9835,6611,1662,316,65,15,3,0,0,0
19650,29734,8817,9844,6649,1645,304,67,14,2,1,0,0
19660,29809,8764,9743,6719,1638,325,65,10,3,1,0,0
19670,29892,8667,9764,6653,1695,316,75,9,5,0,1,0
19680,29958,8660,9633,6697,1706,332,71,11,8,1,0,0
19690,29908,8635,9775,6643,1717,318,66,12,2,1,0,0
19700,29966,8632,9667,6670,1724,328,69,17,4,0,0,0
19710,29977,8643,9636,6651,1748,340,62,16,3,1,0,0
19720,29835,8787,9732,6566,1765,305,72,11,2,2,0,0
19730,29837,8782,9744,6535,1798,296,70,10,5,0,0,0
19740,29849,8724,9776,6612,1716,316,69,13,2,0,0,0
19750,29822,8744,9742,6703,1697,280,75,11,2,1,0,0
19760,29701,8884,9772,6704,1650,278,72,13,3,0,0,0
19770,29747,8858,9751,6649,1693,293,73,10,2,1,0,0
19780,29739,8805,9803,6716,1656,277,61,17,3,0,0,0
19790,29901,8608,9767,6739,1694,286,66,12,4,0,0,0
19800,29786,8841,9700,6657,1701,314,59,15,4,0,0,0
19810,29781,8824,9674,6761,1648,316,65,4,4,0,0,0
19820,29778,8833,9719,6648,1716,317,52,11,3,0,0,0
19830,29806,8797,9743,6623,1710,324,59,10,4,1,0,0
19840,29853,8722,9751,6614,1778,274,70,11,4,0,0,0
19850,29813,8810,9741,6562,1764,302,69,10,5,1,0,0
19860,29749,8898,9737,6567,1730,315,63,13,5,0,0,0
19870,29802,8796,9766,6605,1706,323,63,11,5,0,0,0
19880,29748,8855,9771,6644,1658,311,73,14,2,1,0,0
19890,29787,8799,9744,6690,1658,325,58,13,3,0,0,0
19900,29825,8788,9739,6625,1671,344,66,17,1,1,0,0
19910,29831,8832,9627,6675,1703,316,78,14,1,0,0,0
19920,29819,8769,9780,6603,1699,317,76,10,4,0,0,0
19930,29920,8630,9747,6642,1748,324,51,11,4,0,0,0
19940,29873,8727,9649,6750,1684,312,72,6,4,0,0,0
19950,29781,8811,9704,6758,1641,292,74,12,4,0,0,0
19960,29872,8703,9742,6671,1684,312,75,13,5,0,0,0
19970,29848,8744,9744,6658,1666,323,68,24,2,0,0,0
19980,29841,8747,9763,6612,1703,333,60,13,5,0,0,0
19990,29878,8736,9727,6602,1713,319,84,16,1,0,1,0
20000,29902,8685,9747,6577,1756,329,71,8,2,0,0,0
20010,29882,8719,9731,6608,1715,335,73,13,1,0,0,0
20020,29928,8651,9691,6675,1740,307,73,10,2,0,0,0
20030,29926,8663,9777,6520,1773,320,79,18,1,0,0,0
20040,29904,8718,9707,6567,1777,308,77,18,1,0,0,0
20050,29947,8651,9660,6685,1726,318,74,15,1,0,0,0
20060,30038,8500,9741,6624,1753,334,68,19,0,0,0,0
20070,30016,8583,9666,6608,1788,332,65,16,3,0,0,0
20080,29958,8630,9684,6661,1735,322,69,13,4,1,0,0
20090,29802,8812,9746,6595,1722,316,71,11,1,1,0,0
20100,29957,8598,9699,6706,1726,306,69,14,1,1,0,0
20110,29879,8741,9689,6633,1721,334,57,21,2,0,0,0
20120,29839,8776,9710,6638,1699,342,53,17,3,0,0,0
20130,29838,8773,9662,6728,1689,309,55,19,4,0,0,0
20140,29844,8773,9675,6698,1694,299,74,16,3,1,0,0
20150,29751,8854,9743,6677,1661,307,65,16,2,1,0,0
20160,29846,8780,9693,6625,1747,294,72,16,2,2,0,0
20170,29840,8765,9744,6606,1717,319,68,10,7,1,0,0
20180,29857,8679,9799,6682,1662,305,75,13,5,0,0,0
20190,29822,8818,9677,6668,1677,318,80,14,2,1,0,0
20200,29763,8894,9676,6662,1667,332,67,13,3,0,0,0
20210,29754,8870,9751,6613,1692,307,73,14,1,1,1,0
20220,29785,8818,9730,6703,1641,304,72,19,4,1,0,0
20230,29922,8698,9642,6692,1700,336,73,12,1,1,0,0
20240,29906,8700,9708,6618,1724,332,76,9,4,0,0,0
20250,29902,8782,9562,6673,1756,307,73,21,1,0,0,0
20260,29838,8812,9635,6696,1688,319,67,18,4,0,0,0
20270,29807,8826,9686,6647,1719,313,61,13,5,0,0,0
20280,29807,8812,9684,6691,1692,306,70,14,1,0,0,0
20290,29804,8839,9688,6624,1724,315,65,15,3,0,0,0
20300,29840,8696,9831,6622,1687,320,66,12,2,1,0,0
20310,29821,8822,9643,6670,1737,311,57,14,2,0,0,0
20320,29761,8854,9762,6610,1696,302,72,18,1,1,0,0
20330,29797,8798,9791,6582,1695,333,66,12,1,2,0,0
20340,29761,8882,9699,6633,1720,296,68,15,2,1,0,0
20350,29750,8948,9644,6615,1706,334,62,15,2,1,0,0
20360,29816,8774,9738,6692,1640,334,65,15,1,2,0,0
20370,29903,8595,9834,6656,1691,322,64,9,2,1,0,0
20380,29815,8779,9767,6614,1695,325,63,13,6,0,0,0
20390,29773,8800,9782,6655,1672,326,58,6,5,0,0,0
20400,29753,8909,9622,6695,1723,318,45,9,3,0,0,0
20410,29825,8788,9713,6649,1696,324,64,16,2,0,0,0
20420,29925,8631,9744,6658,1706,334,64,14,1,0,0,0
20430,29845,8757,9700,6676,1705,311,68,11,4,0,0,0
20440,29854,8814,9604,6651,1765,309,66,11,3,0,0,0
20450,29897,8720,9655,6659,1779,271,80,10,5,1,0,0
20460,29953,8644,9648,6672,1769,320,57,10,3,1,0,0
20470,29895,8657,9723,6697,1737,294,59,10,4,1,0,0
20480,29847,8686,9771,6705,1706,286,59,11,5,1,0,0
20490,29904,8704,9620,6709,1777,298,48,16,1,0,0,0
20500,29833,8754,9751,6622,1730,308,63,12,3,1,0,0
20510,29767,8864,9713,6628,1723,294,76,11,1,0,0,0
20520,29813,8727,9803,6673,1690,282,73,11,5,0,0,0
20530,29739,8823,9872,6549,1706,306,68,12,1,1,0,0
20540,29814,8699,9872,6614,1690,316,56,12,4,0,0,0
20550,29813,8739,9784,6678,1688,287,70,16,1,1,0,0
20560,29812,8781,9740,6608,1781,276,66,12,1,0,0,0
20570,29831,8742,9756,6667,1692,303,65,19,2,0,0,0
20580,29856,8728,9762,6592,1748,301,79,10,1,0,0,0
20590,29821,8744,9819,6556,1754,301,70,11,0,1,0,0
20600,29766,8879,9692,6647,1695,311,74,10,3,0,0,0
20610,29900,8637,9745,6720,1678,315,72,9,1,0,0,0
20620,29976,8510,9825,6619,1774,288,72,12,1,0,0,0
20630,29988,8571,9738,6579,1809,312,65,13,2,0,0,0
20640,29967,8641,9726,6516,1811,323,77,13,3,0,0,0
20650,29954,8618,9766,6569,1736,346,72,14,2,0,0,0
20660,29954,8739,9565,6626,1749,351,73,19,1,0,0,0
20670,29888,8760,9566,6766,1703,309,69,12,4,0,0,0
20680,29855,8745,9699,6672,1719,302,66,16,3,0,0,0
20690,29900,8733,9648,6637,1762,309,75,11,1,1,0,0
20700,29908,8674,9740,6617,1721,333,67,16,0,1,0,0
20710,29947,8615,9746,6604,1757,330,66,12,0,0,0,0
20720,29891,8728,9660,6649,1757,309,74,7,2,0,0,0
20730,29796,8794,9792,6583,1717,310,68,12,5,0,0,0
20740,29828,8799,9668,6652,1761,282,79,6,2,0,0,0
20750,29786,8842,9689,6671,1704,297,73,15,0,0,0,0
20760,29861,8717,9785,6583,1730,307,76,14,4,0,0,0
20770,29871,8709,9746,6622,1738,305,71,13,2,0,0,0
20780,29871,8725,9749,6606,1701,337,70,17,1,0,0,0
20790,29846,8688,9818,6661,1648,334,68,12,2,0,0,0
20800,29880,8725,9707,6625,1732,322,77,9,0,0,0,0
20810,29834,8797,9728,6570,1745,299,91,11,2,0,0,0
20820,29838,8821,9602,6700,1729,305,68,9,5,0,0,0
20830,29817,8813,9724,6584,1740,312,69,14,4,0,0,0
20840,29923,8732,9590,6718,1670,352,75,15,2,0,0,0
20850,29873,8762,9630,6713,1675,341,72,9,2,0,0,0
20860,29826,8788,9746,6570,1749,310,77,9,2,0,0,0
20870,29835,8737,9794,6593,1714,318,76,9,1,0,0,0
20880,29818,8772,9784,6611,1669,332,72,17,1,1,0,0
20890,29734,8829,9844,6619,1654,316,63,15,3,0,0,0
20900,29781,8846,9741,6577,1728,329,65,9,1,0,0,0
20910,29739,8839,9835,6587,1690,300,65,19,3,0,0,0
20920,29788,8786,9838,6575,1675,320,77,16,2,0,0,0
20930,29804,8720,9841,6659,1667,305,68,7,6,0,0,0
20940,29784,8761,9868,6578,1704,290,71,15,5,1,0,0
20950,29855,8770,9738,6558,1741,323,70,18,4,0,0,0
20960,29861,8736,9757,6579,1736,325,66,12,4,1,0,0
20970,29895,8711,9712,6641,1704,319,66,21,7,1,0,0
20980,29912,8669,9704,6681,1718,305,62,21,4,1,0,0
20990,29855,8782,9698,6568,1778,315,64,13,3,1,0,0
21000,29840,8781,9711,6626,1704,338,57,13,6,1,0,0
21010,29871,8677,9828,6564,1740,315,63,14,4,1,0,0
21020,29887,8655,9813,6603,1715,324,59,16,4,1,0,0
21030,29896,8685,9744,6589,1771,322,53,12,4,1,0,0
21040,29853,8758,9710,6636,1710,331,62,12,5,0,0,0
21050,29804,8734,9828,6668,1636,328,63,8,7,1,0,0
21060,29954,8642,9653,6686,1732,332,69,4,4,1,0,0
21070,29975,8548,9772,6654,1724,316,73,11,4,0,0,0
21080,29869,8725,9682,6696,1728,294,68,10,5,0,0,0
21090,29903,8651,9733,6698,1695,316,65,12,4,0,0,0
21100,29871,8672,9747,6740,1645,325,58,16,1,2,0,0
21110,29854,8721,9782,6590,1728,326,59,11,5,1,0,0
21120,29956,8605,9739,6613,1762,327,58,13,3,1,0,0
21130,29787,8777,9792,6667,1645,336,59,11,3,0,0,0
21140,29809,8763,9766,6650,1703,312,62,8,4,0,0,0
21150,29793,8826,9710,6630,1739,307,59,9,3,1,0,0
21160,29817,8758,9736,6685,1711,292,63,10,5,0,0,0
21170,29817,8785,9687,6714,1693,305,57,15,4,0,0,0
21180,29919,8611,9762,6666,1745,294,68,10,2,0,0,0
21190,29921,8643,9718,6677,1726,305,73,12,2,0,0,0
21200,29864,8730,9696,6685,1713,300,77,10,2,0,0,0
21210,29902,8694,9695,6648,1743,309,72,12,2,0,0,0
21220,29862,8736,9667,6743,1664,324,68,10,3,0,0,0
21230,29728,8873,9792,6635,1638,314,88,7,2,0,0,0
21240,29837,8701,9810,6653,1678,316,71,10,0,1,0,0
21250,29879,8660,9820,6580,1746,315,62,14,1,0,0,0
21260,29866,8700,9756,6655,1697,328,56,16,3,0,0,0
21270,29780,8778,9792,6648,1707,305,54,10,3,0,0,0
21280,29917,8615,9800,6618,1729,314,67,16,1,0,0,0
21290,29857,8674,9844,6590,1717,312,65,17,1,0,0,0
21300,29899,8637,9804,6632,1695,321,72,17,0,0,0,0
21310,29887,8688,9717,6699,1683,314,68,20,1,0,0,0
21320,29910,8639,9762,6658,1696,329,71,11,1,0,0,0
21330,29837,8788,9747,6538,1756,325,74,8,4,0,0,0
21340,29820,8751,9712,6739,1683,292,69,9,2,0,0,0
21350,29862,8713,9718,6697,1702,299,69,16,1,0,0,0
21360,29938,8660,9665,6660,1756,317,70,10,1,0,0,0
21370,29907,8687,9672,6662,1783,278,78,10,0,0,0,0
21380,29838,8722,9802,6584,1757,288,71,15,0,0,0,0
21390,29863,8705,9761,6626,1722,333,54,10,2,1,0,0
21400,29909,8633,9787,6627,1727,297,86,8,3,0,0,0
21410,29950,8674,9685,6552,1799,341,60,14,1,0,1,0
21420,29945,8652,9675,6642,1757,331,61,12,2,0,0,0
21430,29999,8593,9645,6663,1780,312,71,13,1,0,0,0
21440,29954,8646,9655,6697,1709,322,75,18,1,0,0,0
21450,29821,8799,9687,6653,1721,327,59,8,2,0,0,0
21460,29889,8698,9735,6581,1789,310,67,7,0,1,0,0
21470,29847,8725,9776,6610,1723,312,72,10,2,0,0,0
21480,29816,8737,9785,6664,1684,315,67,8,0,1,0,0
21490,29800,8808,9710,6680,1694,298,68,17,2,0,0,0
21500,29856,8729,9711,6692,1688,327,58,14,1,1,0,0
21510,29815,8739,9833,6546,1775,294,63,10,2,0,0,0
21520,29866,8695,9743,6683,1706,301,66,15,1,1,0,0
21530,29894,8657,9763,6703,1630,340,69,18,2,1,0,0
21540,29976,8563,9747,6660,1714,334,69,12,2,0,0,0
21550,29969,8570,9780,6605,1745,317,71,19,1,0,0,0
21560,29937,8625,9694,6722,1707,302,74,13,2,1,0,0
21570,29883,8676,9722,6746,1639,316,86,6,2,1,0,0
21580,29816,8830,9658,6676,1683,326,75,13,0,0,0,0
21590,29788,8844,9686,6662,1717,292,69,19,0,0,0,0
21600,29721,8912,9746,6599,1721,292,72,12,2,0,0,0
21610,29769,8879,9665,6679,1686,325,58,14,2,0,0,0
21620,29809,8789,9714,6671,1710,314,57,10,2,1,0,0
21630,29815,8804,9749,6558,1746,321,76,8,0,0,0,0
21640,29801,8863,9656,6647,1687,338,73,11,1,0,0,0
21650,29815,8826,9704,6597,1717,336,71,10,1,0,0,0
21660,29819,8816,9698,6616,1729,309,76,12,2,0,0,0
21670,29792,8815,9726,6667,1667,336,60,11,3,0,0,0
21680,29923,8620,9779,6602,1769,300,72,11,1,0,0,0
21690,29921,8627,9751,6631,1780,281,74,11,0,1,0,0
21700,29943,8677,9621,6658,1806,289,67,15,1,0,0,0
21710,29842,8730,9773,6615,1729,304,68,16,0,0,0,0
21720,29883,8709,9721,6614,1767,304,59,19,0,1,0,0
21730,29847,8770,9725,6593,1736,321,67,17,1,0,0,0
21740,29778,8802,9759,6666,1698,298,56,19,1,0,0,0
21750,29784,8860,9695,6605,1749,304,66,12,2,0,0,0
21760,29761,8876,9681,6678,1711,285,67,13,2,3,0,0
21770,29779,8847,9680,6700,1689,298,68,12,4,0,0,0
21780,29783,8835,9777,6544,1740,311,70,15,2,0,0,0
21790,29894,8715,9723,6587,1732,348,61,15,2,0,0,0
21800,29819,8765,9765,6623,1707,321,59,18,0,0,0,0
21810,29891,8724,9655,6681,1735,304,72,12,3,0,0,0
21820,29810,8798,9772,6569,1711,338,62,14,3,0,0,0
21830,29851,8761,9689,6690,1672,333,58,18,4,1,0,0
21840,29922,8701,9640,6683,1728,302,85,13,3,0,0,0
21850,29812,8807,9756,6555,1754,303,72,14,4,0,0,0
21860,29767,8896,9699,6598,1694,344,64,12,2,1,0,0
21870,29780,8838,9714,6642,1727,296,65,13,2,0,0,0
21880,29772,8865,9683,6689,1667,313,73,12,3,0,0,0
21890,29868,8739,9682,6680,1709,313,72,12,1,1,0,0
21900,29844,8756,9716,6662,1698,313,75,9,3,1,0,0
21910,29766,8830,9777,6627,1691,297,66,18,4,1,0,0
21920,29809,8820,9679,6705,1643,333,74,10,3,1,0,0
21930,29771,8882,9671,6679,1661,327,70,12,3,1,0,0
21940,29789,8826,9738,6615,1702,333,64,7,3,0,0,0
21950,29796,8866,9658,6649,1694,330,68,14,2,0,0,0
21960,29906,8669,9732,6643,1726,316,70,10,4,1,0,0
21970,29809,8814,9758,6545,1740,332,64,12,3,0,0,0
21980,29828,8836,9651,6610,1757,312,66,12,4,1,0,0
21990,29908,8688,9698,6629,1763,306,73,10,2,0,0,0
22000,29895,8684,9754,6588,1743,339,67,5,1,1,0,0
22010,29924,8721,9654,6608,1738,335,84,12,0,1,0,0
22020,29862,8766,9661,6676,1700,330,66,14,1,1,0,0
22030,29919,8642,9762,6633,1705,323,75,17,1,0,0,0
22040,29829,8803,9684,6642,1721,304,83,10,1,0,0,0
22050,29884,8763,9654,6612,1752,325,73,13,1,0,0,0
22060,29917,8726,9599,6733,1657,358,75,10,2,0,0,0
22070,29946,8662,9658,6675,1702,355,65,11,3,0,0,0
22080,29874,8727,9695,6662,1720,323,57,15,4,0,0,0
22090,29730,8907,9684,6718,1634,328,63,10,3,0,0,0
22100,29790,8831,9704,6687,1663,310,73,15,4,0,0,0
22110,29872,8761,9644,6672,1740,297,76,11,3,0,1,0
22120,30000,8620,9643,6620,1768,343,64,13,5,1,0,0
22130,29891,8759,9638,6648,1705,359,65,5,6,0,1,0
22140,29838,8782,9653,6704,1716,309,62,9,3,1,0,0
22150,29849,8732,9700,6740,1653,316,79,6,1,1,0,0
22160,29889,8701,9653,6768,1662,322,70,9,2,1,0,0
22170,29869,8717,9691,6712,1694,312,72,6,4,0,0,0
22180,29875,8731,9742,6584,1721,341,66,13,2,2,0,0
22190,29844,8761,9749,6584,1735,317,72,11,4,0,0,0
22200,29897,8645,9793,6624,1726,307,64,17,4,0,0,0
22210,29930,8644,9707,6698,1675,339,65,12,7,0,0,0
22220,29841,8723,9771,6666,1673,318,67,14,4,0,0,0
22230,29771,8870,9692,6650,1693,322,65,11,3,0,0,0
22240,29777,8809,9746,6678,1676,323,54,13,1,0,0,0
22250,29847,8808,9621,6706,1680,326,70,13,6,0,0,0
22260,29937,8657,9643,6719,1732,307,63,16,3,0,0,0
22270,29980,8611,9678,6648,1754,313,72,15,6,0,0,0
22280,29926,8667,9675,6710,1682,326,69,18,4,0,0,0
22290,29912,8714,9651,6670,1728,301,77,21,2,1,0,0
22300,29921,8677,9696,6659,1714,313,73,21,2,1,0,0
22310,29946,8624,9670,6733,1702,326,60,14,0,2,0,0
22320,29919,8623,9793,6592,1767,298,67,14,3,0,1,0
22330,29863,8680,9801,6648,1689,298,84,11,3,0,0,0
22340,29870,8717,9657,6767,1688,293,73,8,2,2,0,0
22350,29821,8760,9738,6666,1711,300,71,8,1,1,0,0
22360,29775,8864,9685,6660,1700,314,64,12,2,1,0,0
22370,29757,8850,9743,6647,1706,289,67,17,0,0,1,0
22380,29770,8876,9713,6609,1708,313,70,15,2,0,1,0
22390,29798,8874,9628,6685,1670,330,84,7,0,1,0,0
22400,29892,8678,9776,6597,1721,323,76,11,3,0,0,0
22410,29761,8876,9735,6600,1706,310,70,16,2,1,0,0
22420,29784,8854,9708,6613,1730,304,65,16,2,0,1,0
22430,29896,8684,9693,6707,1704,309,66,16,1,1,0,0
22440,29753,8866,9710,6673,1697,300,64,12,2,0,0,0
22450,29760,8851,9699,6724,1654,310,66,10,3,0,0,0
22460,29849,8722,9755,6680,1651,337,67,14,2,0,0,0
22470,29808,8824,9681,6666,1703,311,68,12,2,2,0,0
22480,29850,8745,9665,6747,1693,296,60,19,2,0,0,0
22490,29844,8777,9717,6580,1769,308,67,13,1,1,0,0
22500,29895,8744,9671,6600,1761,319,62,21,3,1,0,0
22510,29821,8776,9761,6602,1729,292,80,11,5,0,0,0
22520,29856,8771,9690,6616,1736,325,75,5,3,0,0,0
22530,29939,8700,9660,6612,1724,343,87,9,2,1,0,0
22540,29826,8779,9708,6692,1650,339,71,11,1,0,0,0
22550,29880,8685,9736,6724,1627,328,79,18,0,0,0,0
22560,29917,8662,9733,6640,1700,337,74,12,2,0,0,0
22570,29863,8742,9753,6584,1706,338,76,13,2,0,0,0
