iteration,0,1,2,3,4,5,6
23870,2005,6172,1649,166,8,0,0
23880,2018,6143,1669,161,9,0,0
23890,2009,6154,1674,154,9,0,0
23900,1980,6214,1641,156,9,0,0
23910,1953,6236,1675,130,6,0,0
23920,1966,6214,1679,136,5,0,0
23930,1991,6190,1657,152,10,0,0
23940,1966,6235,1644,144,10,1,0
23950,1958,6243,1647,146,5,1,0
23960,1978,6211,1656,144,10,1,0
23970,1976,6221,1641,151,11,0,0
23980,1990,6190,1662,146,12,0,0
23990,1983,6214,1630,166,7,0,0
24000,1932,6294,1623,144,7,0,0
24010,1976,6215,1647,157,5,0,0
24020,1986,6199,1652,155,8,0,0
24030,1996,6185,1649,163,7,0,0
24040,1985,6206,1643,156,10,0,0
24050,2007,6162,1666,154,11,0,0
24060,2016,6145,1671,159,9,0,0
24070,2010,6158,1663,160,9,0,0
24080,2015,6145,1672,161,7,0,0
24090,1999,6176,1663,151,10,1,0
24100,1992,6169,1694,137,8,0,0
24110,1986,6181,1691,131,11,0,0
24120,1965,6239,1638,147,11,0,0
24130,1969,6226,1650,146,9,0,0
24140,1963,6241,1636,153,7,0,0
24150,2000,6180,1650,160,10,0,0
24160,1992,6186,1661,152,9,0,0
24170,2026,6116,1700,149,8,1,0
24180,1997,6170,1683,136,14,0,0
24190,2010,6156,1670,152,12,0,0
24200,2009,6165,1658,154,13,1,0
24210,2001,6170,1670,146,13,0,0
24220,1998,6178,1658,158,8,0,0
24230,2001,6147,1715,125,12,0,0
24240,1979,6194,1680,142,5,0,0
24250,1979,6197,1675,143,6,0,0
24260,1960,6226,1672,138,4,0,0
24270,1937,6268,1659,130,6,0,0
24280,1951,6245,1661,139,4,0,0
24290,1913,6298,1668,118,3,0,0
24300,1896,6343,1629,129,3,0,0
24310,1912,6314,1642,126,6,0,0
24320,1917,6303,1646,131,3,0,0
24330,1935,6280,1639,142,4,0,0
24340,1915,6308,1642,132,3,0,0
24350,1923,6301,1633,139,4,0,0
24360,1916,6319,1618,143,4,0,0
24370,1944,6282,1612,154,8,0,0
24380,1928,6299,1625,141,7,0,0
24390,1949,6256,1646,144,5,0,0
24400,1973,6221,1650,145,11,0,0
24410,1966,6237,1635,155,7,0,0
24420,1956,6253,1637,143,11,0,0
24430,1942,6279,1627,142,9,1,0
24440,1947,6268,1631,146,8,0,0
24450,1921,6312,1622,136,9,0,0
24460,1962,6233,1661,131,13,0,0
24470,1971,6217,1659,147,6,0,0
24480,1981,6200,1665,146,8,0,0
24490,1971,6217,1662,141,9,0,0
24500,1982,6194,1674,143,6,1,0
24510,1953,6250,1647,145,4,1,0
24520,1965,6238,1638,150,9,0,0
24530,1963,6228,1662,140,7,0,0
24540,1976,6200,1680,136,8,0,0
24550,1962,6231,1659,141,7,0,0
24560,1978,6215,1643,157,7,0,0
24570,1977,6206,1666,142,9,0,0
24580,1961,6242,1638,154,5,0,0
24590,1954,6259,1628,152,6,1,0
24600,1945,6268,1638,140,9,0,0
24610,1941,6270,1645,136,8,0,0
24620,1965,6234,1646,146,9,0,0
24630,1977,6207,1662,147,7,0,0
24640,2007,6162,1666,155,9,1,0
24650,2015,6160,1648,164,13,0,0
24660,2008,6163,1663,153,13,0,0
24670,2017,6150,1658,166,9,0,0
24680,2028,6132,1665,163,11,1,0
24690,2010,6155,1669,157,9,0,0
24700,2015,6130,1704,142,9,0,0
24710,1984,6203,1651,153,9,0,0
24720,1960,6248,1634,148,10,0,0
24730,1956,6244,1651,142,7,0,0
24740,1969,6213,1673,139,6,0,0
24750,1957,6258,1620,158,7,0,0
24760,1979,6224,1628,157,11,1,0
24770,1968,6236,1631,158,7,0,0
24780,1965,6244,1627,154,10,0,0
24790,1992,6198,1635,168,7,0,0
24800,2013,6155,1659,165,8,0,0
24810,2018,6150,1658,162,12,0,0
24820,2002,6172,1659,160,6,0,1
24830,1995,6186,1653,156,10,0,0
24840,2013,6152,1666,160,9,0,0
24850,1994,6175,1677,145,9,0,0
24860,2000,6174,1663,153,9,1,0
24870,1983,6207,1646,155,9,0,0
24880,1991,6205,1627,167,10,0,0
24890,1957,6244,1650,141,7,1,0
24900,1941,6285,1613,155,6,0,0
24910,1941,6295,1596,159,9,0,0
24920,1951,6265,1624,153,7,0,0
24930,1967,6241,1625,159,8,0,0
24940,1966,6244,1619,166,5,0,0
24950,1981,6233,1598,182,5,1,0
24960,1972,6237,1616,170,4,1,0
24970,2007,6170,1648,166,9,0,0
24980,2000,6191,1631,165,13,0,0
24990,1980,6245,1578,189,8,0,0
25000,1989,6209,1628,161,13,0,0
25010,1962,6244,1636,148,10,0,0
25020,1988,6202,1647,148,15,0,0
25030,1985,6192,1670,144,9,0,0
25040,2015,6152,1658,168,7,0,0
25050,1991,6191,1654,155,9,0,0
25060,1981,6206,1652,154,7,0,0
25070,2015,6141,1678,161,5,0,0
25080,2029,6117,1691,152,10,1,0
25090,2039,6088,1716,148,9,0,0
25100,2036,6099,1701,157,7,0,0
25110,2025,6134,1661,176,4,0,0
25120,2010,6150,1677,157,5,1,0
25130,1994,6187,1649,165,5,0,0
25140,1963,6236,1646,148,7,0,0
25150,1968,6215,1673,137,7,0,0
25160,1961,6230,1662,142,5,0,0
25170,1975,6197,1687,135,6,0,0
25180,1982,6204,1657,146,11,0,0
25190,1978,6211,1651,153,7,0,0
25200,2013,6154,1662,162,9,0,0
25210,1993,6164,1698,140,5,0,0
25220,2015,6128,1706,144,7,0,0
25230,1989,6189,1664,150,7,1,0
25240,1965,6246,1627,150,10,2,0
25250,1967,6243,1625,154,10,1,0
25260,1975,6218,1648,150,9,0,0
25270,1960,6255,1622,151,12,0,0
25280,1953,6266,1622,146,13,0,0
25290,1955,6246,1651,140,8,0,0
25300,1951,6252,1656,128,13,0,0
25310,1956,6241,1663,129,10,0,1
25320,1965,6237,1646,137,15,0,0
25330,1957,6253,1635,143,12,0,0
25340,1967,6241,1631,147,14,0,0
25350,1938,6282,1631,140,9,0,0
25360,1947,6272,1622,152,7,0,0
25370,1969,6234,1636,152,7,2,0
25380,1976,6219,1642,155,8,0,0
25390,1980,6213,1646,149,12,0,0
25400,1957,6251,1637,145,10,0,0
25410,1926,6316,1600,148,10,0,0
25420,1948,6270,1622,154,6,0,0
25430,1955,6257,1627,155,6,0,0
25440,1962,6247,1629,153,9,0,0
25450,1993,6193,1646,157,11,0,0
25460,2010,6175,1638,160,16,1,0
25470,2012,6163,1645,173,7,0,0
25480,1999,6184,1643,166,8,0,0
25490,1990,6182,1674,146,8,0,0
25500,1984,6197,1663,147,9,0,0
25510,2003,6174,1654,158,11,0,0
25520,1970,6243,1614,163,10,0,0
25530,1996,6182,1658,154,10,0,0
25540,1999,6177,1659,155,10,0,0
25550,2008,6158,1670,154,10,0,0
25560,1989,6203,1634,168,5,1,0
25570,1982,6211,1640,159,8,0,0
25580,1985,6201,1654,149,11,0,0
25590,1957,6246,1644,146,7,0,0
25600,1978,6200,1671,146,5,0,0
25610,1980,6195,1680,135,10,0,0
25620,1961,6235,1656,139,9,0,0
25630,1985,6190,1675,140,10,0,0
25640,1977,6210,1658,146,9,0,0
25650,1999,6171,1672,148,9,1,0
25660,1985,6188,1674,148,5,0,0
25670,1969,6218,1664,142,7,0,0
25680,1981,6202,1664,143,9,1,0
25690,1959,6244,1643,146,8,0,0
25700,1996,6192,1642,156,14,0,0
25710,1983,6202,1658,146,11,0,0
25720,1985,6206,1642,158,9,0,0
25730,1993,6200,1633,162,12,0,0
25740,2003,6174,1654,158,11,0,0
25750,2002,6177,1653,155,13,0,0
25760,2001,6191,1626,171,11,0,0
25770,2003,6175,1653,157,12,0,0
25780,1956,6269,1603,163,9,0,0
25790,1968,6239,1628,155,10,0,0
25800,1944,6270,1638,139,8,1,0
25810,1988,6202,1644,154,12,0,0
25820,2006,6161,1673,148,11,1,0
25830,2024,6127,1685,155,7,2,0
25840,1987,6194,1665,142,10,2,0
25850,1960,6244,1639,151,5,1,0
25860,1962,6230,1661,140,7,0,0
25870,1994,6175,1684,131,16,0,0
25880,1990,6195,1651,153,11,0,0
25890,2007,6160,1671,151,10,1,0
25900,1992,6178,1677,145,7,1,0
25910,2027,6115,1699,149,10,0,0
25920,2017,6134,1689,153,6,1,0
25930,1976,6202,1676,138,8,0,0
25940,1992,6181,1668,153,6,0,0
25950,1977,6212,1655,147,8,1,0
25960,2009,6154,1667,168,2,0,0
25970,1986,6198,1653,156,7,0,0
25980,2009,6165,1648,173,5,0,0
25990,1985,6189,1672,149,5,0,0
26000,2028,6125,1678,157,12,0,0
26010,1978,6216,1641,158,7,0,0
26020,1987,6195,1654,159,5,0,0
26030,1993,6191,1645,165,6,0,0
26040,1988,6197,1650,157,8,0,0
26050,1980,6196,1672,148,4,0,0
26060,2011,6171,1634,175,9,0,0
26070,2001,6183,1640,168,7,1,0
26080,2018,6161,1634,177,10,0,0
26090,2024,6148,1641,178,9,0,0
26100,2021,6148,1648,176,7,0,0
26110,2003,6169,1662,157,9,0,0
26120,1987,6198,1656,146,13,0,0
26130,1991,6193,1649,159,8,0,0
26140,1970,6241,1614,169,6,0,0
26150,1990,6189,1666,144,8,3,0
26160,1953,6256,1642,137,11,1,0
26170,1955,6248,1652,133,11,1,0
26180,1967,6231,1651,137,14,0,0
26190,1962,6248,1627,154,9,0,0
26200,1960,6247,1638,144,10,1,0
26210,1972,6220,1657,139,11,1,0
26220,1956,6262,1620,151,10,1,0
26230,1971,6220,1656,145,7,1,0
26240,1926,6300,1631,134,9,0,0
26250,1978,6208,1659,146,9,0,0
26260,1976,6198,1683,137,5,1,0
26270,1988,6194,1656,154,8,0,0
26280,1972,6228,1636,156,8,0,0
26290,1962,6247,1627,158,5,1,0
26300,1980,6228,1616,164,12,0,0
26310,1993,6196,1639,163,8,1,0
26320,1966,6250,1612,163,8,1,0
26330,2009,6169,1644,169,9,0,0
26340,1970,6235,1627,161,7,0,0
26350,1969,6222,1656,146,7,0,0
26360,1980,6206,1659,144,11,0,0
26370,1975,6220,1646,148,11,0,0
26380,1995,6173,1679,143,10,0,0
26390,1999,6171,1673,145,12,0,0
26400,1966,6232,1649,142,11,0,0
26410,1971,6243,1611,165,10,0,0
26420,1953,6264,1625,146,12,0,0
26430,1971,6239,1621,158,10,1,0
26440,1962,6255,1618,153,10,2,0
26450,1965,6247,1625,149,14,0,0
26460,1960,6250,1630,150,10,0,0
26470,1974,6203,1678,139,6,0,0
26480,1961,6227,1672,131,9,0,0
26490,1952,6248,1656,136,8,0,0
26500,1965,6235,1646,143,11,0,0
26510,1999,6166,1678,150,7,0,0
26520,2010,6152,1675,154,9,0,0
26530,2005,6164,1663,162,6,0,0
26540,1999,6171,1671,149,10,0,0
26550,2013,6151,1671,153,12,0,0
26560,1978,6215,1643,157,7,0,0
26570,1996,6170,1679,149,5,1,0
26580,2011,6137,1700,145,7,0,0
26590,2003,6175,1650,163,9,0,0
26600,1984,6199,1659,150,7,1,0
26610,1987,6188,1666,156,3,0,0
26620,1954,6243,1660,135,8,0,0
26630,1939,6280,1631,142,8,0,0
26640,1969,6226,1649,149,6,1,0
26650,1968,6237,1629,159,7,0,0
26660,1982,6206,1649,156,7,0,0
26670,1998,6181,1654,157,10,0,0
26680,2017,6137,1683,155,8,0,0
26690,1997,6177,1664,154,7,1,0
26700,1952,6269,1614,157,8,0,0
26710,1956,6254,1630,154,6,0,0
26720,1939,6278,1631,148,4,0,0
26730,1948,6258,1648,139,6,1,0
26740,1964,6231,1654,143,8,0,0
26750,1980,6207,1656,148,8,1,0
26760,1987,6203,1643,157,10,0,0
26770,2016,6139,1685,149,11,0,0
26780,1971,6236,1628,153,11,1,0
26790,1962,6237,1649,143,9,0,0
26800,1968,6233,1645,140,13,1,0
26810,1980,6215,1639,158,7,1,0
26820,1997,6178,1660,158,7,0,0
26830,2008,6159,1668,155,10,0,0
26840,2007,6165,1661,156,10,1,0
26850,1983,6210,1642,154,11,0,0
26860,1983,6201,1654,157,5,0,0
26870,2014,6146,1674,158,8,0,0
26880,1985,6205,1641,163,6,0,0
26890,1987,6191,1662,155,5,0,0
26900,1985,6196,1658,156,5,0,0
26910,1997,6175,1664,159,5,0,0
26920,2002,6180,1644,164,10,0,0
26930,1977,6217,1644,154,7,1,0
26940,1976,6198,1679,144,3,0,0
26950,1982,6214,1632,166,6,0,0
26960,2001,6171,1661,161,6,0,0
26970,2006,6162,1666,159,6,1,0
26980,2009,6150,1679,157,4,1,0
26990,2018,6136,1678,164,4,0,0
27000,2017,6138,1680,158,7,0,0
27010,2029,6139,1649,169,14,0,0
27020,2019,6150,1654,166,11,0,0
27030,2027,6132,1670,158,11,2,0
27040,2005,6178,1639,169,8,1,0
27050,2008,6172,1644,164,12,0,0
27060,1979,6212,1644,161,3,1,0
27070,1991,6204,1626,173,5,1,0
27080,1998,6186,1635,180,1,0,0
27090,2041,6110,1664,179,5,1,0
27100,2019,6164,1626,180,11,0,0
27110,2032,6125,1663,171,9,0,0
27120,2035,6105,1696,153,11,0,0
27130,2008,6164,1655,166,7,0,0
27140,2057,6074,1693,166,8,2,0
27150,2011,6155,1666,159,9,0,0
27160,2016,6154,1654,166,10,0,0
27170,1993,6190,1648,162,7,0,0
27180,1991,6208,1619,174,8,0,0
27190,2024,6145,1645,179,7,0,0
27200,1997,6198,1620,178,7,0,0
27210,2027,6134,1658,174,7,0,0
27220,2000,6183,1642,167,8,0,0
27230,2000,6179,1648,168,4,1,0
27240,2024,6136,1665,166,9,0,0
27250,2019,6131,1689,153,8,0,0
27260,2013,6140,1689,151,6,1,0
27270,2046,6085,1702,157,10,0,0
27280,2037,6110,1676,170,7,0,0
27290,2016,6144,1671,162,7,0,0
27300,2031,6116,1679,170,4,0,0
27310,2038,6112,1668,176,6,0,0
27320,2029,6132,1658,173,7,1,0
27330,2020,6138,1669,168,5,0,0
27340,2002,6196,1611,182,9,0,0
27350,1995,6185,1652,161,7,0,0
27360,2003,6181,1644,159,11,2,0
27370,1999,6177,1658,157,9,0,0
27380,1991,6213,1614,169,13,0,0
27390,1975,6236,1614,164,11,0,0
27400,2000,6182,1648,158,12,0,0
27410,2011,6169,1635,179,6,0,0
27420,2016,6140,1679,159,5,1,0
27430,1973,6225,1635,163,4,0,0
27440,1985,6197,1655,159,4,0,0
27450,1972,6217,1655,151,5,0,0
27460,1971,6214,1669,137,8,1,0
27470,1945,6276,1626,140,13,0,0
27480,1929,6294,1633,137,6,1,0
27490,1959,6252,1626,156,7,0,0
27500,1992,6195,1641,165,7,0,0
27510,1983,6196,1664,152,5,0,0
27520,1976,6207,1666,144,6,1,0
27530,1953,6246,1655,140,6,0,0
27540,1975,6206,1668,146,5,0,0
27550,1968,6219,1665,141,7,0,0
27560,1946,6264,1640,144,6,0,0
27570,1945,6272,1634,136,13,0,0
27580,1966,6232,1648,144,10,0,0
27590,1998,6176,1668,144,14,0,0
27600,2002,6172,1656,164,6,0,0
27610,2022,6114,1710,150,4,0,0
27620,1994,6187,1656,151,12,0,0
27630,2026,6139,1658,163,14,0,0
27640,1999,6175,1664,151,11,0,0
27650,1975,6226,1638,146,15,0,0
27660,1987,6207,1636,159,11,0,0
27670,1987,6212,1622,172,7,0,0
27680,1977,6227,1626,159,11,0,0
27690,1999,6183,1648,159,11,0,0
27700,1997,6185,1643,171,4,0,0
27710,2007,6164,1658,164,7,0,0
27720,1989,6200,1640,164,7,0,0
27730,2010,6174,1633,173,9,1,0
27740,2017,6158,1642,174,9,0,0
27750,2026,6126,1676,166,6,0,0
27760,2023,6138,1668,158,13,0,0
27770,2038,6106,1683,164,9,0,0
27780,2024,6134,1668,166,8,0,0
27790,1994,6193,1637,172,3,1,0
27800,2002,6183,1634,175,6,0,0
27810,2000,6179,1650,163,8,0,0
27820,1982,6211,1637,165,5,0,0
27830,2004,6182,1634,170,10,0,0
27840,2007,6169,1648,169,7,0,0
27850,2030,6125,1666,173,6,0,0
27860,2015,6155,1653,170,6,1,0
27870,2000,6183,1642,167,8,0,0
27880,1955,6261,1619,159,6,0,0
27890,1971,6231,1631,161,6,0,0
27900,2022,6140,1663,166,9,0,0
27910,2000,6174,1664,150,12,0,0
27920,2013,6152,1664,164,7,0,0
27930,2011,6166,1640,178,5,0,0
27940,2020,6136,1678,157,8,1,0
27950,2059,6080,1669,186,6,0,0
27960,2048,6097,1676,165,14,0,0
27970,2032,6117,1681,159,11,0,0
27980,2026,6139,1659,162,13,1,0
27990,2035,6116,1672,168,9,0,0
28000,2031,6106,1701,156,6,0,0
28010,2021,6122,1701,148,8,0,0
28020,2030,6112,1691,162,5,0,0
28030,2022,6132,1682,153,10,1,0
28040,2016,6150,1664,158,12,0,0
28050,2026,6130,1676,154,14,0,0
28060,2002,6157,1690,141,10,0,0
28070,2015,6138,1692,142,13,0,0
28080,2001,6178,1651,160,10,0,0
28090,2019,6124,1705,143,8,1,0
28100,2009,6149,1687,143,12,0,0
28110,2031,6106,1707,145,10,1,0
28120,2047,6101,1669,172,10,1,0
28130,2054,6092,1666,177,10,1,0
28140,2028,6126,1671,168,7,0,0
28150,2031,6123,1671,165,10,0,0
28160,2048,6083,1700,160,8,1,0
28170,2032,6098,1716,146,8,0,0
28180,2033,6103,1708,144,11,1,0
28190,1986,6206,1638,162,8,0,0
28200,1965,6237,1635,159,4,0,0
28210,1972,6230,1628,166,4,0,0
28220,2010,6144,1687,154,5,0,0
28230,2000,6173,1663,155,9,0,0
28240,1991,6190,1653,160,6,0,0
28250,1972,6234,1623,164,7,0,0
28260,1962,6242,1638,150,8,0,0
28270,1950,6267,1620,159,4,0,0
28280,1956,6243,1650,147,4,0,0
28290,1986,6185,1677,147,5,0,0
28300,1970,6222,1652,150,6,0,0
28310,1957,6254,1628,154,7,0,0
28320,1968,6242,1620,162,8,0,0
28330,1950,6274,1605,168,3,0,0
28340,1955,6262,1620,154,9,0,0
28350,1928,6312,1599,154,7,0,0
28360,1926,6307,1619,137,11,0,0
28370,1933,6306,1600,150,11,0,0
28380,1941,6291,1604,155,9,0,0
28390,1936,6300,1598,160,6,0,0
28400,1956,6264,1609,166,5,0,0
28410,1958,6265,1602,169,6,0,0
28420,1959,6253,1625,155,8,0,0
28430,1946,6278,1614,154,8,0,0
28440,1936,6291,1616,151,6,0,0
28450,1958,6259,1619,153,11,0,0
28460,2021,6129,1689,151,10,0,0
28470,2003,6158,1681,152,6,0,0
28480,1994,6188,1651,158,9,0,0
28490,1981,6213,1639,159,8,0,0
28500,1971,6213,1666,145,5,0,0
28510,1989,6190,1661,153,6,1,0
28520,2005,6151,1690,147,7,0,0
28530,1987,6182,1685,136,10,0,0
28540,2008,6154,1681,144,13,0,0
28550,2000,6166,1679,144,11,0,0
28560,2003,6183,1633,173,8,0,0
28570,1970,6238,1621,164,7,0,0
28580,1971,6236,1623,162,8,0,0
28590,1962,6247,1623,165,3,0,0
28600,1959,6255,1618,163,5,0,0
28610,1958,6272,1588,176,6,0,0
28620,1982,6212,1640,156,10,0,0
28630,1976,6211,1657,149,7,0,0
28640,1949,6274,1609,164,4,0,0
28650,1939,6300,1586,172,3,0,0
28660,1959,6250,1629,156,6,0,0
28670,1983,6212,1637,158,10,0,0
28680,1987,6188,1667,154,4,0,0
28690,1958,6236,1658,144,4,0,0
28700,1956,6257,1623,159,5,0,0
28710,1990,6184,1668,152,6,0,0
28720,1985,6201,1648,161,5,0,0
28730,1979,6224,1623,166,8,0,0
28740,1981,6213,1640,157,9,0,0
28750,1977,6216,1646,152,9,0,0
28760,1997,6170,1676,151,5,1,0
28770,1996,6172,1673,154,5,0,0
28780,1990,6191,1653,161,5,0,0
28790,2018,6141,1671,163,7,0,0
28800,2015,6145,1673,159,8,0,0
28810,2011,6146,1684,150,9,0,0
28820,2030,6125,1670,165,10,0,0
28830,2022,6132,1682,152,12,0,0
28840,2029,6129,1663,171,8,0,0
28850,2046,6091,1690,164,8,1,0
28860,2067,6062,1689,170,10,2,0
28870,2044,6105,1667,175,9,0,0
28880,2004,6174,1648,166,8,0,0
28890,2000,6172,1664,156,8,0,0
28900,1977,6218,1640,158,7,0,0
28910,1982,6202,1656,155,4,1,0
28920,1998,6171,1669,157,5,0,0
28930,2002,6174,1648,174,2,0,0
28940,1998,6178,1656,162,6,0,0
28950,1995,6184,1652,164,5,0,0
28960,2020,6136,1674,164,6,0,0
28970,2008,6155,1675,153,9,0,0
28980,1990,6179,1678,147,6,0,0
28990,2016,6139,1682,155,8,0,0
29000,2015,6135,1692,151,7,0,0
29010,1991,6188,1660,152,9,0,0
29020,1953,6267,1616,155,9,0,0
29030,1959,6256,1618,160,7,0,0
29040,1973,6223,1645,149,10,0,0
29050,2001,6168,1669,154,8,0,0
29060,1997,6176,1666,152,9,0,0
29070,2009,6152,1676,156,7,0,0
29080,2004,6169,1661,157,7,2,0
29090,2020,6132,1683,159,5,1,0
29100,2017,6115,1727,133,8,0,0
29110,2004,6156,1686,144,10,0,0
29120,2000,6181,1650,157,12,0,0
29130,2014,6163,1644,167,12,0,0
29140,1991,6212,1618,164,15,0,0
29150,1984,6205,1648,153,10,0,0
29160,2013,6147,1677,153,10,0,0
29170,1997,6176,1666,152,9,0,0
29180,1996,6180,1662,152,10,0,0
29190,1984,6207,1645,153,11,0,0
29200,1988,6190,1669,141,11,1,0
29210,2020,6124,1701,146,9,0,0
29220,2024,6130,1675,164,7,0,0
29230,2012,6162,1651,164,11,0,0
29240,1984,6218,1627,157,13,1,0
29250,2007,6151,1686,147,9,0,0
29260,1995,6189,1648,157,11,0,0
29270,1992,6198,1641,156,13,0,0
29280,1970,6244,1620,150,14,2,0
29290,1942,6285,1619,139,15,0,0
29300,1979,6207,1661,141,12,0,0
29310,1968,6219,1669,133,11,0,0
29320,2011,6161,1653,167,8,0,0
29330,2012,6154,1664,162,8,0,0
29340,1991,6187,1665,145,12,0,0
29350,1998,6170,1680,139,12,1,0
29360,2003,6165,1677,140,14,1,0
29370,1989,6184,1675,142,10,0,0
29380,1971,6224,1650,145,9,1,0
29390,1989,6197,1653,147,14,0,0
29400,1969,6228,1645,150,8,0,0
29410,1957,6251,1636,147,9,0,0
29420,1967,6223,1659,145,6,0,0
29430,1965,6230,1654,142,9,0,0
29440,1968,6226,1646,158,2,0,0
29450,1972,6238,1616,166,8,0,0
29460,1972,6225,1641,155,7,0,0
29470,2000,6166,1676,150,8,0,0
29480,1994,6182,1659,160,5,0,0
29490,1992,6199,1636,163,10,0,0
29500,1971,6224,1650,144,11,0,0
29510,1944,6262,1654,130,10,0,0
29520,1933,6284,1642,132,9,0,0
29530,1967,6228,1653,143,8,1,0
29540,1984,6204,1653,148,9,2,0
29550,1968,6228,1650,144,10,0,0
29560,1948,6267,1633,141,11,0,0
29570,1996,6176,1668,152,8,0,0
29580,1966,6222,1666,138,8,0,0
29590,1968,6227,1651,146,7,1,0
29600,1968,6225,1651,151,5,0,0
29610,1947,6263,1639,145,6,0,0
29620,1915,6317,1626,137,5,0,0
29630,1965,6225,1662,141,7,0,0
29640,1980,6207,1655,149,9,0,0
29650,1989,6179,1678,151,3,0,0
29660,1998,6170,1672,154,6,0,0
29670,2002,6150,1699,144,5,0,0
29680,1984,6201,1654,154,6,1,0
29690,1977,6189,1700,125,9,0,0
29700,2005,6163,1672,147,13,0,0
29710,1983,6199,1660,151,7,0,0
29720,1983,6209,1642,157,9,0,0
29730,2009,6153,1673,159,6,0,0
29740,2029,6116,1690,157,7,1,0
29750,2023,6129,1681,159,8,0,0
29760,1994,6174,1678,146,8,0,0
29770,1967,6225,1656,145,7,0,0
29780,1982,6197,1669,143,9,0,0
29790,1980,6191,1688,131,10,0,0
29800,1958,6245,1641,151,5,0,0
29810,1988,6190,1662,154,6,0,0
29820,1983,6202,1657,148,10,0,0
29830,1987,6202,1643,161,6,1,0
29840,1996,6186,1649,160,9,0,0
29850,2023,6137,1668,162,9,1,0
29860,1991,6197,1640,165,7,0,0
29870,1984,6211,1633,165,7,0,0
29880,2003,6180,1644,160,13,0,0
29890,1983,6223,1619,161,14,0,0
29900,1986,6226,1605,168,15,0,0
29910,1979,6214,1648,146,13,0,0
29920,1973,6226,1644,142,15,0,0
29930,1990,6197,1646,157,10,0,0
29940,1970,6228,1645,147,9,1,0
29950,1992,6201,1632,165,10,0,0
29960,1991,6189,1655,159,6,0,0
29970,2004,6161,1675,151,9,0,0
29980,1989,6207,1629,165,10,0,0
29990,2011,6156,1666,156,11,0,0
30000,2036,6128,1646,180,10,0,0
30010,2035,6117,1670,169,9,0,0
30020,2026,6125,1677,167,5,0,0
30030,2027,6152,1627,182,12,0,0
30040,2000,6182,1646,162,10,0,0
30050,1987,6194,1658,154,7,0,0
30060,2005,6184,1627,174,10,0,0
30070,1971,6223,1652,143,11,0,0
30080,1974,6211,1663,145,7,0,0
30090,1971,6224,1648,149,7,1,0
30100,1970,6228,1639,158,5,0,0
30110,1971,6236,1622,166,3,2,0
30120,1986,6204,1643,158,9,0,0
30130,2018,6140,1672,164,6,0,0
30140,2018,6148,1658,168,8,0,0
30150,1981,6223,1624,161,9,2,0
30160,1988,6200,1646,157,8,1,0
30170,1948,6265,1635,144,7,1,0
30180,1978,6231,1615,165,11,0,0
30190,1977,6199,1679,138,6,1,0
30200,1994,6173,1677,151,5,0,0
30210,1975,6217,1647,155,6,0,0
30220,1979,6207,1654,155,5,0,0
30230,1993,6191,1647,161,8,0,0
30240,2007,6176,1643,159,14,1,0
30250,2005,6181,1638,162,13,1,0
30260,2003,6181,1642,163,9,2,0
30270,1975,6228,1631,155,10,1,0
30280,1943,6295,1590,164,7,1,0
30290,1982,6206,1649,157,5,1,0
30300,1983,6203,1656,148,9,1,0
30310,1984,6205,1646,157,8,0,0
30320,2014,6147,1676,151,12,0,0
30330,1980,6213,1641,159,7,0,0
30340,1993,6186,1656,158,7,0,0
30350,1990,6197,1644,161,8,0,0
30360,2014,6149,1667,163,7,0,0
30370,2025,6136,1663,166,10,0,0
30380,1991,6208,1620,172,9,0,0
30390,1984,6215,1625,170,5,1,0
30400,1988,6196,1650,160,6,0,0
30410,1983,6196,1666,148,7,0,0
30420,2019,6124,1696,160,1,0,0
30430,2020,6141,1663,172,3,1,0
30440,2055,6082,1677,180,6,0,0
30450,2033,6103,1702,155,7,0,0
30460,2032,6106,1701,152,9,0,0
30470,2005,6160,1673,155,6,1,0
30480,2005,6153,1687,147,8,0,0
30490,1991,6182,1669,152,6,0,0
30500,1989,6184,1669,154,4,0,0
30510,1963,6241,1635,155,6,0,0
30520,1979,6197,1671,151,2,0,0
30530,1963,6221,1674,137,5,0,0
30540,2005,6156,1682,148,9,0,0
30550,1967,6229,1646,153,5,0,0
30560,1965,6239,1633,157,6,0,0
30570,1946,6274,1625,144,11,0,0
30580,1967,6219,1667,141,6,0,0
30590,1950,6259,1638,147,6,0,0
30600,1951,6274,1612,151,11,1,0
30610,1951,6268,1623,146,12,0,0
30620,1960,6250,1627,157,5,1,0
30630,1987,6203,1639,165,6,0,0
30640,1961,6237,1647,151,4,0,0
30650,1983,6226,1606,179,5,1,0
30660,1991,6193,1646,165,5,0,0
30670,1997,6179,1656,163,5,0,0
30680,1995,6177,1668,153,7,0,0
30690,1977,6228,1618,172,5,0,0
30700,1955,6255,1628,159,3,0,0
30710,1971,6241,1612,170,5,1,0
30720,2005,6167,1662,155,11,0,0
30730,1977,6220,1636,160,7,0,0
30740,1948,6274,1613,160,5,0,0
30750,1956,6256,1626,156,6,0,0
30760,1972,6220,1649,154,5,0,0
30770,1994,6184,1657,158,7,0,0
30780,1992,6184,1665,150,9,0,0
30790,1995,6177,1673,143,12,0,0
30800,1999,6175,1665,150,10,1,0
30810,1994,6183,1664,147,12,0,0
30820,2013,6147,1674,159,7,0,0
30830,2029,6112,1694,160,5,0,0
30840,2021,6126,1688,163,1,1,0
30850,2033,6108,1696,153,9,1,0
