iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
1170,1545019044684,27410,-1.010990608e+06,709,2198,4128,5466,63,66,45545,10465,1036,31,0,0,0
1180,1545019065446,27283,-1.011748183e+06,734,2138,4162,5560,56,67,45467,10533,1047,30,0,0,0
1190,1545019086110,27396,-1.010705527e+06,688,2092,4097,5523,63,68,45614,10430,999,33,1,0,0
1200,1545019108280,27372,-1.010843093e+06,731,2108,4105,5466,72,51,45629,10406,999,43,0,0,0
1210,1545019129052,27385,-1.011387848e+06,745,2070,4138,5560,69,75,45537,10468,1027,45,0,0,0
1220,1545019150896,27314,-1.010836314e+06,688,2036,4138,5592,53,64,45577,10457,1015,28,0,0,0
1230,1545019171123,27420,-1.010404246e+06,641,2040,4164,5516,54,62,45688,10337,1016,36,0,0,0
1240,1545019191392,27301,-1.011422030e+06,715,2065,4192,5590,62,63,45515,10475,1049,38,0,0,0
1250,1545019212195,27316,-1.011088385e+06,817,2076,4135,5587,77,57,45506,10440,1084,47,0,0,0
1260,1545019233715,27324,-1.011357892e+06,790,2050,4062,5742,63,41,45420,10583,1057,17,0,0,0
1270,1545019255895,27434,-1.011389034e+06,775,2037,4140,5706,44,44,45496,10442,1113,26,0,0,0
1280,1545019278276,27399,-1.011215236e+06,757,2084,3975,5748,63,47,45531,10449,1067,29,1,0,0
1290,1545019300347,27416,-1.010961584e+06,783,2025,4006,5736,66,54,45507,10509,1023,37,1,0,0
1300,1545019322016,27455,-1.010885622e+06,848,2038,4091,5610,46,54,45492,10514,1040,31,0,0,0
1310,1545019343272,27473,-1.010999729e+06,783,1996,4107,5586,64,55,45544,10499,1010,24,0,0,0
1320,1545019364609,27430,-1.010736057e+06,855,1996,4099,5520,62,58,45548,10496,1005,28,0,0,0
1330,1545019386037,27451,-1.010854379e+06,756,2027,4081,5630,57,54,45603,10376,1066,31,1,0,0
1340,1545019407876,27404,-1.010461390e+06,746,2129,4039,5530,63,59,45611,10398,1038,28,2,0,0
1350,1545019429400,27422,-1.011384746e+06,780,2070,4159,5566,80,78,45499,10462,1078,37,1,0,0
1360,1545019450267,27472,-1.010459366e+06,712,2059,4133,5506,59,66,45626,10398,1023,29,1,0,0
1370,1545019471909,27419,-1.011013796e+06,780,2016,4172,5546,62,60,45506,10540,997,34,0,0,0
1380,1545019492643,27380,-1.010482900e+06,722,2037,4170,5523,64,73,45570,10456,1020,31,0,0,0
1390,1545019514327,27405,-1.011403862e+06,769,2173,4041,5594,65,65,45479,10523,1041,34,0,0,0
1400,1545019535845,27331,-1.011407513e+06,712,2184,4087,5645,64,54,45465,10509,1072,31,0,0,0
1410,1545019556708,27282,-1.012332490e+06,740,2240,4220,5586,60,63,45360,10550,1142,25,0,0,0
1420,1545019578243,27341,-1.011264664e+06,698,2302,4028,5489,66,60,45535,10469,1045,28,0,0,0
1430,1545019599214,27458,-1.010228225e+06,726,2276,3967,5480,60,55,45585,10459,994,39,0,0,0
1440,1545019620734,27362,-1.011294926e+06,721,2253,4065,5570,51,50,45524,10441,1067,45,0,0,0
1450,1545019642284,27324,-1.012475878e+06,701,2318,4038,5650,59,64,45352,10661,1023,41,0,0,0
1460,1545019664510,27380,-1.011225183e+06,649,2222,4061,5591,54,68,45536,10470,1039,31,1,0,0
1470,1545019685075,27346,-1.010906265e+06,671,2192,4083,5556,61,56,45528,10519,990,40,0,0,0
1480,1545019706306,27385,-1.010775972e+06,711,2154,4006,5615,70,66,45553,10461,1029,33,1,0,0
1490,1545019726705,27474,-1.009807641e+06,639,2078,4001,5640,76,54,45644,10401,1010,21,1,0,0
1500,1545019747547,27292,-1.011866841e+06,671,2127,4059,5832,41,65,45409,10582,1045,41,0,0,0
1510,1545019768438,27393,-1.011267914e+06,734,2068,4015,5750,58,48,45516,10485,1042,32,2,0,0
1520,1545019789833,27422,-1.011181812e+06,722,2092,4028,5742,52,56,45465,10561,1022,29,0,0,0
1530,1545019810546,27311,-1.011442577e+06,755,2140,4092,5668,55,57,45463,10499,1077,38,0,0,0
1540,1545019831923,27334,-1.011385146e+06,849,2061,4080,5609,47,55,45469,10552,1019,37,0,0,0
1550,1545019853157,27385,-1.010271114e+06,701,2051,4091,5569,41,63,45612,10447,985,33,0,0,0
1560,1545019874943,27429,-1.010064710e+06,711,2108,4124,5497,49,49,45612,10422,1014,28,1,0,0
1570,1545019895342,27273,-1.012422563e+06,709,2097,4318,5575,73,54,45376,10618,1041,42,0,0,0
1580,1545019916331,27364,-1.010773588e+06,689,2084,4203,5505,56,56,45562,10474,1005,35,1,0,0
1590,1545019937073,27416,-1.011059231e+06,733,2070,4244,5499,49,55,45517,10500,1031,28,1,0,0
1600,1545019959141,27403,-1.011266375e+06,779,2064,4245,5523,49,65,45483,10500,1057,37,0,0,0
1610,1545019980456,27402,-1.011090811e+06,741,2090,4312,5516,42,65,45430,10558,1060,28,1,0,0
1620,1545020001129,27503,-1.009946023e+06,739,2017,4236,5373,50,66,45662,10380,1004,31,0,0,0
1630,1545020022354,27471,-1.010973779e+06,761,2155,4194,5424,55,71,45566,10407,1060,43,1,0,0
1640,1545020043053,27444,-1.010698671e+06,703,2136,4205,5460,51,75,45585,10396,1054,42,0,0,0
1650,1545020064484,27356,-1.011797055e+06,721,2221,4278,5461,56,70,45391,10590,1072,23,1,0,0
1660,1545020085843,27388,-1.011497005e+06,669,2307,4233,5429,49,53,45473,10489,1094,21,0,0,0
1670,1545020106566,27324,-1.011384574e+06,648,2282,4247,5470,41,54,45540,10375,1120,41,1,0,0
1680,1545020127654,27262,-1.012226713e+06,718,2248,4176,5615,68,45,45391,10534,1121,30,1,0,0
1690,1545020148819,27282,-1.011546022e+06,753,2253,4148,5551,51,49,45372,10636,1038,31,0,0,0
1700,1545020170337,27376,-1.011749680e+06,749,2153,4125,5599,50,52,45445,10565,1038,29,0,0,0
1710,1545020191506,27294,-1.011176275e+06,778,2161,4115,5553,56,54,45431,10612,998,35,1,0,0
1720,1545020213202,27410,-1.010987812e+06,703,2162,4103,5560,48,61,45527,10487,1039,24,0,0,0
1730,1545020234806,27406,-1.011669411e+06,683,2207,4122,5618,57,63,45455,10532,1054,34,2,0,0
1740,1545020256220,27273,-1.011903033e+06,698,2221,4185,5548,54,83,45446,10503,1098,30,0,0,0
1750,1545020277073,27344,-1.011422057e+06,760,2149,4135,5580,67,75,45425,10571,1048,33,0,0,0
1760,1545020298273,27292,-1.012717587e+06,740,2204,4114,5679,73,64,45352,10611,1079,35,0,0,0
1770,1545020319750,27326,-1.011946125e+06,735,2208,4207,5544,59,66,45392,10580,1076,29,0,0,0
1780,1545020342041,27324,-1.012549289e+06,744,2187,4303,5479,58,81,45374,10596,1065,42,0,0,0
1790,1545020364338,27403,-1.010532079e+06,717,2154,4191,5361,56,62,45590,10460,1000,27,0,0,0
1800,1545020386410,27362,-1.010964355e+06,655,2186,4213,5412,58,83,45531,10517,997,32,0,0,0
1810,1545020409162,27305,-1.010656836e+06,634,2279,4231,5420,53,64,45462,10586,992,37,0,0,0
1820,1545020432727,27303,-1.012375629e+06,764,2227,4332,5461,62,58,45271,10736,1042,28,0,0,0
1830,1545020454889,27317,-1.010438023e+06,690,2191,4199,5361,56,44,45578,10487,982,30,0,0,0
1840,1545020476855,27301,-1.012187231e+06,737,2312,4175,5538,51,53,45361,10600,1082,34,0,0,0
1850,1545020498536,27376,-1.011822248e+06,764,2283,4132,5449,59,63,45442,10557,1041,37,0,0,0
1860,1545020520152,27329,-1.011122299e+06,700,2366,4054,5491,63,49,45461,10542,1041,33,0,0,0
1870,1545020542568,27296,-1.011191579e+06,729,2380,4116,5380,54,49,45528,10418,1103,28,0,0,0
1880,1545020565504,27323,-1.012056452e+06,681,2375,4163,5490,57,56,45460,10445,1139,33,0,0,0
1890,1545020587756,27342,-1.012602554e+06,779,2374,4164,5501,46,66,45311,10642,1084,40,0,0,0
1900,1545020611417,27405,-1.011226201e+06,698,2308,4132,5425,57,64,45513,10476,1056,32,0,0,0
1910,1545020634119,27420,-1.010307314e+06,682,2276,4041,5452,53,62,45614,10390,1043,30,0,0,0
1920,1545020656895,27348,-1.011141193e+06,739,2325,3978,5505,58,59,45510,10502,1033,32,0,0,0
1930,1545020678466,27291,-1.011617098e+06,779,2264,4054,5583,57,64,45370,10646,1028,33,0,0,0
1940,1545020700881,27403,-1.011622748e+06,755,2240,4039,5551,49,73,45500,10481,1062,34,0,0,0
1950,1545020723632,27311,-1.011535914e+06,755,2249,4080,5546,48,63,45443,10556,1049,29,0,0,0
1960,1545020745635,27325,-1.011453367e+06,732,2382,4112,5432,51,46,45462,10510,1070,35,0,0,0
1970,1545020767284,27333,-1.011307425e+06,666,2307,4103,5462,64,57,45541,10450,1049,37,0,0,0
1980,1545020789930,27325,-1.011538127e+06,691,2407,3993,5494,52,59,45553,10396,1085,42,1,0,0
1990,1545020812680,27414,-1.010411601e+06,754,2273,3982,5497,39,56,45532,10517,1001,26,1,0,0
2000,1545020835866,27441,-1.010501885e+06,770,2297,4023,5367,55,51,45655,10316,1071,35,0,0,0
2010,1545020857832,27441,-1.010873090e+06,790,2236,4017,5441,72,57,45609,10351,1089,28,0,0,0
2020,1545020879416,27510,-1.010277185e+06,726,2334,3995,5378,55,71,45614,10391,1048,24,0,0,0
2030,1545020902373,27432,-1.010957243e+06,775,2343,4025,5432,56,51,45478,10557,1003,37,2,0,0
2040,1545020925922,27389,-1.011620899e+06,780,2369,3992,5561,62,44,45398,10580,1071,26,2,0,0
2050,1545020948327,27468,-1.010459977e+06,738,2266,3969,5506,59,45,45632,10341,1070,34,0,0,0
2060,1545020971245,27474,-1.011200315e+06,816,2355,3979,5485,51,56,45548,10347,1151,31,0,0,0
2070,1545020993431,27385,-1.010455888e+06,738,2254,3933,5520,48,47,45589,10459,1006,23,0,0,0
2080,1545021015682,27496,-1.009921041e+06,793,2196,3960,5485,50,48,45607,10437,1005,27,1,0,0
2090,1545021037832,27370,-1.011340092e+06,775,2239,3845,5624,62,55,45543,10495,1013,25,1,0,0
2100,1545021059929,27430,-1.010698221e+06,749,2191,3867,5602,50,59,45657,10349,1044,27,0,0,0
2110,1545021081059,27470,-1.010984681e+06,702,2286,3795,5716,64,57,45542,10488,1009,38,0,0,0
2120,1545021103246,27468,-1.010544531e+06,719,2186,3939,5629,56,50,45599,10420,1015,43,0,0,0
2130,1545021125323,27475,-1.010566700e+06,713,2159,3877,5664,60,51,45604,10450,995,28,0,0,0
2140,1545021146926,27513,-1.010712884e+06,783,2133,4002,5563,49,63,45577,10434,1040,25,1,0,0
2150,1545021168629,27443,-1.012013017e+06,715,2226,4072,5617,60,72,45419,10593,1026,39,0,0,0
2160,1545021191576,27392,-1.011087824e+06,646,2209,4036,5605,52,65,45581,10414,1049,31,2,0,0
2170,1545021212650,27429,-1.010920413e+06,721,2131,4071,5532,64,63,45586,10430,1031,30,0,0,0
2180,1545021235078,27393,-1.010685442e+06,763,2151,3929,5611,61,48,45598,10426,1022,31,0,0,0
2190,1545021256790,27336,-1.011144670e+06,815,2233,3852,5694,55,47,45503,10482,1062,30,0,0,0
2200,1545021278809,27355,-1.010987941e+06,768,2113,3933,5761,55,48,45483,10540,1024,30,0,0,0
2210,1545021299994,27434,-1.010653114e+06,742,2159,3930,5631,69,40,45641,10331,1075,30,0,0,0
2220,1545021323018,27402,-1.010571905e+06,721,2098,4029,5622,69,49,45584,10428,1035,30,0,0,0
2230,1545021345299,27446,-1.009841057e+06,673,2133,3985,5555,47,67,45694,10332,1025,26,0,0,0
2240,1545021367713,27394,-1.010595699e+06,784,2193,3976,5561,47,57,45574,10428,1035,40,0,0,0
2250,1545021389978,27550,-1.009052420e+06,718,2049,3972,5505,49,63,45739,10367,927,41,3,0,0
2260,1545021411742,27429,-1.009905155e+06,716,2136,3994,5581,55,51,45620,10413,1012,32,0,0,0
2270,1545021433390,27449,-1.010333487e+06,736,2147,4019,5508,62,51,45647,10371,1025,34,0,0,0
2280,1545021455422,27401,-1.011615877e+06,710,2202,4081,5610,62,50,45507,10453,1089,28,0,0,0
2290,1545021477623,27415,-1.010346241e+06,676,2166,4008,5558,62,48,45579,10514,948,36,0,0,0
2300,1545021499784,27469,-1.009965491e+06,714,2169,4039,5436,66,60,45638,10426,981,32,0,0,0
2310,1545021521884,27381,-1.011097300e+06,681,2281,4068,5500,61,65,45560,10413,1069,35,0,0,0
2320,1545021544554,27337,-1.011435591e+06,608,2352,4112,5450,66,89,45495,10512,1045,25,0,0,0
2330,1545021566544,27376,-1.010426826e+06,670,2296,4042,5376,70,75,45657,10352,1027,41,0,0,0
2340,1545021589372,27320,-1.011200029e+06,634,2276,4090,5540,64,63,45522,10476,1046,33,0,0,0
2350,1545021611131,27416,-1.011484128e+06,680,2287,4035,5537,54,70,45540,10441,1067,28,1,0,0
2360,1545021633508,27460,-1.011643778e+06,722,2316,4118,5437,61,61,45538,10389,1125,24,1,0,0
2370,1545021654470,27421,-1.010239038e+06,685,2316,3989,5409,62,70,45634,10383,1032,28,0,0,0
2380,1545021677135,27340,-1.011091429e+06,716,2354,4065,5394,56,55,45526,10490,1033,28,0,0,0
2390,1545021699584,27346,-1.011483579e+06,693,2358,4067,5476,52,53,45537,10416,1089,35,0,0,0
2400,1545021721726,27318,-1.011474816e+06,693,2302,4147,5493,50,70,45450,10529,1068,30,0,0,0
2410,1545021743482,27343,-1.011097070e+06,696,2232,4111,5481,52,60,45572,10412,1059,34,0,0,0
2420,1545021765143,27432,-1.011086025e+06,654,2333,4075,5447,63,71,45535,10461,1061,20,0,0,0
2430,1545021787047,27310,-1.010875535e+06,689,2382,4017,5433,54,67,45519,10502,1028,28,0,0,0
2440,1545021807693,27388,-1.010964394e+06,708,2319,4068,5439,51,58,45566,10415,1060,36,0,0,0
2450,1545021828414,27373,-1.011055768e+06,645,2289,4109,5423,49,86,45588,10411,1045,32,1,0,0
2460,1545021849798,27425,-1.010879896e+06,626,2323,4091,5430,54,72,45586,10417,1043,31,0,0,0
2470,1545021871328,27365,-1.011162614e+06,618,2320,4153,5405,59,72,45522,10519,1000,36,0,0,0
2480,1545021892815,27378,-1.011089884e+06,663,2257,4213,5378,54,70,45533,10487,1023,34,0,0,0
2490,1545021915475,27365,-1.011536975e+06,702,2318,4179,5419,48,70,45482,10496,1058,40,1,0,0
2500,1545021937112,27324,-1.011399473e+06,657,2229,4185,5527,47,73,45492,10481,1076,27,1,0,0
2510,1545021958256,27369,-1.012035295e+06,703,2282,4201,5472,52,58,45435,10548,1062,32,0,0,0
2520,1545021979905,27373,-1.010310915e+06,634,2292,4105,5377,52,62,45652,10352,1049,24,0,0,0
2530,1545022001415,27390,-1.010454760e+06,685,2293,4111,5351,61,59,45612,10401,1033,31,0,0,0
2540,1545022023088,27418,-1.010957555e+06,666,2331,4115,5357,41,74,45585,10426,1041,24,1,0,0
2550,1545022044400,27413,-1.011285102e+06,692,2395,4123,5356,50,77,45507,10490,1037,43,0,0,0
