iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
250,1540765913986,27506,-1.009588252e+06,631,1915,3113,6637,57,63,45659,10446,946,26,0,0,0
260,1540765916819,27526,-1.009237820e+06,659,1952,3090,6538,49,62,45701,10421,936,19,0,0,0
270,1540765918695,27568,-1.008974195e+06,681,2036,3072,6401,53,59,45812,10257,979,29,0,0,0
280,1540765921359,27531,-1.009400861e+06,677,2024,3156,6356,59,66,45760,10320,974,22,1,0,0
290,1540765923179,27629,-1.008510465e+06,650,1952,3207,6291,39,62,45838,10305,906,28,0,0,0
300,1540765926912,27583,-1.008805704e+06,648,1997,3217,6376,44,59,45825,10200,1016,35,1,0,0
310,1540765928848,27579,-1.009190420e+06,658,1980,3263,6312,51,63,45783,10290,975,29,0,0,0
320,1540765931546,27565,-1.009134186e+06,665,2074,3273,6289,40,52,45747,10290,1018,21,1,0,0
330,1540765933367,27540,-1.009315971e+06,707,2044,3311,6169,55,76,45718,10380,955,24,0,0,0
340,1540765935896,27465,-1.009088622e+06,692,2005,3408,6123,51,56,45741,10361,951,24,0,0,0
350,1540765937844,27438,-1.010160700e+06,660,2033,3484,6195,51,65,45663,10376,1002,36,0,0,0
360,1540765940534,27429,-1.010330682e+06,705,2012,3480,6223,48,67,45631,10392,1019,35,0,0,0
370,1540765942511,27358,-1.010959707e+06,749,1999,3580,6204,43,60,45518,10520,1002,37,0,0,0
380,1540765945115,27452,-1.010325907e+06,697,2021,3505,6183,44,64,45616,10433,1003,25,0,0,0
390,1540765946999,27543,-1.010045506e+06,720,2052,3476,6111,40,60,45614,10492,946,25,0,0,0
400,1540765950806,27472,-1.010590029e+06,680,2087,3498,6165,49,56,45607,10433,1009,28,0,0,0
410,1540765952697,27424,-1.010295876e+06,687,2058,3516,6093,47,64,45688,10350,1003,35,1,0,0
420,1540765955167,27582,-1.009555917e+06,684,2030,3474,6112,45,65,45729,10321,992,35,0,0,0
430,1540765956988,27564,-1.009114666e+06,750,2030,3489,5968,46,63,45799,10233,1022,23,0,0,0
440,1540765959445,27475,-1.009546986e+06,665,2059,3517,6040,43,51,45764,10280,1005,27,1,0,0
450,1540765961432,27507,-1.009277653e+06,667,2044,3572,6015,50,52,45720,10346,979,32,0,0,0
460,1540765963970,27502,-1.010332269e+06,757,2073,3617,5908,51,55,45661,10401,985,30,0,0,0
470,1540765965847,27487,-1.009507740e+06,629,2079,3649,5925,47,62,45697,10396,957,27,0,0,0
480,1540765968407,27484,-1.009593748e+06,665,2037,3630,5949,50,56,45722,10344,990,21,0,0,0
490,1540765970198,27532,-1.009489438e+06,721,2178,3541,5812,48,48,45761,10321,958,37,0,0,0
500,1540765973650,27453,-1.009787392e+06,688,2170,3560,5890,51,68,45669,10422,953,33,0,0,0
510,1540765975516,27565,-1.009308875e+06,739,2150,3503,5853,48,41,45713,10419,920,25,0,0,0
520,1540765977849,27624,-1.008947831e+06,713,2139,3590,5771,64,51,45776,10299,977,25,0,0,0
530,1540765979551,27530,-1.009389520e+06,669,2197,3570,5706,71,59,45807,10293,952,25,0,0,0
540,1540765981911,27449,-1.010151937e+06,706,2197,3598,5876,47,55,45667,10372,1007,31,0,0,0
550,1540765983582,27458,-1.010825886e+06,747,2192,3700,5912,50,57,45532,10463,1051,31,0,0,0
560,1540765986001,27424,-1.010278237e+06,691,2156,3731,5845,56,50,45613,10421,1021,22,0,0,0
570,1540765987771,27541,-1.009696865e+06,727,2082,3710,5740,52,51,45789,10245,1012,31,0,0,0
580,1540765990313,27470,-1.010744841e+06,723,2116,3755,5837,63,65,45598,10440,999,39,1,0,0
590,1540765991986,27536,-1.010011839e+06,717,2065,3780,5703,51,53,45721,10366,967,23,0,0,0
600,1540765995384,27491,-1.010389484e+06,715,2063,3815,5796,57,60,45592,10499,953,31,2,0,0
610,1540765997154,27560,-1.009616746e+06,724,2080,3762,5752,60,50,45732,10298,1012,34,1,0,0
620,1540765999512,27631,-1.009058418e+06,740,2128,3720,5601,61,53,45809,10258,985,25,0,0,0
630,1540766001302,27553,-1.010285564e+06,737,2136,3829,5704,59,74,45639,10370,1035,33,0,0,0
640,1540766003786,27450,-1.010998922e+06,626,2220,3810,5770,61,70,45613,10406,1023,35,0,0,0
650,1540766005901,27404,-1.010627170e+06,661,2090,3859,5826,50,57,45590,10457,1004,26,0,0,0
660,1540766008582,27344,-1.010997537e+06,686,2204,3807,5835,58,62,45530,10479,1033,33,2,0,0
670,1540766010290,27306,-1.011941801e+06,680,2195,3902,5866,61,63,45419,10577,1053,28,0,0,0
680,1540766012618,27344,-1.011458291e+06,690,2184,3865,5835,42,62,45507,10488,1056,26,0,0,0
690,1540766014411,27280,-1.011644403e+06,678,2165,3889,5837,61,68,45489,10513,1040,35,0,0,0
700,1540766017741,27420,-1.011205641e+06,635,2219,3913,5692,62,54,45579,10452,1015,31,0,0,0
710,1540766019581,27444,-1.011815752e+06,768,2191,3903,5782,57,50,45467,10515,1049,46,0,0,0
720,1540766021660,27391,-1.011271612e+06,688,2209,3929,5762,44,48,45471,10553,1032,21,0,0,0
730,1540766023439,27469,-1.010560137e+06,627,2130,3898,5745,44,64,45605,10463,982,27,0,0,0
740,1540766025787,27441,-1.011165676e+06,715,2205,3855,5765,69,53,45463,10606,969,38,1,0,0
750,1540766027683,27360,-1.010955265e+06,663,2211,3858,5801,47,65,45529,10481,1037,30,0,0,0
760,1540766030021,27373,-1.011671099e+06,662,2234,3944,5813,50,56,45503,10425,1113,36,0,0,0
770,1540766031903,27320,-1.012343854e+06,658,2241,4028,5870,45,45,45386,10526,1135,29,1,0,0
780,1540766034512,27303,-1.012197712e+06,734,2194,4069,5752,41,66,45329,10677,1035,35,1,0,0
790,1540766036283,27408,-1.010751092e+06,704,2124,4016,5676,48,51,45575,10414,1059,29,0,0,0
800,1540766039706,27419,-1.010897398e+06,664,2129,3980,5710,58,69,45521,10526,1006,24,0,0,0
810,1540766041465,27318,-1.011976718e+06,749,2168,3942,5785,57,70,45377,10666,998,35,1,0,0
820,1540766043884,27335,-1.010424251e+06,740,2133,3843,5741,54,51,45568,10484,999,24,2,0,0
830,1540766045549,27309,-1.011600463e+06,762,2163,3924,5791,64,46,45465,10517,1053,41,1,0,0
840,1540766047862,27376,-1.010841950e+06,785,2147,3924,5639,64,61,45556,10452,1039,30,0,0,0
850,1540766049659,27355,-1.011714750e+06,779,2255,4003,5637,51,62,45431,10537,1078,30,1,0,0
860,1540766051513,27259,-1.011843305e+06,757,2209,3960,5721,62,64,45410,10592,1044,31,0,0,0
870,1540766053194,27295,-1.012058694e+06,754,2218,4047,5661,60,76,45379,10614,1050,34,0,0,0
880,1540766055207,27296,-1.013175792e+06,791,2194,4080,5786,59,70,45218,10776,1046,36,1,0,0
890,1540766057027,27244,-1.013018561e+06,843,2167,4089,5741,58,52,45242,10752,1051,32,0,0,0
900,1540766060000,27321,-1.011844806e+06,821,2166,3969,5712,52,72,45373,10642,1036,26,0,0,0
910,1540766061969,27397,-1.011880459e+06,796,2192,3993,5661,61,68,45422,10573,1048,34,0,0,0
920,1540766064637,27336,-1.011547412e+06,787,2189,3993,5662,62,57,45412,10612,1022,30,1,0,0
930,1540766066519,27322,-1.010915013e+06,803,2147,3954,5715,52,55,45485,10499,1054,37,2,0,0
940,1540766068808,27342,-1.012095544e+06,856,2196,3979,5694,59,61,45416,10510,1119,31,1,0,0
950,1540766070454,27324,-1.011793761e+06,808,2208,3971,5669,68,66,45461,10473,1112,31,0,0,0
960,1540766072790,27361,-1.011116280e+06,758,2163,3953,5729,64,65,45460,10535,1049,33,0,0,0
970,1540766074585,27418,-1.010554638e+06,705,2134,3951,5643,65,58,45644,10342,1061,28,2,0,0
980,1540766077149,27411,-1.010742813e+06,797,2106,3994,5606,52,58,45530,10517,994,36,0,0,0
990,1540766079032,27400,-1.010623104e+06,756,2147,3987,5638,58,52,45585,10386,1068,36,2,0,0
1000,1540766082190,27407,-1.011560124e+06,789,2171,4046,5575,55,55,45509,10475,1063,30,0,0,0
1010,1540766084145,27527,-1.009840092e+06,772,2157,3948,5497,64,39,45656,10391,1004,26,0,0,0
1020,1540766086492,27460,-1.011139176e+06,750,2196,4048,5529,49,58,45542,10476,1023,36,0,0,0
1030,1540766088135,27447,-1.011006799e+06,790,2135,4044,5559,52,60,45509,10526,1012,30,0,0,0
1040,1540766090506,27440,-1.010609747e+06,750,2155,4036,5472,55,67,45627,10400,1015,35,0,0,0
1050,1540766092329,27416,-1.010752828e+06,734,2136,4037,5556,51,76,45592,10407,1051,27,0,0,0
1060,1540766094759,27384,-1.010975519e+06,737,2155,3998,5610,47,76,45562,10445,1032,38,0,0,0
1070,1540766096592,27485,-1.011179803e+06,718,2164,4019,5630,54,70,45551,10440,1043,43,0,0,0
1080,1540766098939,27404,-1.010508856e+06,669,2133,3984,5655,45,68,45625,10376,1051,24,1,0,0
1090,1540766100853,27463,-1.011100932e+06,719,2182,4001,5576,66,73,45504,10554,994,25,0,0,0
1100,1540766104198,27478,-1.010349540e+06,705,2126,4007,5583,55,56,45631,10387,1032,27,0,0,0
1110,1540766105965,27339,-1.011818798e+06,786,2156,4025,5669,58,62,45435,10568,1034,40,0,0,0
1120,1540766108391,27382,-1.012100612e+06,801,2139,4101,5661,55,67,45413,10539,1091,33,1,0,0
1130,1540766110245,27399,-1.011359933e+06,750,2145,3986,5686,51,62,45597,10323,1115,41,1,0,0
1140,1540766112790,27382,-1.010646235e+06,784,2153,3859,5640,62,62,45628,10364,1059,26,0,0,0
1150,1540766114624,27443,-1.010273408e+06,770,2116,3886,5645,51,48,45689,10293,1062,33,0,0,0
1160,1540766117014,27441,-1.010556471e+06,753,2147,3913,5577,52,68,45643,10389,1014,31,0,0,0
1170,1540766118894,27457,-1.011164433e+06,800,2182,3929,5622,53,67,45507,10511,1035,24,0,0,0
1180,1540766121368,27409,-1.010607703e+06,782,2130,3983,5569,65,54,45604,10400,1036,37,0,0,0
1190,1540766123178,27354,-1.011628067e+06,774,2172,3988,5673,65,43,45485,10505,1051,36,0,0,0
1200,1540766126362,27387,-1.010810940e+06,803,2194,3916,5625,65,61,45512,10500,1032,32,1,0,0
1210,1540766128248,27413,-1.011414467e+06,750,2189,3997,5648,65,43,45463,10570,1011,32,1,0,0
1220,1540766130580,27391,-1.011173519e+06,686,2201,4035,5670,55,52,45486,10524,1026,41,0,0,0
1230,1540766132324,27417,-1.010213436e+06,677,2116,3996,5582,63,63,45635,10413,1003,26,0,0,0
1240,1540766134803,27389,-1.010779649e+06,724,2139,3990,5679,72,57,45526,10487,1019,44,1,0,0
1250,1540766136679,27418,-1.010880116e+06,737,2145,4007,5623,60,60,45479,10598,967,32,1,0,0
1260,1540766139079,27381,-1.011268608e+06,740,2107,4049,5626,65,72,45491,10548,1004,33,1,0,0
1270,1540766140818,27361,-1.011238925e+06,691,2147,4144,5587,74,60,45512,10465,1062,38,0,0,0
1280,1540766143163,27390,-1.010718968e+06,763,2156,4019,5608,40,63,45465,10615,958,38,1,0,0
1290,1540766145056,27429,-1.011333274e+06,741,2151,4044,5632,68,63,45445,10591,1015,26,0,0,0
1300,1540766148423,27476,-1.010137019e+06,765,2140,3974,5558,61,59,45603,10424,1017,33,0,0,0
1310,1540766150206,27279,-1.012382811e+06,835,2176,4108,5631,63,58,45339,10642,1059,37,0,0,0
1320,1540766152620,27422,-1.011225181e+06,760,2235,4003,5623,58,56,45488,10484,1064,41,0,0,0
1330,1540766154481,27391,-1.011814611e+06,751,2237,4027,5617,50,65,45510,10426,1103,37,1,0,0
1340,1540766157054,27345,-1.012078665e+06,759,2262,4001,5633,45,72,45462,10496,1081,38,0,0,0
1350,1540766158952,27386,-1.011695401e+06,709,2342,3992,5575,50,60,45488,10485,1069,35,0,0,0
1360,1540766161472,27319,-1.011862248e+06,766,2266,4010,5615,55,60,45445,10522,1081,28,1,0,0
1370,1540766163311,27284,-1.012150860e+06,705,2294,4006,5659,63,70,45424,10549,1064,40,0,0,0
1380,1540766165892,27357,-1.011869833e+06,744,2253,3999,5672,61,48,45443,10522,1081,31,0,0,0
1390,1540766167618,27333,-1.011517594e+06,717,2271,3919,5752,74,51,45431,10544,1067,34,1,0,0
1400,1540766170494,27386,-1.010953565e+06,692,2206,3865,5727,65,63,45600,10378,1057,42,0,0,0
1410,1540766172320,27411,-1.009985856e+06,669,2265,3843,5621,66,52,45649,10379,1010,39,0,0,0
1420,1540766174657,27411,-1.010569105e+06,635,2209,3904,5675,72,52,45633,10374,1037,33,0,0,0
1430,1540766176450,27470,-1.009664598e+06,698,2181,3810,5600,78,61,45709,10337,1002,29,0,0,0
1440,1540766178902,27438,-1.010134994e+06,717,2140,3825,5699,65,73,45594,10478,974,31,0,0,0
1450,1540766180689,27455,-1.010113911e+06,719,2142,3847,5625,72,63,45634,10448,965,30,0,0,0
1460,1540766183078,27443,-1.010548803e+06,781,2197,3804,5676,60,60,45595,10416,1036,30,0,0,0
1470,1540766184913,27458,-1.011165490e+06,694,2214,3859,5771,39,67,45492,10557,997,31,0,0,0
1480,1540766187544,27454,-1.010609170e+06,698,2208,3880,5666,53,60,45656,10313,1072,36,0,0,0
1490,1540766189549,27456,-1.011133661e+06,683,2192,4015,5616,52,61,45586,10397,1060,34,0,0,0
1500,1540766193220,27467,-1.010374068e+06,700,2139,3979,5594,64,55,45622,10420,994,41,0,0,0
1510,1540766195302,27376,-1.011272866e+06,753,2131,4011,5629,45,51,45539,10489,1017,31,1,0,0
1520,1540766197699,27418,-1.010244096e+06,660,2127,4006,5634,42,66,45608,10425,1022,22,0,0,0
1530,1540766199407,27372,-1.011284373e+06,666,2129,4140,5659,56,45,45459,10565,1029,24,0,0,0
1540,1540766201802,27391,-1.009800087e+06,587,2079,4057,5607,52,58,45653,10431,970,23,0,0,0
1550,1540766203800,27468,-1.010192223e+06,634,2141,4013,5583,53,64,45687,10325,1032,33,0,0,0
1560,1540766206151,27425,-1.010409462e+06,692,2097,4057,5581,49,78,45586,10454,1011,26,0,0,0
1570,1540766207923,27415,-1.011478456e+06,752,2093,4079,5643,66,54,45476,10550,1017,33,1,0,0
1580,1540766210293,27336,-1.011041486e+06,738,2058,4080,5585,66,57,45545,10510,992,30,0,0,0
1590,1540766212243,27393,-1.010125193e+06,785,2050,4024,5560,58,49,45660,10349,1029,37,2,0,0
1600,1540766215526,27343,-1.011569196e+06,774,2171,4099,5566,66,62,45471,10505,1070,31,0,0,0
1610,1540766217295,27386,-1.011944094e+06,784,2198,4076,5566,65,67,45439,10548,1063,26,1,0,0
1620,1540766219714,27345,-1.011239937e+06,706,2148,4067,5606,61,65,45526,10481,1038,32,0,0,0
1630,1540766221461,27448,-1.011080651e+06,761,2188,4087,5507,60,58,45558,10411,1074,34,0,0,0
1640,1540766223988,27394,-1.010698645e+06,752,2117,4038,5609,65,48,45575,10401,1075,26,0,0,0
1650,1540766225811,27432,-1.010096687e+06,714,2097,4023,5496,74,63,45699,10316,1035,27,0,0,0
1660,1540766228380,27417,-1.011016943e+06,761,2085,4098,5563,64,54,45513,10532,1003,29,0,0,0
1670,1540766230192,27450,-1.010711283e+06,728,2179,4063,5510,59,56,45552,10479,1022,24,0,0,0
1680,1540766232689,27395,-1.010387974e+06,744,2138,4053,5571,56,41,45537,10505,1007,28,0,0,0
1690,1540766234724,27446,-1.009811045e+06,698,2133,4006,5543,52,45,45637,10431,981,28,0,0,0
1700,1540766237734,27482,-1.009717121e+06,679,2121,4075,5469,64,44,45719,10290,1042,26,0,0,0
1710,1540766239507,27480,-1.010810814e+06,747,2153,4074,5534,57,51,45587,10396,1062,32,0,0,0
1720,1540766241782,27376,-1.010760000e+06,802,2110,3999,5614,53,53,45582,10388,1078,29,0,0,0
1730,1540766243677,27422,-1.011007429e+06,808,2126,4091,5556,50,61,45487,10528,1023,38,1,0,0
1740,1540766246015,27459,-1.010323826e+06,792,2121,4076,5503,65,59,45574,10430,1033,40,0,0,0
1750,1540766247778,27411,-1.011835079e+06,837,2105,4134,5617,56,69,45369,10632,1044,30,2,0,0
1760,1540766250263,27411,-1.011208958e+06,783,2120,4121,5569,48,68,45424,10628,994,31,0,0,0
1770,1540766251998,27434,-1.010557819e+06,773,2083,4090,5533,75,51,45593,10407,1034,42,1,0,0
1780,1540766253955,27409,-1.011488364e+06,733,2204,4125,5565,49,66,45453,10538,1054,32,0,0,0
1790,1540766255684,27426,-1.010603716e+06,803,2130,4000,5554,65,34,45574,10440,1043,20,0,0,0
1800,1540766259064,27349,-1.011656017e+06,758,2141,4103,5660,56,62,45412,10574,1067,24,0,0,0
1810,1540766260935,27329,-1.011414500e+06,678,2159,4087,5658,65,60,45501,10479,1064,32,1,0,0
1820,1540766263395,27414,-1.010797991e+06,712,2182,3995,5623,68,60,45518,10498,1041,20,0,0,0
1830,1540766265353,27371,-1.011569154e+06,730,2147,4156,5573,61,53,45488,10489,1069,31,0,0,0
1840,1540766267802,27561,-1.009831265e+06,724,2141,4129,5314,62,79,45727,10281,1039,30,0,0,0
1850,1540766269863,27464,-1.009649157e+06,689,2160,4106,5326,59,58,45752,10281,1017,25,2,0,0
1860,1540766272095,27456,-1.009124088e+06,663,2187,4048,5371,64,46,45730,10342,978,27,0,0,0
1870,1540766273963,27425,-1.010958955e+06,721,2202,4089,5550,54,48,45532,10457,1057,31,0,0,0
1880,1540766276433,27413,-1.010653511e+06,735,2178,4048,5477,35,57,45588,10475,988,25,1,0,0
1890,1540766278199,27406,-1.011522383e+06,764,2195,4111,5535,56,60,45448,10569,1028,32,0,0,0
1900,1540766281606,27322,-1.011899270e+06,744,2156,4123,5599,67,72,45401,10622,1023,31,0,0,0
1910,1540766283499,27396,-1.011381163e+06,673,2188,4082,5642,61,64,45502,10468,1079,28,0,0,0
1920,1540766285931,27405,-1.010638044e+06,665,2205,4025,5577,59,47,45583,10450,1004,40,0,0,0
1930,1540766287744,27464,-1.010005579e+06,665,2203,4108,5435,47,71,45649,10362,1031,35,0,0,0
1940,1540766290188,27425,-1.010707981e+06,657,2159,4114,5517,58,67,45550,10516,977,34,0,0,0
1950,1540766292293,27502,-1.009653677e+06,675,2165,4022,5487,42,60,45654,10422,974,27,0,0,0
1960,1540766294976,27390,-1.010880394e+06,712,2132,4040,5628,58,48,45508,10547,995,27,0,0,0
1970,1540766296708,27403,-1.011561313e+06,795,2149,4013,5712,41,52,45433,10552,1066,26,0,0,0
1980,1540766299076,27361,-1.011313816e+06,733,2176,4018,5691,54,46,45469,10533,1040,35,0,0,0
1990,1540766301023,27392,-1.010618683e+06,798,2155,3998,5563,44,60,45540,10495,1003,39,0,0,0
2000,1540766304515,27424,-1.010853811e+06,716,2126,4094,5590,55,54,45520,10510,1016,31,0,0,0
2010,1540766306609,27399,-1.010726558e+06,698,2141,4051,5570,44,59,45576,10468,1004,29,0,0,0
2020,1540766309148,27407,-1.010489255e+06,768,2095,4073,5516,51,55,45536,10547,971,23,0,0,0
2030,1540766311138,27437,-1.009651941e+06,689,2066,4071,5528,44,63,45659,10396,1001,21,0,0,0
2040,1540766313568,27429,-1.010942876e+06,675,2140,4057,5604,56,67,45583,10432,1019,43,0,0,0
2050,1540766315333,27390,-1.011023110e+06,693,2120,4098,5642,59,68,45485,10534,1028,30,0,0,0
2060,1540766317816,27335,-1.010284326e+06,623,2088,4074,5628,52,73,45597,10443,1016,21,0,0,0
2070,1540766319548,27257,-1.010992531e+06,669,2084,4030,5801,47,62,45465,10551,1041,20,0,0,0
2080,1540766322004,27239,-1.012064685e+06,687,2125,4029,5841,52,59,45400,10596,1046,35,0,0,0
2090,1540766323755,27337,-1.010800084e+06,708,2078,4062,5669,47,50,45537,10496,1014,30,0,0,0
2100,1540766327144,27441,-1.010753366e+06,738,2175,4024,5530,51,72,45586,10427,1029,35,0,0,0
2110,1540766329059,27407,-1.010544979e+06,730,2202,4057,5474,44,72,45552,10499,998,28,0,0,0
2120,1540766331402,27373,-1.010615725e+06,783,2171,4058,5475,66,76,45527,10499,1023,28,0,0,0
2130,1540766333036,27375,-1.010771494e+06,689,2177,4057,5519,56,65,45567,10501,966,42,1,0,0
2140,1540766335431,27366,-1.011311110e+06,794,2120,4113,5591,54,56,45450,10551,1051,25,0,0,0
2150,1540766337150,27359,-1.010756878e+06,706,2058,4075,5668,52,62,45504,10551,996,26,0,0,0
2160,1540766339521,27426,-1.010726869e+06,725,2071,4080,5589,56,74,45563,10464,1020,29,1,0,0
2170,1540766341422,27484,-1.010533638e+06,770,2049,4045,5590,62,42,45591,10448,1006,30,2,0,0
2180,1540766343815,27443,-1.010664746e+06,731,2146,4071,5546,44,58,45535,10510,1010,22,0,0,0
2190,1540766345642,27368,-1.011094984e+06,784,2169,3980,5622,61,50,45494,10536,1012,34,1,0,0
2200,1540766348978,27405,-1.010478503e+06,781,2171,3986,5547,53,70,45570,10435,1043,29,0,0,0
2210,1540766350788,27321,-1.011700362e+06,748,2156,4064,5761,48,57,45388,10582,1069,38,0,0,0
2220,1540766353198,27342,-1.010624560e+06,691,2180,4056,5607,44,58,45527,10487,1040,23,0,0,0
2230,1540766354964,27354,-1.011505946e+06,715,2159,4058,5690,52,47,45477,10510,1059,31,0,0,0
2240,1540766357413,27318,-1.011425471e+06,755,2165,4098,5586,51,62,45455,10569,1013,38,2,0,0
2250,1540766359170,27372,-1.012180876e+06,761,2185,4124,5599,52,60,45431,10546,1065,35,0,0,0
2260,1540766361649,27362,-1.011231270e+06,777,2208,4131,5552,43,51,45436,10551,1059,31,0,0,0
2270,1540766363483,27272,-1.011614680e+06,676,2151,4168,5588,55,50,45501,10498,1044,34,0,0,0
2280,1540766365928,27389,-1.011319134e+06,706,2166,4187,5506,61,54,45536,10440,1063,38,0,0,0
2290,1540766367798,27357,-1.011646466e+06,678,2222,4184,5531,62,60,45470,10505,1074,28,0,0,0
2300,1540766371154,27344,-1.011426329e+06,733,2211,4073,5630,51,61,45446,10541,1052,38,0,0,0
2310,1540766373041,27392,-1.011269503e+06,741,2147,4056,5590,62,51,45533,10467,1051,26,0,0,0
2320,1540766375439,27421,-1.010270741e+06,702,2184,4001,5535,70,44,45619,10404,1030,24,0,0,0
2330,1540766377217,27388,-1.010203666e+06,672,2175,3982,5549,61,66,45616,10445,988,28,0,0,0
2340,1540766379723,27466,-1.010161018e+06,635,2213,4030,5514,58,42,45635,10418,998,26,0,0,0
2350,1540766381535,27466,-1.010385244e+06,726,2180,4057,5446,56,72,45599,10447,1003,28,0,0,0
2360,1540766383977,27427,-1.010422491e+06,693,2157,4093,5459,58,71,45602,10450,994,31,0,0,0
2370,1540766385805,27398,-1.010343400e+06,676,2175,4048,5500,64,60,45597,10460,998,21,1,0,0
2380,1540766388151,27398,-1.010250591e+06,687,2110,4214,5409,61,56,45593,10460,995,29,0,0,0
2390,1540766390012,27434,-1.010969848e+06,672,2188,4086,5580,65,56,45540,10460,1044,33,0,0,0
2400,1540766393098,27368,-1.011046365e+06,743,2138,4144,5490,52,47,45583,10408,1052,34,0,0,0
2410,1540766395091,27290,-1.012024481e+06,721,2199,4113,5662,67,33,45398,10597,1048,34,0,0,0
2420,1540766397412,27343,-1.011202089e+06,687,2125,4216,5527,67,41,45495,10526,1031,25,0,0,0
2430,1540766399137,27373,-1.011644012e+06,778,2188,4188,5499,57,59,45410,10601,1030,36,0,0,0
2440,1540766401546,27379,-1.010976569e+06,715,2312,4027,5553,47,59,45544,10381,1124,28,0,0,0
2450,1540766403314,27406,-1.011218923e+06,751,2196,4126,5476,61,54,45497,10527,1022,31,0,0,0
2460,1540766405774,27401,-1.010469222e+06,713,2247,4036,5492,43,57,45524,10543,985,25,0,0,0
2470,1540766407527,27343,-1.010601598e+06,717,2221,4031,5477,53,58,45590,10441,1022,24,0,0,0
2480,1540766409882,27478,-1.009765434e+06,709,2195,4028,5357,75,64,45686,10381,983,27,0,0,0
2490,1540766411732,27435,-1.010496406e+06,698,2298,4057,5435,53,61,45536,10509,1003,29,0,0,0
2500,1540766414833,27393,-1.010821252e+06,632,2309,3964,5506,73,60,45615,10405,1032,25,0,0,0
2510,1540766416637,27383,-1.011215930e+06,754,2300,3966,5526,75,48,45541,10435,1069,32,0,0,0
2520,1540766418525,27422,-1.010534399e+06,775,2274,3941,5522,52,65,45545,10469,1029,34,0,0,0
2530,1540766420221,27423,-1.010467986e+06,738,2280,3936,5465,77,56,45606,10420,1021,30,0,0,0
2540,1540766422581,27362,-1.011549014e+06,740,2245,4064,5491,64,56,45491,10534,1031,20,1,0,0
2550,1540766424322,27344,-1.010500403e+06,745,2203,4039,5448,57,70,45599,10430,1013,34,1,0,0
2560,1540766426815,27407,-1.010921547e+06,705,2327,4043,5392,65,63,45546,10497,1005,28,1,0,0
