iteration,0,1,2,3,4,5,6,7,8
18760,253481,206608,149713,46976,3078,138,6,0,0
18770,253479,206505,149859,46979,3054,120,4,0,0
18780,253395,206670,149799,46958,3037,136,5,0,0
18790,253331,206746,149850,46884,3046,140,3,0,0
18800,253263,206777,149874,47012,2935,135,4,0,0
18810,253232,206790,149995,46862,2979,135,6,1,0
18820,253122,207033,149868,46840,2981,150,5,1,0
18830,253313,206744,149881,46900,3020,138,4,0,0
18840,253336,206753,149695,47133,2963,114,6,0,0
18850,253444,206460,149947,47082,2942,118,7,0,0
18860,253187,206911,149815,47027,2929,124,7,0,0
18870,253218,206867,149864,46931,2994,120,6,0,0
18880,253616,206294,149886,47013,3065,121,5,0,0
18890,253373,206650,149909,46853,3105,107,3,0,0
18900,253335,206779,149750,46967,3030,134,5,0,0
18910,253299,206857,149749,46868,3103,115,9,0,0
18920,253205,206901,149825,46950,3003,109,7,0,0
18930,253370,206616,149871,47065,2951,119,8,0,0
18940,253260,206899,149702,47003,2999,130,7,0,0
18950,253463,206658,149637,47054,3043,137,7,1,0
18960,253480,206462,149959,46909,3065,117,8,0,0
18970,253201,206983,149762,46871,3044,130,9,0,0
18980,253214,206798,150075,46728,3066,110,9,0,0
18990,253064,207119,149894,46730,3066,124,2,1,0
19000,253246,206918,149726,46930,3063,114,3,0,0
19010,253139,207039,149777,46915,2995,128,7,0,0
19020,253105,207156,149694,46854,3063,126,2,0,0
19030,253108,207143,149656,46966,2994,127,6,0,0
19040,253161,206989,149838,46844,3040,125,3,0,0
19050,253229,206786,150001,46841,3030,109,4,0,0
19060,253470,206315,150208,46891,2990,120,6,0,0
19070,253709,205997,150161,46979,3031,118,5,0,0
19080,253541,206282,150034,47071,2928,139,5,0,0
19090,253611,206266,149875,47131,2998,115,4,0,0
19100,253643,206204,149910,47129,2987,121,6,0,0
19110,253444,206580,149732,47145,2978,117,4,0,0
19120,253218,206891,149881,46825,3056,126,3,0,0
19130,253337,206691,149933,46836,3084,115,4,0,0
19140,253504,206481,149920,46840,3118,135,2,0,0
19150,253574,206308,149999,46919,3071,121,8,0,0
19160,253433,206589,149909,46833,3088,146,2,0,0
19170,253471,206516,149892,46922,3065,130,4,0,0
19180,253286,206847,149844,46774,3111,130,7,1,0
19190,253243,206861,149809,46959,3002,120,6,0,0
19200,253458,206572,149751,47095,2983,138,2,1,0
19210,253517,206401,149898,47077,2968,134,5,0,0
19220,253397,206614,149933,46858,3055,134,7,2,0
19230,253317,206705,150025,46716,3093,139,5,0,0
19240,253285,206732,150007,46802,3027,142,5,0,0
19250,253248,206898,149842,46791,3067,148,5,1,0
19260,253279,206869,149796,46835,3076,140,5,0,0
19270,253442,206688,149743,46841,3134,145,7,0,0
19280,253481,206654,149725,46825,3165,139,11,0,0
19290,253469,206563,149788,46992,3059,125,4,0,0
19300,253311,206699,149868,47064,2922,131,5,0,0
19310,253506,206467,149806,47105,2979,133,3,1,0
19320,253431,206640,149802,46894,3095,134,4,0,0
19330,253543,206434,149836,47015,3021,141,10,0,0
19340,253863,205961,149849,47123,3054,144,6,0,0
19350,253665,206327,149768,46967,3139,126,6,2,0
19360,253351,206770,149817,46784,3151,122,5,0,0
19370,253329,206783,149784,46892,3092,115,5,0,0
19380,253319,206878,149682,46861,3131,123,6,0,0
19390,253382,206698,149766,46970,3064,116,4,0,0
19400,253549,206534,149639,47055,3094,127,2,0,0
19410,253814,206018,149845,47126,3075,118,4,0,0
19420,253537,206401,149938,46907,3087,126,4,0,0
19430,253420,206556,149974,46839,3083,121,7,0,0
19440,253566,206381,149810,47095,3029,116,3,0,0
19450,253440,206504,149952,46954,3024,122,4,0,0
19460,253376,206647,149875,46948,3014,137,3,0,0
19470,253290,206894,149688,46922,3071,130,5,0,0
19480,253323,206778,149820,46872,3074,128,5,0,0
19490,253450,206559,149888,46894,3065,141,3,0,0
19500,253221,206997,149635,46968,3071,104,3,1,0
19510,253546,206383,149899,47001,3042,127,1,1,0
19520,253621,206259,149939,46984,3077,117,3,0,0
19530,253586,206245,150089,46880,3067,130,2,1,0
19540,253522,206424,149911,46952,3060,128,3,0,0
19550,253575,206310,149970,46973,3034,134,3,1,0
19560,253538,206543,149621,47126,3025,145,2,0,0
19570,253366,206732,149774,46929,3066,129,4,0,0
19580,253573,206333,149917,47015,3027,130,5,0,0
19590,253287,206823,149787,46952,3013,133,5,0,0
19600,253327,206809,149663,47077,2991,128,5,0,0
19610,253378,206745,149614,47177,2939,142,5,0,0
19620,253440,206484,149986,46949,3012,125,4,0,0
19630,253200,207029,149612,47022,3010,121,6,0,0
19640,253315,206742,149845,46963,3002,127,6,0,0
19650,253575,206369,149846,47028,3060,117,5,0,0
19660,253628,206396,149728,46989,3121,132,5,1,0
19670,253579,206312,149956,46986,3023,138,6,0,0
19680,253126,206999,149885,46868,2987,131,4,0,0
19690,253287,206754,149910,46899,3026,119,5,0,0
19700,253293,206744,149827,47062,2958,112,4,0,0
19710,253377,206562,149940,47055,2944,115,7,0,0
19720,253300,206688,149992,46879,3018,119,4,0,0
19730,253110,206940,149994,46893,2925,135,3,0,0
19740,253090,206967,150000,46865,2956,118,4,0,0
19750,252917,207242,150029,46678,3007,124,3,0,0
19760,252835,207392,149950,46717,2979,121,6,0,0
19770,252928,207235,149973,46757,2991,112,4,0,0
19780,252493,207848,149994,46624,2921,112,8,0,0
19790,252911,207333,149768,46936,2940,109,3,0,0
19800,253099,207063,149817,46898,3012,105,6,0,0
19810,253210,206932,149793,46912,3024,124,5,0,0
19820,253402,206517,150016,46929,3021,111,3,1,0
19830,253606,206286,149927,47002,3049,123,6,1,0
19840,253454,206451,149977,47014,2971,129,4,0,0
19850,253493,206399,150013,46937,3031,122,5,0,0
19860,253368,206627,149902,46994,2963,141,5,0,0
19870,253530,206416,149916,46951,3038,147,2,0,0
19880,253312,206693,150033,46745,3087,122,8,0,0
19890,253654,206190,149954,47049,3018,127,8,0,0
19900,253472,206440,150032,46895,3007,141,13,0,0
19910,253533,206439,149916,46874,3093,136,8,1,0
19920,253514,206444,149926,46895,3091,125,5,0,0
19930,253376,206651,149829,47028,2981,127,8,0,0
19940,253664,206249,149815,47092,3060,115,5,0,0
19950,253368,206689,149785,47036,2983,134,4,1,0
19960,253135,207047,149741,46960,3000,112,4,1,0
19970,253121,207090,149687,46994,2993,108,7,0,0
19980,253136,207022,149708,47105,2905,117,7,0,0
19990,253194,206952,149686,47137,2898,126,6,1,0
20000,253141,207132,149518,47133,2955,113,8,0,0
20010,253131,207088,149699,46933,3035,109,5,0,0
20020,253378,206793,149593,47038,3089,103,6,0,0
20030,253362,206698,149767,47059,2986,121,7,0,0
20040,252898,207454,149685,46818,3008,132,5,0,0
20050,252988,207208,149863,46837,2968,133,3,0,0
20060,253091,207123,149751,46891,3023,117,3,1,0
20070,253302,206657,150043,46861,3016,117,3,1,0
20080,253384,206600,149876,47043,2969,126,1,1,0
20090,253297,206845,149687,47016,3048,101,6,0,0
20100,253235,206770,150009,46863,2999,117,7,0,0
20110,253149,206999,149821,46891,3020,115,4,1,0
20120,253016,207202,149805,46840,3020,114,3,0,0
20130,252856,207421,149886,46680,3025,125,7,0,0
20140,253020,207231,149748,46866,3005,125,5,0,0
20150,252842,207497,149693,46881,2966,116,5,0,0
20160,252926,207363,149712,46926,2934,135,4,0,0
20170,252870,207492,149658,46856,3000,120,4,0,0
20180,252857,207446,149786,46795,2988,123,5,0,0
20190,252886,207378,149888,46689,3022,131,6,0,0
20200,252885,207374,149853,46768,2988,128,4,0,0
20210,253222,206821,149984,46814,3031,123,5,0,0
20220,253292,206672,150118,46724,3054,136,4,0,0
20230,253159,206896,149941,46916,2968,118,2,0,0
20240,253273,206708,149980,46949,2971,113,6,0,0
20250,253648,206175,149957,47100,2997,115,8,0,0
20260,253444,206562,149836,46997,3034,123,4,0,0
20270,253532,206376,149987,46893,3093,115,4,0,0
20280,253349,206648,149913,46961,3005,121,3,0,0
20290,253236,206733,150029,46930,2946,121,5,0,0
20300,253434,206506,149952,46977,2999,129,3,0,0
20310,253235,206907,149802,46881,3036,132,7,0,0
20320,253435,206589,149786,47050,3015,122,2,1,0
20330,253569,206411,149799,47052,3016,147,6,0,0
20340,253367,206720,149713,47073,3003,121,3,0,0
20350,253293,206760,149822,47032,2968,122,3,0,0
20360,253360,206548,150067,46913,2985,124,2,1,0
20370,253259,206723,149952,47014,2932,117,3,0,0
20380,253307,206731,149825,47053,2967,110,7,0,0
20390,252980,207233,149798,46913,2956,112,8,0,0
20400,253162,206987,149786,46958,2979,117,11,0,0
20410,253243,206798,149896,46977,2960,117,9,0,0
20420,253243,206835,149857,46943,2995,120,7,0,0
20430,253458,206462,149959,47001,2989,125,6,0,0
20440,253763,206042,149934,47123,2974,159,5,0,0
20450,253384,206587,149956,46933,3005,128,7,0,0
20460,253471,206598,149817,46850,3110,146,8,0,0
20470,253621,206212,150067,46904,3049,136,11,0,0
20480,253596,206486,149642,47020,3117,132,7,0,0
20490,253555,206399,149887,46940,3095,117,7,0,0
20500,253354,206631,149995,46854,3023,133,10,0,0
20510,253293,206685,150024,46866,3000,124,7,1,0
20520,253444,206614,149779,46970,3051,138,4,0,0
20530,253397,206557,150040,46809,3055,136,6,0,0
20540,253411,206555,150005,46818,3081,123,7,0,0
20550,253293,206696,150025,46829,3026,123,8,0,0
20560,253205,206840,150072,46647,3110,121,5,0,0
20570,253466,206467,150040,46797,3093,132,5,0,0
20580,253258,206758,149977,46861,3033,105,8,0,0
20590,253459,206434,150088,46817,3074,125,3,0,0
20600,253270,206846,149885,46759,3102,131,5,2,0
20610,253287,206833,149895,46710,3133,138,3,1,0
20620,253611,206468,149706,46882,3198,129,5,1,0
20630,253583,206363,149909,46904,3105,129,7,0,0
20640,253262,206911,149734,46890,3068,131,4,0,0
20650,253485,206514,149832,46995,3036,135,3,0,0
20660,253544,206415,149853,47021,3023,140,4,0,0
20670,253636,206276,149834,47094,3032,122,6,0,0
20680,253543,206459,149730,47119,3027,117,4,1,0
20690,253412,206537,149984,46908,3027,129,3,0,0
20700,253601,206426,149667,47114,3067,120,5,0,0
20710,253261,206750,149872,47071,2939,105,2,0,0
20720,253562,206355,149935,46962,3046,135,5,0,0
20730,253655,206231,149987,46853,3141,126,7,0,0
20740,253323,206690,149935,46892,3043,110,7,0,0
20750,253266,206898,149704,46965,3041,121,5,0,0
20760,253436,206559,149876,46959,3042,125,2,1,0
20770,253139,207106,149625,47005,3000,121,4,0,0
20780,253449,206472,150058,46797,3102,119,3,0,0
20790,253622,206363,149650,47249,2993,120,3,0,0
20800,253555,206376,149803,47159,2998,105,4,0,0
20810,253371,206702,149766,47021,3005,128,6,1,0
20820,253398,206664,149767,47015,3026,127,3,0,0
20830,253594,206397,149772,47036,3057,142,1,1,0
20840,253591,206325,149859,47069,3032,122,2,0,0
20850,253614,206336,149792,47081,3052,121,4,0,0
20860,253572,206382,149791,47110,3025,115,4,1,0
20870,253439,206662,149673,47041,3061,119,5,0,0
20880,253431,206548,149942,46870,3092,112,5,0,0
20890,253542,206390,149966,46865,3107,125,5,0,0
20900,253541,206375,149996,46849,3116,116,7,0,0
20910,253354,206762,149782,46866,3108,124,4,0,0
20920,253312,206802,149811,46854,3094,125,1,1,0
20930,253182,206931,149900,46808,3053,123,3,0,0
20940,253292,206748,149919,46889,3017,131,4,0,0
20950,253449,206643,149699,47001,3087,118,3,0,0
20960,253471,206546,149843,46930,3076,130,4,0,0
20970,253386,206695,149778,46952,3054,133,2,0,0
20980,253442,206584,149865,46886,3090,131,1,1,0
20990,253620,206286,149988,46833,3130,139,4,0,0
21000,253652,206267,149943,46841,3166,126,5,0,0
21010,253777,206041,150018,46880,3146,129,9,0,0
21020,253736,206093,149939,47050,3037,139,6,0,0
21030,253390,206624,149902,46908,3043,124,8,0,1
21040,253514,206419,149930,46966,3040,123,8,0,0
21050,253578,206434,149761,47017,3063,142,4,1,0
21060,253870,205904,149958,47039,3088,135,6,0,0
21070,253745,206214,149661,47202,3039,133,5,1,0
21080,253615,206455,149644,47036,3108,135,7,0,0
21090,253428,206806,149491,47028,3114,127,5,1,0
21100,253501,206497,149819,47001,3055,120,7,0,0
21110,253621,206391,149665,47149,3043,126,5,0,0
21120,253519,206461,149806,47066,3018,123,7,0,0
21130,253614,206362,149792,46999,3112,117,4,0,0
21140,253649,206366,149667,47110,3075,128,5,0,0
21150,253657,206321,149783,46979,3129,126,5,0,0
21160,253776,206061,149988,46892,3135,142,5,1,0
21170,253337,206824,149712,46901,3088,132,5,1,0
21180,253571,206479,149685,47039,3103,116,7,0,0
21190,253306,206747,149930,46810,3077,126,3,1,0
21200,253177,207004,149811,46794,3084,124,6,0,0
21210,253270,206890,149760,46863,3091,119,7,0,0
21220,253261,206842,149857,46868,3029,135,7,1,0
21230,253181,206962,149882,46773,3060,137,5,0,0
21240,253348,206778,149757,46913,3055,145,4,0,0
21250,253251,206875,149822,46868,3049,130,4,1,0
21260,253366,206640,149957,46828,3089,114,6,0,0
21270,253725,206097,149968,47000,3088,117,5,0,0
21280,253673,206209,149928,46967,3087,130,6,0,0
21290,253565,206303,150073,46819,3109,128,3,0,0
21300,253680,206286,149792,46971,3142,125,4,0,0
21310,253500,206452,149904,46979,3028,131,6,0,0
21320,253487,206505,149855,46960,3065,123,5,0,0
21330,253508,206491,149781,47083,2992,140,5,0,0
21340,253307,206726,149864,46996,2982,120,5,0,0
21350,253306,206833,149711,46980,3050,115,5,0,0
21360,253284,206958,149586,46941,3113,113,5,0,0
21370,253584,206409,149785,46994,3103,123,2,0,0
21380,253324,206876,149579,47048,3048,120,5,0,0
21390,253231,206851,149928,46785,3090,112,3,0,0
21400,252841,207432,149824,46806,2987,107,2,1,0
21410,252999,207146,149973,46756,2996,125,4,1,0
21420,253083,207088,149859,46813,3035,118,3,1,0
21430,253089,207056,149915,46780,3035,116,9,0,0
21440,253230,206900,149793,46928,3020,124,5,0,0
21450,253065,207120,149825,46859,3009,115,7,0,0
21460,253391,206538,150054,46836,3066,109,5,1,0
21470,253334,206735,149805,46994,2993,134,4,1,0
21480,253181,206903,149905,46903,2966,139,2,1,0
21490,253175,207014,149758,46891,3019,138,4,1,0
21500,253100,206932,150116,46727,2978,139,8,0,0
21510,253210,206916,149863,46831,3042,131,7,0,0
21520,253171,206985,149882,46745,3072,142,3,0,0
21530,253322,206717,149941,46811,3080,126,3,0,0
21540,253394,206722,149726,46951,3066,137,4,0,0
21550,253595,206390,149805,46969,3119,115,7,0,0
21560,253437,206593,149821,46966,3052,127,4,0,0
21570,253200,206969,149735,46946,3028,121,1,0,0
21580,253263,206863,149788,46921,3033,126,6,0,0
21590,253034,207187,149826,46779,3053,114,7,0,0
21600,253267,206837,149861,46834,3069,129,3,0,0
21610,253126,207007,149796,47000,2960,105,6,0,0
21620,253324,206715,149867,46972,2983,131,8,0,0
21630,253453,206525,149890,46975,3017,138,2,0,0
21640,253127,207002,149822,46976,2944,124,5,0,0
21650,253052,207102,149936,46753,3022,131,4,0,0
21660,253106,207093,149764,46903,3006,122,6,0,0
21670,253385,206642,149833,46989,3031,119,1,0,0
21680,253048,207133,149811,46937,2927,138,6,0,0
21690,253154,206902,149964,46879,2977,119,5,0,0
21700,253106,207012,149954,46769,3028,125,6,0,0
21710,252840,207550,149630,46863,2993,115,9,0,0
21720,253214,206953,149677,47069,2951,134,2,0,0
21730,253061,207097,149937,46728,3049,119,9,0,0
21740,253390,206651,149877,46867,3085,126,4,0,0
21750,253407,206602,149922,46845,3104,117,3,0,0
21760,253838,205979,149923,47008,3115,131,6,0,0
21770,253533,206471,149811,46985,3054,140,6,0,0
21780,253368,206617,150003,46818,3055,132,6,1,0
21790,253593,206348,149881,46979,3053,137,7,2,0
21800,253591,206393,149750,47095,3042,121,7,1,0
21810,253614,206158,150082,47025,3008,107,6,0,0
21820,253267,206824,149908,46774,3104,116,7,0,0
21830,253450,206591,149809,46948,3071,123,8,0,0
21840,253363,206693,149836,46916,3079,107,6,0,0
21850,253441,206607,149811,46921,3096,120,4,0,0
21860,253154,206999,149811,46887,3029,118,2,0,0
21870,253207,206798,150068,46780,3016,124,7,0,0
21880,253252,206849,149834,46908,3032,119,6,0,0
21890,253507,206388,150025,46885,3072,119,4,0,0
21900,253416,206577,149948,46831,3109,116,3,0,0
21910,253330,206616,150011,46941,2975,123,4,0,0
21920,253321,206612,150085,46848,3002,126,6,0,0
21930,253397,206573,149900,47022,2987,113,8,0,0
21940,253188,206909,149774,47080,2945,101,3,0,0
21950,253363,206632,149884,47035,2939,143,4,0,0
21960,253418,206618,149778,47053,3005,121,7,0,0
21970,253127,206923,149996,46866,2961,120,6,1,0
21980,253084,207051,149865,46921,2946,126,7,0,0
21990,253379,206607,150002,46795,3089,120,8,0,0
22000,253032,207110,149937,46804,2984,130,3,0,0
22010,253098,207051,149831,46928,2963,124,4,1,0
22020,253159,207010,149744,46984,2971,126,6,0,0
22030,253212,206875,149835,46976,2988,109,5,0,0
22040,253082,207124,149843,46754,3064,126,7,0,0
22050,252988,207337,149715,46737,3096,124,3,0,0
22060,252983,207128,150026,46761,2978,119,5,0,0
22070,252696,207772,149623,46772,3026,104,7,0,0
22080,252788,207676,149588,46781,3036,125,6,0,0
22090,253149,207021,149830,46808,3071,115,6,0,0
22100,253217,206883,149862,46896,3010,127,5,0,0
22110,253190,206874,149936,46875,3002,117,6,0,0
22120,253231,206899,149767,46966,3021,111,5,0,0
22130,253205,206925,149778,46983,2980,125,3,1,0
22140,253302,206725,149960,46828,3058,123,4,0,0
22150,253175,206876,150014,46783,3021,123,8,0,0
22160,252995,207177,149961,46719,3004,136,8,0,0
22170,253069,207116,149807,46897,2979,129,3,0,0
22180,253097,207066,149867,46822,3010,134,4,0,0
22190,253301,206694,150010,46826,3040,126,3,0,0
22200,253377,206533,150153,46728,3071,135,3,0,0
22210,253251,207008,149575,46977,3039,147,1,2,0
22220,253318,206897,149628,46918,3104,133,2,0,0
22230,253281,206842,149812,46872,3052,136,5,0,0
22240,253074,207108,149817,46880,2990,128,3,0,0
22250,253195,206887,149912,46876,2997,125,8,0,0
22260,253124,207060,149731,46998,2955,128,4,0,0
22270,253315,206772,149803,46942,3048,116,4,0,0
22280,252937,207360,149697,46906,2976,120,4,0,0
22290,252899,207392,149726,46904,2956,118,5,0,0
22300,252982,207100,150074,46747,2977,117,3,0,0
22310,253051,207137,149832,46841,3025,108,6,0,0
22320,253275,206775,149937,46840,3040,127,6,0,0
22330,253244,206805,149947,46858,3007,135,4,0,0
22340,253143,206997,149838,46890,3008,119,5,0,0
22350,253164,206925,149924,46846,3019,119,3,0,0
22360,253081,207086,149878,46798,3027,124,6,0,0
22370,253174,206900,149908,46911,2986,119,2,0,0
22380,253085,207084,149792,46942,2982,112,3,0,0
22390,253131,207037,149823,46848,3036,121,4,0,0
22400,253000,207238,149840,46740,3052,126,4,0,0
22410,253012,207313,149618,46908,3020,127,2,0,0
22420,253166,207187,149471,46974,3064,135,3,0,0
22430,252832,207552,149653,46848,2984,125,5,1,0
22440,252909,207524,149485,46945,3018,115,4,0,0
22450,252970,207296,149770,46827,3009,122,5,1,0
22460,253038,207271,149647,46870,3046,127,1,0,0
22470,253018,207247,149691,46932,2990,117,5,0,0
22480,252984,207250,149765,46927,2936,133,5,0,0
22490,252933,207381,149687,46894,2968,131,6,0,0
22500,253262,206848,149798,46944,3018,128,2,0,0
22510,253212,206993,149696,46918,3051,123,7,0,0
22520,253024,207276,149569,47051,2971,106,2,1,0
22530,253100,206908,150096,46790,3005,96,5,0,0
22540,253030,207294,149740,46655,3148,129,4,0,0
22550,252867,207451,149797,46701,3073,107,3,1,0
22560,252950,207225,149942,46761,3007,110,5,0,0
22570,252822,207439,149895,46737,2981,120,6,0,0
22580,252945,207250,149954,46693,3037,111,10,0,0
22590,252897,207385,149803,46791,2990,128,6,0,0
22600,252979,207249,149804,46869,2965,128,6,0,0
22610,252559,207843,149814,46725,2945,110,4,0,0
22620,252747,207555,149879,46703,3006,107,2,1,0
22630,252758,207673,149665,46750,3028,121,5,0,0
22640,252887,207374,149821,46811,2985,121,1,0,0
22650,252892,207335,149877,46805,2962,126,3,0,0
22660,253102,207006,150003,46713,3035,137,4,0,0
22670,253195,206802,150088,46789,2981,139,6,0,0
22680,253241,206835,149881,46911,2995,132,5,0,0
22690,253149,206868,150124,46698,3020,137,3,1,0
22700,253107,207032,149925,46744,3079,108,5,0,0
22710,253124,206965,149980,46759,3069,96,7,0,0
22720,253100,206924,150122,46693,3058,97,6,0,0
22730,253399,206445,150248,46705,3075,124,4,0,0
22740,253307,206681,150008,46846,3034,115,9,0,0
22750,253084,207108,149797,46877,3008,122,3,1,0
22760,253174,206749,150231,46733,2982,125,5,1,0
22770,253476,206482,150003,46776,3135,124,4,0,0
22780,253519,206421,149962,46881,3081,128,8,0,0
22790,253602,206270,150002,46900,3110,110,6,0,0
22800,253782,206038,149951,46998,3098,125,7,1,0
22810,253831,206136,149685,47038,3178,126,4,2,0
22820,253734,206196,149816,46995,3117,134,7,1,0
22830,253801,206052,149854,47066,3103,114,10,0,0
22840,253406,206627,149835,46959,3044,124,5,0,0
22850,253411,206637,149757,47047,3037,106,5,0,0
22860,253451,206473,149910,47074,2980,107,5,0,0
22870,253443,206577,149810,47012,3024,133,1,0,0
22880,253205,206778,150112,46755,3021,125,4,0,0
22890,253371,206701,149821,46910,3062,132,2,1,0
22900,253148,207012,149804,46914,2979,136,7,0,0
22910,253109,207037,149799,47007,2903,139,5,1,0
22920,253411,206641,149733,47102,2982,127,4,0,0
22930,253201,206937,149782,46954,3000,119,7,0,0
22940,253495,206484,149842,46999,3069,107,4,0,0
22950,253444,206459,149930,47107,2944,112,4,0,0
22960,253707,206197,149808,47086,3086,111,5,0,0
22970,253340,206917,149400,47216,3007,113,7,0,0
22980,253732,206160,149814,47114,3040,130,10,0,0
22990,253841,205968,149914,47058,3071,142,6,0,0
23000,253522,206425,149889,47003,3026,127,7,1,0
23010,253548,206369,149964,46917,3065,130,7,0,0
23020,253387,206818,149516,47094,3062,118,5,0,0
23030,253287,206999,149405,47181,2996,128,4,0,0
23040,253380,206790,149489,47250,2980,104,7,0,0
23050,253347,206801,149623,47078,3039,109,3,0,0
23060,253217,206977,149688,46953,3042,119,3,1,0
23070,253254,206798,149938,46841,3048,115,6,0,0
23080,253499,206376,150094,46830,3062,136,3,0,0
23090,253270,206902,149763,46817,3123,121,4,0,0
23100,253370,206658,149884,46928,3023,125,11,1,0
23110,253390,206607,149957,46852,3055,131,8,0,0
23120,253481,206569,149744,47002,3089,109,6,0,0
23130,253466,206541,149790,47071,2999,128,5,0,0
23140,253410,206569,149897,46979,3029,112,4,0,0
23150,253140,206957,149873,46961,2936,128,5,0,0
23160,253123,207116,149642,47014,2971,130,4,0,0
23170,253530,206435,149795,47101,3029,104,6,0,0
23180,253499,206440,149840,47129,2972,115,5,0,0
23190,253422,206548,149932,46924,3055,118,1,0,0
23200,253353,206777,149719,46946,3083,118,3,1,0
23210,253545,206348,150057,46798,3118,132,2,0,0
23220,253463,206494,149998,46803,3114,124,3,1,0
23230,253265,206825,149930,46749,3094,130,7,0,0
23240,253219,206991,149660,46950,3064,113,3,0,0
23250,253563,206495,149680,47036,3098,123,5,0,0
23260,253705,206181,149982,46810,3192,123,7,0,0
23270,253585,206445,149728,47014,3088,135,5,0,0
23280,253551,206398,149917,46917,3074,137,6,0,0
23290,253425,206660,149829,46814,3126,140,6,0,0
23300,253508,206371,150181,46644,3149,143,4,0,0
23310,253230,206884,149912,46744,3093,134,3,0,0
23320,253199,206954,149835,46802,3083,124,3,0,0
23330,253273,206835,149840,46850,3077,123,2,0,0
23340,253421,206650,149763,46989,3032,141,4,0,0
23350,252914,207344,149834,46778,3001,125,3,1,0
23360,253219,206925,149784,46902,3054,112,3,1,0
23370,253154,206954,149915,46817,3039,117,4,0,0
23380,253536,206360,149965,46971,3048,115,5,0,0
23390,253192,206894,149927,46821,3045,117,4,0,0
23400,253184,206941,149896,46773,3089,112,3,2,0
23410,253427,206576,149940,46830,3089,130,8,0,0
23420,253203,206875,149879,46942,2972,123,5,0,1
23430,253434,206619,149700,47133,2993,116,5,0,0
23440,253527,206302,150087,46973,2955,151,5,0,0
23450,253559,206272,150057,46971,3011,123,7,0,0
23460,253136,206958,149978,46761,3039,121,7,0,0
23470,253276,206606,150190,46824,2984,114,6,0,0
23480,253251,206867,149831,46849,3090,108,4,0,0
23490,253268,206767,149913,46922,3014,111,5,0,0
23500,253211,206844,149957,46838,3025,122,3,0,0
23510,253108,206966,150001,46800,2999,120,6,0,0
23520,253000,207125,150002,46745,3007,118,3,0,0
23530,253344,206667,149900,46953,3013,116,7,0,0
23540,253115,206973,149972,46817,2987,132,4,0,0
23550,253162,207061,149752,46817,3062,140,6,0,0
23560,253161,206879,150005,46832,3006,111,6,0,0
23570,253299,206719,149980,46822,3053,120,6,1,0
23580,253144,206994,149860,46863,3006,125,8,0,0
23590,252975,207231,149869,46808,2984,127,6,0,0
23600,253501,206425,149936,46996,3002,134,5,1,0
23610,253274,206801,149820,46989,2994,117,4,1,0
23620,253480,206496,149886,46954,3060,114,10,0,0
23630,253285,206962,149536,47039,3043,133,2,0,0
23640,253412,206597,149904,46901,3043,138,5,0,0
23650,253710,206193,149829,47055,3085,125,2,1,0
23660,253614,206367,149791,46991,3111,122,4,0,0
23670,253574,206369,149844,47032,3062,115,4,0,0
23680,253504,206485,149826,47003,3060,118,4,0,0
23690,253791,206013,149973,46984,3111,123,5,0,0
23700,253632,206376,149771,46939,3152,123,7,0,0
23710,253565,206442,149757,47028,3087,114,7,0,0
23720,253570,206364,149919,46927,3094,115,11,0,0
23730,253430,206591,149813,47018,3018,123,7,0,0
23740,253585,206238,150064,46942,3054,110,7,0,0
23750,253214,206887,149899,46823,3048,120,9,0,0
23760,253226,206785,150044,46780,3046,111,8,0,0
23770,253052,207061,149945,46844,2978,115,5,0,0
23780,253153,206900,149962,46889,2976,115,5,0,0
23790,253306,206717,150018,46728,3097,129,5,0,0
23800,253273,206789,149994,46698,3109,129,8,0,0
23810,253298,206851,149786,46825,3101,136,3,0,0
23820,253050,207311,149619,46760,3133,123,4,0,0
23830,253288,206845,149734,46986,3017,119,11,0,0
23840,253565,206479,149680,47082,3061,127,6,0,0
23850,253456,206598,149763,46986,3075,115,6,1,0
23860,253510,206491,149796,47053,2997,148,5,0,0
23870,253381,206730,149716,46995,3044,127,7,0,0
23880,253094,207086,149803,46877,3027,109,4,0,0
23890,253221,206928,149800,46867,3056,121,7,0,0
23900,253284,206652,150135,46769,3033,123,4,0,0
23910,253052,207134,149829,46872,2980,126,7,0,0
23920,253324,206749,149886,46820,3091,125,5,0,0
23930,253398,206679,149802,46909,3077,129,5,1,0
23940,253229,206978,149751,46782,3131,124,5,0,0
23950,253214,206921,149925,46676,3125,133,6,0,0
23960,253464,206499,149989,46801,3119,124,4,0,0
23970,253361,206676,149862,46945,3022,128,5,1,0
23980,253609,206368,149819,46965,3099,137,3,0,0
23990,253519,206584,149656,46991,3123,123,4,0,0
24000,253173,206907,149966,46798,3017,135,4,0,0
24010,253053,207133,149834,46853,2998,126,3,0,0
24020,253038,207287,149574,46963,3017,118,3,0,0
24030,253205,206864,149882,46953,2972,120,3,1,0
24040,253464,206485,149979,46855,3099,112,6,0,0
24050,253375,206504,150146,46830,3017,122,6,0,0
24060,253186,206893,149920,46862,3018,117,4,0,0
24070,253390,206517,150065,46892,3007,125,4,0,0
24080,253250,206804,149918,46884,3015,126,3,0,0
24090,253380,206683,149867,46833,3104,130,3,0,0
24100,253494,206339,150135,46885,3002,142,3,0,0
24110,253798,205969,149987,47072,3034,135,5,0,0
24120,253486,206653,149571,47091,3071,120,8,0,0
