iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
2320,1545108408874,27187,-1.011894788e+06,689,2152,3905,5922,53,53,45388,10631,1031,27,0,0,0
2330,1545108499246,27164,-1.011587354e+06,591,2223,3983,5841,65,49,45389,10659,995,33,1,0,0
2340,1545108587770,27275,-1.011898935e+06,600,2177,4051,5810,51,69,45408,10615,1019,35,0,0,0
2350,1545108676065,27203,-1.011344203e+06,689,2117,4052,5748,44,74,45426,10604,1021,26,0,0,0
2360,1545108764901,27190,-1.011862734e+06,667,2173,4021,5841,56,62,45392,10573,1089,23,0,0,0
2370,1545108851417,27171,-1.012575332e+06,703,2195,4107,5863,55,52,45240,10730,1077,29,1,0,0
2380,1545108938400,27179,-1.013180596e+06,700,2211,4042,5856,43,69,45286,10701,1050,40,0,0,0
2390,1545109024699,27191,-1.011908075e+06,763,2210,4096,5612,63,60,45370,10634,1049,24,0,0,0
2400,1545109111364,27107,-1.012704690e+06,681,2327,4192,5627,46,73,45274,10688,1089,24,2,0,0
2410,1545109197784,27138,-1.013330074e+06,722,2300,4250,5650,53,64,45247,10663,1126,40,1,0,0
2420,1545109284497,27164,-1.012691492e+06,759,2372,4131,5511,58,64,45338,10621,1080,38,0,0,0
2430,1545109370047,27281,-1.012063719e+06,726,2319,4114,5521,47,84,45379,10628,1027,43,0,0,0
2440,1545109456513,27115,-1.013015430e+06,696,2237,4232,5616,57,84,45225,10815,1005,31,1,0,0
2450,1545109542620,27187,-1.012461788e+06,746,2332,4014,5651,41,54,45337,10677,1028,35,0,0,0
2460,1545109628756,27173,-1.011946556e+06,744,2273,3958,5743,48,55,45342,10684,1016,35,0,0,0
2470,1545109715430,27162,-1.012438705e+06,725,2241,4026,5745,42,84,45343,10629,1081,24,0,0,0
2480,1545109802479,27065,-1.013845784e+06,824,2314,4058,5747,62,56,45149,10827,1070,30,1,0,0
2490,1545109889890,27079,-1.013888007e+06,819,2239,4121,5877,49,52,45069,10898,1072,37,1,0,0
