iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
1630,1545051470037,27654,-1.009883261e+06,957,3414,4616,3516,67,71,45652,10249,1136,40,0,0,0
1640,1545051471521,27621,-1.009587088e+06,948,3366,4587,3534,48,68,45747,10144,1151,35,0,0,0
1650,1545051472873,27654,-1.009954700e+06,960,3344,4595,3577,61,72,45647,10283,1115,32,0,0,0
1660,1545051474285,27662,-1.010123656e+06,969,3323,4633,3567,62,77,45648,10256,1144,29,0,0,0
1670,1545051475798,27642,-1.009802045e+06,1012,3245,4605,3604,58,69,45721,10152,1171,33,0,0,0
1680,1545051477280,27673,-1.010149511e+06,947,3287,4604,3638,64,67,45722,10144,1170,41,0,0,0
1690,1545051478677,27616,-1.009605725e+06,894,3237,4602,3677,66,74,45786,10071,1182,37,1,0,0
1700,1545051480403,27662,-1.009529443e+06,882,3240,4636,3642,63,75,45761,10141,1128,47,0,0,0
1710,1545051481806,27638,-1.009790057e+06,813,3193,4667,3692,64,72,45793,10100,1151,33,0,0,0
1720,1545051483296,27621,-1.009435392e+06,830,3175,4740,3678,59,71,45709,10226,1099,43,0,0,0
1730,1545051484799,27564,-1.010165840e+06,877,3166,4723,3702,59,77,45655,10283,1096,43,0,0,0
1740,1545051486342,27614,-1.010355202e+06,849,3231,4713,3690,66,83,45661,10241,1134,41,0,0,0
1750,1545051487719,27638,-1.010402457e+06,853,3155,4745,3718,59,80,45649,10287,1100,41,0,0,0
1760,1545051489201,27559,-1.010289489e+06,829,3193,4723,3728,60,76,45702,10180,1156,39,0,0,0
1770,1545051490668,27575,-1.011432437e+06,903,3279,4756,3734,72,75,45523,10337,1169,48,0,0,0
1780,1545051492179,27557,-1.010785316e+06,883,3225,4732,3767,71,76,45623,10207,1194,53,0,0,0
1790,1545051493513,27556,-1.010839110e+06,831,3209,4747,3766,70,78,45600,10294,1143,39,1,0,0
1800,1545051495280,27550,-1.010447912e+06,838,3227,4725,3719,86,65,45629,10277,1131,39,1,0,0
1810,1545051496720,27519,-1.010165578e+06,836,3139,4695,3755,69,74,45723,10186,1123,44,1,0,0
1820,1545051498164,27603,-1.010503008e+06,947,3143,4717,3770,67,70,45595,10300,1132,50,0,0,0
1830,1545051499518,27531,-1.011077407e+06,912,3145,4747,3793,73,80,45580,10295,1151,51,0,0,0
1840,1545051501113,27551,-1.010871876e+06,872,3164,4705,3786,68,91,45600,10307,1131,39,0,0,0
1850,1545051502479,27561,-1.009869223e+06,810,3163,4695,3765,64,71,45691,10250,1090,46,0,0,0
1860,1545051503957,27560,-1.009874039e+06,896,3169,4687,3739,65,80,45628,10307,1097,45,0,0,0
1870,1545051505418,27509,-1.009921451e+06,885,3155,4650,3753,66,78,45664,10278,1097,37,1,0,0
1880,1545051506852,27527,-1.010306403e+06,924,3172,4675,3763,51,90,45636,10247,1154,40,0,0,0
1890,1545051508197,27567,-1.009911528e+06,849,3184,4705,3730,48,90,45653,10276,1114,34,0,0,0
1900,1545051509967,27517,-1.010556851e+06,914,3098,4708,3786,58,79,45623,10309,1102,42,1,0,0
1910,1545051511378,27414,-1.010932840e+06,925,3157,4712,3815,62,74,45538,10378,1116,45,0,0,0
1920,1545051512894,27497,-1.011352764e+06,964,3173,4738,3830,70,90,45443,10441,1155,38,0,0,0
1930,1545051514245,27489,-1.011012536e+06,915,3172,4715,3864,61,81,45523,10338,1179,36,1,0,0
1940,1545051515862,27487,-1.010767193e+06,868,3132,4724,3861,60,83,45587,10300,1142,48,0,0,0
1950,1545051517223,27476,-1.010871315e+06,844,3173,4706,3855,73,92,45532,10384,1124,37,0,0,0
1960,1545051518676,27441,-1.011517706e+06,852,3184,4712,3912,79,80,45444,10482,1117,33,1,0,0
1970,1545051520141,27444,-1.011267157e+06,842,3161,4729,3912,82,71,45513,10367,1161,36,0,0,0
1980,1545051521690,27404,-1.012150179e+06,907,3160,4795,3934,68,73,45366,10527,1142,42,0,0,0
1990,1545051523085,27403,-1.011998792e+06,873,3185,4787,3933,50,65,45394,10512,1134,35,2,0,0
2000,1545051524801,27469,-1.011327480e+06,825,3208,4785,3899,65,67,45408,10527,1104,38,0,0,0
2010,1545051526171,27476,-1.011247849e+06,823,3132,4787,3911,74,66,45522,10356,1161,37,1,0,0
2020,1545051527622,27473,-1.012029703e+06,858,3192,4768,3904,65,82,45451,10426,1157,43,0,0,0
2030,1545051528985,27517,-1.011672711e+06,885,3117,4753,3944,81,78,45484,10380,1162,50,1,0,0
2040,1545051530545,27415,-1.011220921e+06,869,3077,4793,3915,88,78,45529,10328,1169,50,1,0,0
2050,1545051531962,27496,-1.011321373e+06,893,3041,4749,3881,82,79,45525,10415,1102,34,1,0,0
2060,1545051533415,27465,-1.011104700e+06,888,3123,4757,3893,61,76,45517,10365,1152,43,0,0,0
2070,1545051534925,27467,-1.010968485e+06,836,3100,4769,3908,63,69,45567,10311,1164,34,1,0,0
2080,1545051536383,27430,-1.012493610e+06,931,3191,4852,3907,68,73,45326,10517,1198,35,1,0,0
