iteration,0,1,2,3,4,5,6,7,8,9,10,11,12
9240,30110,8502,9615,6640,1749,359,86,10,6,0,0,0,0
9250,30094,8477,9657,6658,1764,330,79,14,2,2,0,0,0
9260,30089,8506,9597,6720,1734,331,80,14,6,0,0,0,0
9270,29996,8633,9598,6669,1769,326,68,17,1,0,0,0,0
9280,30036,8551,9661,6634,1788,318,66,20,3,0,0,0,0
9290,30065,8513,9669,6626,1789,324,68,20,3,0,0,0,0
9300,30046,8571,9605,6671,1750,348,64,17,5,0,0,0,0
9310,30030,8602,9588,6680,1747,328,87,11,4,0,0,0,0
9320,29975,8672,9601,6660,1752,313,86,12,4,2,0,0,0
9330,29968,8679,9617,6629,1752,346,70,9,7,0,0,0,0
9340,29914,8709,9688,6602,1747,324,77,12,4,0,0,0,0
9350,29931,8695,9658,6640,1735,325,74,15,4,0,0,0,0
9360,29990,8662,9621,6609,1757,335,84,14,4,1,0,0,0
9370,29936,8699,9662,6613,1749,310,92,12,3,1,0,0,0
9380,29971,8617,9697,6634,1751,303,87,13,4,0,0,0,0
9390,29981,8578,9732,6641,1738,314,70,16,6,0,1,0,0
9400,29983,8650,9632,6649,1725,341,76,14,6,1,0,0,0
9410,30001,8624,9639,6627,1756,334,76,17,2,1,0,0,0
9420,29996,8560,9751,6599,1744,341,69,14,2,1,0,0,0
9430,30015,8562,9705,6598,1785,319,76,16,1,0,0,0,0
9440,29992,8607,9618,6719,1735,316,74,15,1,0,0,0,0
9450,30041,8547,9651,6636,1785,339,63,13,2,0,0,0,0
9460,30058,8487,9718,6613,1790,326,71,13,1,0,0,0,0
9470,30000,8614,9677,6588,1760,343,77,16,2,0,0,0,0
9480,30110,8414,9763,6572,1771,363,67,16,1,0,0,0,0
9490,30092,8476,9663,6623,1807,333,68,15,0,0,0,0,0
9500,30084,8460,9713,6631,1758,344,64,22,1,0,0,0,0
9510,30054,8481,9764,6590,1758,334,79,14,3,0,0,0,0
9520,30064,8457,9744,6681,1693,334,84,17,3,0,0,0,0
9530,30032,8497,9692,6745,1697,334,60,17,3,0,0,0,0
9540,30022,8524,9706,6694,1711,324,80,13,3,0,0,0,0
9550,29974,8529,9757,6738,1675,320,69,14,1,0,0,0,0
9560,30028,8467,9778,6676,1726,306,82,12,2,0,0,0,0
9570,30003,8512,9838,6551,1742,335,80,15,1,0,0,0,0
9580,30036,8512,9698,6684,1720,343,68,14,2,0,0,0,0
9590,30029,8534,9745,6565,1773,337,78,15,1,0,0,0,0
9600,29986,8551,9764,6622,1739,329,73,11,2,0,0,0,0
9610,30062,8475,9750,6591,1778,329,75,14,3,0,0,0,0
9620,29982,8641,9657,6607,1760,336,79,13,2,0,0,0,0
9630,29985,8607,9692,6636,1722,346,67,18,4,0,0,0,0
9640,30007,8547,9745,6597,1770,319,73,16,3,0,0,0,0
9650,30045,8534,9659,6646,1783,322,74,11,3,0,0,0,0
9660,30051,8525,9668,6640,1777,326,73,16,1,0,0,0,0
9670,30087,8480,9690,6611,1772,351,64,19,3,0,0,0,0
9680,30117,8467,9590,6688,1806,328,66,14,1,0,0,0,0
9690,30109,8532,9538,6681,1768,357,77,13,2,0,0,0,0
9700,30081,8516,9634,6654,1744,351,81,14,2,0,0,0,0
9710,30122,8479,9614,6633,1787,348,77,15,2,0,0,0,0
9720,30178,8417,9585,6646,1821,329,87,11,3,0,0,0,0
9730,30122,8434,9669,6647,1781,323,85,13,3,0,0,0,0
9740,30158,8404,9646,6630,1815,334,71,17,2,0,0,0,0
9750,30149,8371,9729,6598,1810,327,74,17,2,0,0,0,0
9760,30209,8333,9629,6696,1768,344,83,13,1,1,0,0,0
9770,30201,8327,9683,6648,1770,351,79,13,5,0,0,0,0
9780,30106,8444,9685,6622,1803,338,64,10,4,1,0,0,0
9790,30137,8398,9703,6619,1791,334,85,8,2,0,0,0,0
9800,30118,8417,9783,6507,1798,366,73,11,1,2,1,0,0
9810,30093,8448,9747,6585,1756,354,78,12,3,0,1,0,0
9820,30052,8524,9692,6627,1733,353,83,11,2,0,0,0,0
9830,30071,8479,9691,6658,1762,325,73,13,5,0,0,0,0
9840,30101,8457,9644,6699,1761,329,64,14,8,0,0,0,0
9850,30116,8465,9592,6707,1793,314,71,13,6,0,0,0,0
9860,30083,8474,9636,6729,1753,304,78,16,4,0,0,0,0
9870,30032,8522,9698,6673,1736,320,79,14,3,0,0,0,0
9880,30093,8446,9681,6673,1775,323,71,11,4,0,0,0,0
9890,30099,8410,9780,6593,1769,325,85,12,3,1,0,0,0
9900,30080,8482,9709,6603,1770,333,80,17,3,0,0,0,0
9910,30095,8399,9796,6606,1754,334,73,17,2,1,0,0,0
9920,30055,8524,9716,6554,1794,341,75,16,2,0,0,0,0
9930,30089,8476,9677,6643,1760,332,85,13,1,1,0,0,0
9940,30015,8544,9734,6599,1769,328,71,11,5,1,0,0,0
9950,30028,8539,9709,6641,1719,349,74,12,6,0,0,0,0
9960,29996,8562,9732,6624,1752,319,73,15,3,1,0,0,0
9970,29981,8604,9705,6619,1740,346,63,15,3,1,0,0,0
9980,29963,8600,9712,6679,1705,334,67,13,3,1,0,0,0
9990,30023,8590,9624,6652,1776,318,75,14,4,1,0,0,0
10000,29996,8598,9670,6649,1737,343,65,13,6,0,0,0,0
10010,29944,8667,9689,6605,1750,337,68,12,5,0,0,0,0
10020,29916,8643,9760,6643,1703,324,69,14,4,1,0,0,0
10030,29950,8704,9598,6667,1726,341,79,5,5,2,0,0,0
10040,29977,8620,9678,6655,1706,353,73,12,2,1,0,0,0
10050,29954,8618,9758,6580,1748,327,76,10,4,2,0,0,0
10060,29965,8621,9695,6657,1703,350,72,11,3,0,0,0,0
10070,29897,8711,9686,6645,1733,326,62,12,4,1,0,0,0
10080,29926,8667,9731,6594,1742,326,74,12,5,0,0,0,0
10090,29986,8560,9783,6550,1797,314,70,13,4,0,0,0,0
10100,29983,8583,9716,6657,1718,328,71,17,2,2,0,0,0
10110,30045,8507,9722,6617,1763,339,65,15,3,1,0,0,0
10120,30075,8487,9672,6673,1748,321,78,22,1,0,0,0,0
10130,30054,8546,9644,6647,1748,342,75,18,3,0,0,0,0
10140,30062,8535,9673,6581,1798,332,74,19,3,0,0,0,0
10150,30114,8479,9642,6621,1776,346,78,19,2,0,0,0,0
10160,30093,8470,9687,6640,1744,349,71,19,3,1,0,0,0
10170,30117,8429,9651,6710,1760,308,81,18,3,0,0,0,0
10180,30043,8515,9707,6637,1749,339,69,15,1,1,1,0,0
10190,30062,8487,9725,6606,1772,342,62,16,5,0,0,0,0
10200,30076,8487,9651,6697,1748,331,65,17,4,1,0,0,0
10210,30080,8501,9689,6583,1785,346,75,15,3,0,0,0,0
10220,30092,8481,9671,6635,1753,357,69,15,3,1,0,0,0
10230,30044,8568,9617,6667,1727,373,70,7,4,0,0,0,0
10240,30085,8512,9688,6544,1793,368,69,14,3,1,0,0,0
10250,30068,8545,9705,6484,1815,367,78,13,2,0,0,0,0
10260,30004,8701,9596,6500,1819,360,75,18,4,0,0,0,0
10270,30055,8595,9662,6471,1838,363,76,14,3,0,0,0,0
10280,30057,8568,9674,6532,1785,367,73,16,5,0,0,0,0
10290,30018,8603,9658,6582,1763,372,67,14,0,0,0,0,0
10300,30103,8527,9629,6549,1809,375,66,14,5,0,0,0,0
10310,30050,8564,9647,6606,1760,362,68,17,3,0,0,0,0
10320,30079,8559,9569,6628,1823,333,67,15,4,0,0,0,0
10330,30028,8589,9606,6634,1820,328,52,18,2,0,0,0,0
10340,30060,8560,9638,6587,1776,379,62,11,4,0,0,0,0
10350,30064,8501,9726,6556,1790,362,61,16,1,0,0,0,0
10360,30069,8470,9708,6654,1760,328,70,15,3,0,0,0,0
10370,30033,8531,9719,6610,1748,353,65,13,5,0,0,0,0
10380,30020,8512,9778,6590,1752,343,61,18,3,0,0,0,0
10390,30019,8499,9808,6568,1765,335,62,17,4,0,0,0,0
10400,30061,8425,9834,6558,1789,325,68,15,2,0,0,0,0
10410,30031,8576,9643,6619,1779,348,68,11,1,1,0,0,0
10420,30031,8536,9665,6709,1701,350,68,14,3,0,0,0,0
10430,30016,8520,9720,6681,1725,333,68,11,3,0,0,0,0
10440,30033,8529,9656,6709,1744,321,72,9,3,1,0,0,0
10450,30024,8520,9738,6628,1754,321,71,18,3,0,0,0,0
10460,29992,8563,9791,6529,1780,334,67,16,4,1,0,0,0
10470,29967,8595,9765,6557,1786,323,70,11,2,1,0,0,0
10480,30009,8578,9669,6648,1754,331,71,16,1,0,0,0,0
10490,30015,8559,9719,6595,1758,342,72,15,2,0,0,0,0
10500,29979,8569,9794,6573,1735,326,78,21,2,0,0,0,0
10510,29918,8656,9783,6560,1734,340,66,17,3,0,0,0,0
10520,29924,8674,9736,6584,1734,335,66,20,4,0,0,0,0
10530,29973,8604,9728,6612,1738,329,72,17,3,1,0,0,0
10540,29997,8551,9777,6560,1766,345,69,8,3,1,0,0,0
10550,29942,8628,9736,6649,1695,340,64,18,5,0,0,0,0
10560,29940,8596,9774,6638,1730,322,55,18,3,1,0,0,0
10570,29932,8659,9737,6581,1755,318,77,15,3,0,0,0,0
10580,29933,8601,9801,6607,1726,318,80,9,2,0,0,0,0
10590,29960,8512,9848,6651,1705,324,66,8,3,0,0,0,0
10600,29934,8629,9741,6608,1768,325,60,11,1,0,0,0,0
10610,29904,8657,9775,6595,1743,324,63,13,3,0,0,0,0
10620,29954,8604,9733,6644,1738,326,58,16,3,1,0,0,0
10630,29984,8613,9668,6637,1762,326,74,10,2,1,0,0,0
10640,29992,8608,9670,6637,1742,334,82,8,4,0,0,0,0
10650,30008,8601,9668,6605,1755,362,60,10,7,1,0,0,0
10660,30012,8578,9706,6574,1783,334,72,14,3,1,0,0,0
10670,30049,8493,9744,6621,1723,360,72,11,4,0,0,0,0
10680,29976,8583,9728,6643,1725,340,69,9,4,0,0,0,0
10690,30049,8506,9729,6603,1755,347,74,7,7,0,0,0,0
10700,30029,8519,9685,6695,1734,343,56,12,4,0,0,0,0
10710,30054,8465,9729,6683,1727,339,61,16,3,0,0,0,0
10720,30011,8584,9621,6719,1715,346,66,12,3,0,0,0,0
10730,29984,8593,9684,6656,1748,335,62,11,4,0,0,0,0
10740,29912,8679,9697,6638,1767,304,61,16,3,0,0,0,0
10750,29936,8639,9716,6651,1729,316,75,13,2,0,0,0,0
10760,29952,8602,9719,6656,1763,309,62,12,2,0,0,0,0
10770,29956,8635,9691,6631,1762,313,73,12,4,0,0,0,0
10780,29921,8609,9783,6683,1652,346,70,9,4,0,0,0,0
10790,29961,8620,9701,6639,1744,327,70,13,2,0,0,0,0
10800,29975,8589,9729,6627,1745,324,72,11,5,0,0,0,0
10810,29931,8643,9719,6658,1714,335,55,17,3,2,0,0,0
10820,29858,8779,9684,6593,1754,338,55,14,1,1,0,0,0
10830,29941,8627,9739,6630,1723,335,62,18,1,1,0,0,0
10840,29988,8569,9763,6583,1747,340,69,14,3,1,0,0,0
10850,29952,8595,9779,6614,1716,333,68,16,3,1,0,0,0
10860,29888,8698,9719,6665,1696,324,67,20,0,0,0,0,0
10870,29930,8612,9773,6636,1728,314,64,15,5,0,0,0,0
10880,29881,8657,9818,6629,1667,338,73,11,3,0,0,0,0
10890,29888,8649,9795,6645,1696,320,69,15,0,0,0,0,0
10900,29918,8700,9643,6718,1659,348,80,7,4,0,0,0,0
10910,29947,8592,9770,6631,1737,316,65,18,1,0,0,0,0
10920,29935,8667,9632,6728,1714,321,62,15,3,0,0,0,0
10930,29946,8608,9714,6697,1711,320,64,14,3,0,0,0,0
10940,29931,8590,9740,6740,1688,314,56,16,1,1,0,0,0
10950,29945,8617,9680,6742,1703,305,62,20,2,1,0,0,0
10960,29960,8584,9726,6713,1687,318,64,21,3,1,0,0,0
10970,29964,8620,9673,6702,1708,318,66,22,3,1,0,0,0
10980,29991,8540,9760,6662,1708,326,64,23,3,0,0,0,0
10990,30019,8519,9694,6723,1717,325,55,22,3,0,0,0,0
11000,29985,8580,9690,6678,1748,313,58,22,3,0,0,0,0
11010,30006,8576,9616,6756,1720,323,56,22,2,0,0,0,0
11020,30004,8606,9622,6695,1724,332,74,18,2,0,0,0,0
11030,30015,8570,9633,6671,1816,289,65,16,1,1,0,0,0
11040,29998,8650,9571,6662,1788,324,65,15,4,0,0,0,0
11050,29960,8586,9743,6645,1743,319,64,17,0,0,0,0,0
11060,30006,8599,9667,6589,1800,334,68,13,1,0,0,0,0
11070,30016,8604,9648,6597,1783,340,70,18,1,0,0,0,0
11080,30002,8636,9607,6645,1746,354,72,14,1,0,0,0,0
11090,30023,8582,9657,6619,1779,315,82,19,1,0,0,0,0
11100,29967,8656,9669,6589,1777,330,68,19,1,1,0,0,0
11110,30040,8558,9636,6650,1777,331,63,20,2,0,0,0,0
11120,30051,8532,9607,6749,1729,311,79,14,4,1,0,0,0
11130,29995,8637,9607,6683,1723,333,77,19,2,1,0,0,0
11140,29943,8671,9623,6710,1731,309,73,14,2,1,0,0,0
11150,29966,8707,9567,6650,1764,331,75,12,4,1,0,0,0
11160,30009,8593,9596,6751,1714,325,67,20,2,0,0,0,0
11170,30023,8602,9551,6760,1721,333,69,14,4,0,0,0,0
11180,30006,8583,9626,6742,1692,339,74,11,4,0,0,0,0
11190,30046,8550,9638,6652,1769,338,63,17,4,0,0,0,0
11200,30001,8599,9596,6751,1722,322,71,11,4,0,0,0,0
11210,29976,8612,9653,6711,1705,337,64,15,4,0,0,0,0
11220,30001,8602,9630,6715,1690,346,75,15,2,1,0,0,0
11230,30012,8616,9586,6696,1742,338,69,15,3,0,0,0,0
11240,29938,8691,9683,6609,1702,362,75,12,4,1,0,0,0
11250,30084,8529,9620,6653,1732,363,72,20,2,2,0,0,0
11260,29958,8702,9622,6607,1745,352,69,20,2,0,0,0,0
11270,30052,8514,9737,6575,1745,361,76,14,2,1,0,0,0
11280,30036,8541,9713,6596,1747,352,74,14,4,0,0,0,0
11290,30068,8536,9584,6700,1777,330,64,15,1,2,0,0,0
11300,30045,8583,9613,6594,1831,322,73,15,0,1,0,0,0
11310,30021,8574,9698,6549,1819,333,65,15,3,0,0,0,0
11320,30025,8527,9696,6649,1784,316,66,13,1,0,0,0,0
11330,29989,8610,9663,6649,1742,340,66,15,2,1,0,0,0
11340,30043,8595,9559,6664,1814,317,67,15,3,0,0,0,0
11350,30033,8533,9694,6629,1770,339,64,10,5,0,0,0,0
11360,30082,8459,9736,6584,1790,344,64,14,4,0,0,0,0
11370,30005,8599,9678,6618,1739,342,74,18,4,0,0,0,0
11380,30037,8547,9638,6696,1739,331,70,17,2,0,0,0,0
11390,30022,8555,9696,6622,1758,330,79,12,3,0,0,0,0
11400,29977,8616,9682,6639,1745,329,72,13,4,0,0,0,0
11410,29973,8584,9744,6636,1710,351,56,18,5,0,0,0,0
11420,29985,8609,9658,6676,1740,318,65,25,0,1,0,0,0
11430,30025,8498,9754,6654,1735,320,71,17,3,0,0,0,0
11440,30028,8534,9690,6671,1734,338,56,21,4,1,0,0,0
11450,30041,8537,9651,6697,1719,342,72,15,3,0,0,0,0
11460,30049,8518,9678,6674,1725,340,72,19,2,0,0,0,0
11470,30088,8485,9615,6707,1773,328,61,17,3,0,0,0,0
11480,30086,8513,9606,6678,1761,345,68,19,1,0,0,0,0
11490,30119,8513,9580,6611,1812,348,78,14,1,1,0,0,0
11500,30034,8553,9633,6711,1715,341,73,14,3,0,0,0,0
11510,30169,8423,9561,6698,1799,343,66,14,3,1,0,0,0
11520,30145,8405,9624,6696,1804,316,72,13,1,1,0,0,0
11530,30079,8518,9590,6696,1786,322,67,17,2,0,0,0,0
11540,30065,8501,9639,6698,1761,334,66,11,1,1,0,0,0
11550,30021,8542,9676,6677,1753,326,66,14,2,0,0,0,0
11560,30015,8615,9571,6716,1743,326,70,18,3,0,0,0,0
11570,30065,8527,9604,6720,1747,319,69,24,1,1,0,0,0
11580,30110,8485,9596,6655,1827,319,66,16,3,0,0,0,0
11590,30123,8389,9695,6709,1744,330,68,15,4,0,0,0,0
11600,30076,8459,9731,6635,1742,345,68,18,3,0,0,0,0
11610,30120,8389,9731,6658,1758,332,66,20,3,0,0,0,0
11620,30054,8507,9721,6614,1745,340,70,22,4,0,0,0,0
11630,30023,8530,9725,6629,1754,327,68,17,4,0,0,0,0
11640,30036,8535,9689,6661,1728,329,71,26,2,0,0,0,0
11650,30037,8578,9610,6672,1751,335,75,18,1,0,0,0,0
11660,29955,8679,9585,6732,1710,331,61,21,3,0,0,0,0
11670,29974,8609,9687,6652,1743,330,63,14,5,0,0,0,0
11680,29999,8602,9643,6652,1778,318,66,18,0,1,0,0,0
11690,30019,8618,9614,6591,1829,313,75,17,1,0,0,0,0
11700,30016,8563,9662,6688,1733,324,70,16,3,2,0,0,0
11710,30051,8595,9531,6734,1731,340,75,17,2,1,0,0,0
11720,29984,8654,9605,6643,1781,327,62,18,1,1,1,0,0
11730,29970,8620,9688,6652,1737,312,74,20,3,1,0,0,0
11740,30036,8552,9649,6653,1780,318,71,13,4,1,0,0,0
11750,30057,8510,9684,6632,1787,308,82,14,2,1,0,0,0
11760,29974,8653,9690,6538,1805,315,80,21,1,0,0,0,0
11770,29991,8618,9644,6636,1789,305,80,10,4,0,0,0,0
11780,29989,8631,9642,6640,1750,331,73,19,2,0,0,0,0
11790,29988,8642,9610,6661,1753,338,67,16,2,0,0,0,0
11800,29960,8688,9611,6627,1786,315,68,18,3,1,0,0,0
11810,29989,8617,9596,6737,1745,302,72,17,2,0,0,0,0
11820,30011,8571,9627,6730,1736,320,61,17,3,1,0,0,0
11830,29972,8610,9682,6667,1735,326,65,18,2,0,0,0,0
11840,29934,8673,9675,6632,1755,326,67,14,1,0,0,0,0
11850,30003,8605,9627,6674,1744,343,67,10,3,1,0,0,0
11860,29997,8538,9715,6712,1712,319,64,16,2,2,0,0,0
11870,30003,8537,9751,6645,1704,354,70,9,2,2,0,0,0
11880,30019,8523,9756,6630,1720,338,64,21,3,3,0,0,0
11890,30016,8545,9739,6613,1724,349,70,16,3,2,0,0,0
11900,30050,8531,9678,6656,1728,323,87,21,1,2,0,0,0
11910,30011,8640,9588,6637,1763,350,72,13,2,1,0,0,0
11920,30031,8538,9687,6636,1773,330,66,12,1,3,0,0,0
11930,30072,8486,9645,6714,1750,322,71,14,2,1,0,0,0
11940,30084,8413,9801,6574,1786,337,68,10,3,1,0,0,0
11950,30099,8435,9743,6607,1745,360,70,11,5,2,0,0,0
11960,30121,8401,9668,6738,1730,333,67,15,2,2,0,0,0
11970,30113,8458,9644,6644,1814,301,88,10,5,0,0,0,0
11980,30009,8583,9676,6647,1728,342,71,16,4,1,0,0,0
11990,30104,8420,9726,6622,1794,324,71,12,3,1,0,0,0
12000,30082,8495,9641,6678,1760,327,74,15,3,2,0,0,0
12010,30042,8495,9746,6611,1773,321,70,13,5,1,0,0,0
12020,30016,8517,9753,6646,1722,331,77,11,2,2,0,0,0
12030,30039,8559,9624,6686,1741,340,74,10,2,2,0,0,0
12040,30057,8505,9645,6744,1697,333,81,9,6,0,0,0,0
12050,30045,8530,9647,6702,1735,323,75,18,2,0,0,0,0
12060,30129,8439,9622,6694,1770,330,71,20,2,0,0,0,0
12070,30132,8414,9698,6611,1798,322,85,14,3,0,0,0,0
12080,30088,8457,9684,6671,1756,329,76,14,2,0,0,0,0
12090,30048,8492,9713,6643,1769,329,73,9,1,0,0,0,0
12100,30040,8503,9672,6754,1677,347,65,17,2,0,0,0,0
12110,30131,8427,9639,6683,1774,335,69,15,3,1,0,0,0
12120,30100,8451,9706,6606,1785,346,59,20,4,0,0,0,0
12130,30109,8428,9683,6678,1757,334,71,13,2,2,0,0,0
12140,30125,8410,9681,6681,1758,326,78,14,2,2,0,0,0
12150,30070,8462,9765,6579,1765,346,76,11,2,1,0,0,0
12160,30119,8467,9629,6636,1797,342,68,15,3,1,0,0,0
12170,30069,8451,9681,6771,1685,330,76,8,5,1,0,0,0
12180,30100,8462,9650,6687,1751,336,70,19,1,1,0,0,0
12190,30056,8466,9704,6733,1707,307,87,17,0,0,0,0,0
12200,30050,8477,9716,6725,1672,342,74,17,4,0,0,0,0
12210,30023,8574,9636,6702,1703,340,81,17,1,0,0,0,0
12220,30015,8573,9679,6648,1717,353,77,13,2,0,0,0,0
12230,30017,8640,9566,6673,1723,375,65,15,3,0,0,0,0
12240,29980,8666,9579,6680,1759,323,70,18,2,0,0,0,0
12250,29987,8652,9655,6577,1763,348,76,17,1,1,0,0,0
12260,29994,8639,9593,6697,1733,331,60,27,2,1,0,0,0
12270,29966,8609,9689,6703,1680,337,77,14,2,0,0,0,0
12280,30001,8642,9594,6678,1722,335,89,12,4,0,0,0,0
12290,30017,8574,9673,6638,1759,314,80,19,3,0,0,0,0
12300,30090,8525,9618,6632,1767,339,89,13,4,0,0,0,0
12310,30024,8586,9697,6550,1785,334,75,23,2,0,1,0,0
12320,30031,8549,9727,6579,1746,348,72,20,4,1,0,0,0
12330,30042,8546,9644,6667,1765,321,71,18,2,1,0,0,0
12340,29980,8660,9581,6709,1726,329,71,17,3,0,1,0,0
12350,29990,8617,9662,6641,1730,350,69,15,3,0,0,0,0
12360,29979,8649,9710,6496,1812,336,77,16,1,0,1,0,0
12370,30033,8569,9710,6524,1810,337,72,19,1,2,0,0,0
12380,30027,8511,9786,6552,1779,334,70,14,3,0,1,0,0
12390,29973,8634,9664,6638,1759,314,75,16,3,1,0,0,0
12400,30077,8526,9638,6600,1825,316,75,16,3,1,0,0,0
12410,30000,8577,9689,6635,1772,315,71,16,2,0,0,0,0
12420,29982,8631,9666,6610,1767,332,70,17,1,1,0,0,0
12430,30010,8598,9649,6629,1775,327,69,17,2,0,1,0,0
12440,30054,8520,9669,6656,1745,353,62,13,3,1,1,0,0
12450,30048,8528,9661,6676,1741,331,70,18,2,2,0,0,0
12460,30021,8562,9709,6592,1768,329,73,20,1,2,0,0,0
12470,30061,8483,9641,6759,1737,308,72,13,3,0,0,0,0
12480,30026,8481,9765,6676,1734,294,80,17,3,1,0,0,0
12490,30052,8455,9782,6624,1747,321,81,14,0,1,0,0,0
12500,30064,8488,9657,6714,1747,318,71,15,3,0,0,0,0
12510,30035,8522,9651,6738,1723,322,69,14,2,1,0,0,0
12520,30135,8412,9663,6649,1813,308,79,18,0,0,0,0,0
12530,30021,8577,9656,6641,1752,340,74,15,1,0,0,0,0
12540,30048,8533,9688,6581,1814,324,75,13,1,0,0,0,0
12550,30118,8450,9660,6638,1784,326,82,17,2,0,0,0,0
12560,30071,8478,9704,6617,1806,313,67,19,2,0,0,0,0
12570,30075,8479,9657,6703,1748,326,71,17,1,0,0,0,0
12580,30073,8535,9659,6594,1774,341,72,26,1,1,1,0,0
12590,30114,8485,9597,6669,1800,307,84,17,3,1,0,0,0
12600,30175,8361,9636,6703,1802,301,74,22,3,0,0,0,0
12610,30160,8381,9673,6654,1773,343,73,18,1,1,0,0,0
12620,30143,8447,9615,6655,1768,355,72,20,2,0,0,0,0
12630,30099,8513,9590,6669,1777,333,70,25,0,1,0,0,0
12640,30113,8487,9615,6627,1814,333,63,21,3,1,0,0,0
12650,30118,8523,9536,6679,1787,337,76,13,7,1,0,0,0
12660,30078,8465,9710,6611,1806,329,59,16,3,0,0,0,0
12670,30116,8448,9664,6645,1777,330,76,18,1,2,0,0,0
12680,30097,8529,9574,6654,1809,310,81,19,3,1,0,0,0
12690,30115,8484,9566,6708,1798,314,73,16,2,1,0,0,0
12700,30103,8489,9646,6623,1783,325,89,16,3,0,0,0,0
12710,30145,8439,9640,6594,1837,328,76,14,3,0,1,0,0
12720,30089,8582,9493,6694,1786,341,69,20,3,0,0,0,0
12730,30047,8501,9718,6650,1730,341,71,13,6,0,0,0,0
12740,30012,8559,9680,6681,1732,320,69,19,5,0,0,0,0
12750,30028,8561,9619,6723,1739,318,64,21,4,0,0,0,0
12760,30056,8536,9600,6708,1778,307,77,12,3,0,0,0,0
12770,29983,8569,9706,6716,1677,344,62,13,6,1,0,0,0
12780,30042,8532,9646,6689,1756,327,71,12,1,1,0,0,0
12790,30044,8508,9710,6672,1697,347,84,14,1,0,0,0,0
12800,30018,8559,9666,6675,1737,339,66,15,1,1,0,0,0
12810,30017,8555,9671,6694,1706,346,75,10,3,0,0,0,0
12820,29967,8620,9722,6603,1739,336,69,15,5,1,0,0,0
12830,29971,8609,9736,6594,1751,303,98,13,2,0,0,0,0
12840,30010,8601,9628,6677,1735,326,85,12,2,1,0,0,0
12850,30027,8598,9604,6648,1783,328,71,16,1,1,0,0,0
12860,29973,8615,9681,6665,1726,323,74,18,2,0,0,0,0
12870,29952,8613,9742,6625,1729,326,71,19,0,0,0,0,0
12880,29977,8631,9673,6621,1754,327,75,16,3,0,0,0,0
12890,30005,8563,9735,6599,1757,317,74,26,1,0,0,0,0
12900,30002,8589,9677,6656,1719,337,77,18,1,1,0,0,0
12910,30005,8585,9638,6723,1699,332,77,15,3,0,0,0,0
12920,29997,8594,9643,6719,1697,332,76,17,1,1,0,0,0
12930,29951,8619,9684,6700,1723,315,74,9,2,0,0,0,0
12940,30036,8492,9744,6660,1718,332,80,15,0,0,0,0,0
12950,29984,8604,9675,6671,1720,329,74,19,1,0,0,0,0
12960,29979,8537,9799,6641,1701,325,76,18,1,0,0,0,0
12970,30011,8577,9660,6686,1699,354,76,12,2,0,0,0,0
12980,30009,8605,9623,6680,1708,371,68,13,0,0,0,0,0
12990,29988,8628,9652,6613,1767,351,63,15,0,0,0,0,0
13000,29929,8710,9639,6593,1812,311,74,9,0,0,0,0,0
13010,29997,8590,9677,6649,1740,332,80,10,2,0,0,0,0
13020,29947,8706,9673,6556,1736,361,84,11,2,0,0,1,0
13030,29968,8646,9660,6615,1776,324,74,14,0,0,0,0,0
13040,29941,8684,9675,6585,1769,339,71,13,0,0,0,0,0
13050,29974,8646,9685,6563,1778,344,70,16,1,0,0,0,0
13060,30012,8589,9688,6591,1766,332,80,17,2,0,0,0,0
13070,30036,8541,9721,6557,1797,332,78,13,2,0,0,0,0
13080,30007,8585,9667,6657,1726,340,83,11,1,0,0,0,0
13090,29978,8677,9600,6638,1754,329,85,13,3,0,0,0,0
13100,29954,8641,9648,6699,1740,303,79,10,3,0,0,0,0
13110,29907,8686,9754,6556,1762,319,80,12,1,0,0,0,0
13120,29972,8639,9680,6587,1781,327,79,12,0,0,0,0,0
13130,29941,8657,9756,6501,1792,355,64,10,1,0,0,0,0
13140,29916,8673,9712,6620,1760,310,75,8,3,0,0,0,0
13150,30008,8568,9698,6625,1768,314,80,12,4,0,0,0,0
13160,29918,8749,9618,6589,1792,325,72,12,2,0,0,0,0
13170,29993,8653,9594,6631,1797,315,80,12,2,0,0,0,0
13180,30013,8580,9649,6684,1727,325,82,14,3,0,0,0,0
13190,29973,8620,9681,6644,1745,321,75,16,2,0,0,0,0
13200,29969,8634,9678,6626,1755,320,78,16,0,1,0,0,0
13210,29905,8715,9654,6679,1717,311,82,12,1,0,1,0,0
13220,29904,8680,9752,6604,1706,346,71,11,3,0,0,0,0
13230,29918,8685,9718,6604,1719,345,76,9,3,0,0,0,0
13240,29892,8730,9682,6658,1667,365,67,15,0,1,0,0,0
13250,29958,8639,9689,6628,1742,333,76,10,1,1,0,0,0
13260,29864,8736,9709,6651,1715,319,70,11,0,2,0,0,0
13270,29928,8711,9611,6670,1764,300,77,13,2,1,0,0,0
13280,29954,8654,9641,6685,1729,325,80,8,0,1,0,0,0
13290,29886,8755,9661,6624,1738,318,82,12,0,0,1,0,0
13300,29887,8745,9709,6563,1745,344,66,15,3,0,0,0,0
13310,29928,8692,9677,6625,1729,332,81,12,0,0,1,0,0
13320,29917,8659,9737,6618,1741,319,75,9,1,0,1,0,0
13330,29910,8704,9713,6573,1766,319,80,11,0,0,0,0,1
