iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
810,1544927165356,26980,-1.013914967e+06,710,2006,4342,5930,55,57,45100,10901,1029,47,0,0,0
820,1544927167323,27008,-1.014380525e+06,694,2033,4484,5848,68,56,45043,10912,1096,25,1,0,0
830,1544927169860,26947,-1.015131153e+06,855,2043,4458,5835,54,67,44971,10928,1150,28,0,0,0
840,1544927172546,26936,-1.013592526e+06,706,2082,4423,5760,61,58,45152,10790,1106,28,1,0,0
850,1544927174274,26952,-1.015103795e+06,797,2087,4510,5744,55,56,45062,10806,1184,25,0,0,0
860,1544927177079,26976,-1.015717964e+06,791,2105,4537,5814,64,55,44974,10882,1179,42,0,0,0
870,1544927179069,26892,-1.014905575e+06,815,2131,4466,5742,50,64,44997,10927,1118,35,0,0,0
880,1544927181721,26968,-1.014321290e+06,821,2123,4500,5567,56,50,45124,10822,1098,33,0,0,0
890,1544927184171,26972,-1.013508031e+06,772,2118,4367,5695,48,64,45179,10759,1112,27,0,0,0
900,1544927186450,27004,-1.014414126e+06,852,2164,4426,5634,57,56,45100,10801,1140,36,0,0,0
910,1544927188999,26986,-1.013485682e+06,749,2166,4370,5660,40,66,45131,10861,1065,20,0,0,0
920,1544927191743,26964,-1.014600300e+06,842,2185,4434,5634,49,51,45079,10844,1111,43,0,0,0
930,1544927193674,26929,-1.014538378e+06,796,2174,4446,5682,54,52,45067,10850,1126,34,0,0,0
940,1544927196225,26961,-1.014209280e+06,831,2109,4416,5676,55,56,45080,10885,1078,34,0,0,0
950,1544927198739,26965,-1.013559810e+06,817,2110,4435,5620,50,46,45094,10928,1016,38,1,0,0
960,1544927200676,26966,-1.013461882e+06,825,2121,4405,5627,43,64,45102,10904,1033,37,1,0,0
970,1544927203099,26973,-1.014121402e+06,787,2100,4469,5631,62,67,45034,11002,1009,32,0,0,0
980,1544927205754,27015,-1.013182706e+06,778,2099,4423,5583,46,68,45183,10816,1053,25,0,0,0
990,1544927207517,26881,-1.013574307e+06,732,2138,4426,5669,61,63,45145,10800,1107,25,0,0,0
1000,1544927210430,26909,-1.014415165e+06,772,2147,4427,5732,68,57,45051,10883,1109,34,0,0,0
1010,1544927212451,26901,-1.014080028e+06,806,2076,4422,5697,70,75,45106,10822,1125,23,0,1,0
1020,1544927214895,26874,-1.015077033e+06,879,2173,4467,5721,61,58,44921,11004,1102,49,1,0,0
1030,1544927217280,26981,-1.013732291e+06,807,2149,4422,5588,57,75,45140,10810,1093,34,0,0,0
1040,1544927219358,27025,-1.013545972e+06,811,2165,4335,5631,77,79,45092,10904,1050,30,1,0,0
1050,1544927221878,26944,-1.014804484e+06,787,2223,4509,5629,57,67,44965,10983,1100,27,2,0,0
1060,1544927224506,26984,-1.014561207e+06,751,2191,4504,5656,76,49,45027,10901,1121,28,0,0,0
1070,1544927226439,27018,-1.014203332e+06,743,2165,4489,5633,65,57,45107,10819,1121,29,1,0,0
1080,1544927228994,27033,-1.013670499e+06,816,2117,4467,5563,57,49,45155,10799,1099,24,0,0,0
1090,1544927231383,27090,-1.013637711e+06,711,2212,4411,5573,71,57,45170,10804,1078,25,0,0,0
1100,1544927233647,27075,-1.013408754e+06,735,2174,4317,5689,67,60,45195,10738,1128,16,0,0,0
1110,1544927236285,27019,-1.013635940e+06,757,2187,4323,5737,54,48,45170,10733,1150,23,1,0,0
1120,1544927238948,27037,-1.013337701e+06,814,2176,4309,5674,51,59,45180,10744,1120,33,0,0,0
1130,1544927240753,27032,-1.014578607e+06,834,2281,4263,5711,54,69,45039,10896,1110,32,0,0,0
1140,1544927243517,27017,-1.014339148e+06,811,2297,4258,5704,58,60,45038,10917,1095,27,0,0,0
1150,1544927245443,26918,-1.015484640e+06,870,2301,4371,5785,56,61,44873,11002,1164,38,0,0,0
1160,1544927248169,26969,-1.014930472e+06,825,2266,4382,5697,56,74,44990,10904,1153,30,0,0,0
1170,1544927250666,26966,-1.014648052e+06,786,2250,4318,5799,49,60,44999,10924,1125,28,1,0,0
1180,1544927252680,26892,-1.015051243e+06,778,2303,4414,5756,46,45,44906,11029,1113,29,0,0,0
1190,1544927255273,26866,-1.015468948e+06,812,2274,4405,5743,52,61,44932,10975,1138,32,0,0,0
1200,1544927258224,26900,-1.014764528e+06,825,2240,4417,5700,56,68,44998,10887,1158,33,1,0,0
1210,1544927260112,26943,-1.015007310e+06,828,2286,4374,5708,58,68,44972,10925,1144,35,1,0,0
1220,1544927262707,26928,-1.014975301e+06,835,2311,4354,5677,54,65,44961,10973,1106,37,0,0,0
1230,1544927265136,26944,-1.015496870e+06,760,2343,4388,5703,61,85,44969,10912,1161,34,1,0,0
1240,1544927267107,26906,-1.016019325e+06,823,2343,4442,5766,44,73,44831,11036,1175,35,0,0,0
1250,1544927269585,26874,-1.015264337e+06,810,2305,4310,5770,57,83,44962,10937,1136,42,0,0,0
1260,1544927272229,26927,-1.015340713e+06,821,2311,4354,5756,65,69,44914,10987,1139,37,0,0,0
1270,1544927274157,26907,-1.015558195e+06,837,2331,4370,5735,47,60,44936,10938,1167,36,0,0,0
1280,1544927276786,26868,-1.015858625e+06,803,2345,4332,5849,57,61,44915,10918,1203,41,0,0,0
1290,1544927278672,26882,-1.014742503e+06,728,2360,4263,5796,52,43,45061,10834,1139,42,1,0,0
1300,1544927283150,26900,-1.014839675e+06,775,2368,4319,5682,49,53,45033,10888,1110,46,0,0,0
1310,1544927285539,26914,-1.014805910e+06,862,2410,4284,5614,58,51,44973,10965,1103,36,0,0,0
1320,1544927288265,27018,-1.014036724e+06,860,2419,4271,5540,47,47,45082,10846,1109,40,0,0,0
1330,1544927290209,26992,-1.014216336e+06,801,2428,4305,5537,58,67,45046,10920,1057,54,0,0,0
1340,1544927292872,26952,-1.015099508e+06,878,2448,4305,5609,53,49,44937,10977,1124,39,0,0,0
1350,1544927294815,26937,-1.014186485e+06,878,2345,4290,5544,53,61,45043,10923,1085,26,0,0,0
1360,1544927297278,26896,-1.014872554e+06,842,2389,4306,5599,57,54,45019,10904,1119,35,0,0,0
1370,1544927299769,27017,-1.014043716e+06,869,2369,4313,5475,48,60,45137,10792,1102,46,0,0,0
1380,1544927301796,27015,-1.014216569e+06,824,2370,4366,5509,75,56,45052,10888,1099,38,0,0,0
