iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-age,aggDist-gender,aggDist-zip_code,aggDist-first_name,aggDist-middle_name,aggDist-last_name,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
82970,1545327289652,286397,-1.867969827e+07,18373,1458,233534,44233,102797,53101,119500,219393,94457,13956,819,9,0
82980,1545327308220,286398,-1.867253693e+07,18346,1475,233183,43983,102503,52958,119999,219541,93713,14055,814,12,0
82990,1545327326296,286398,-1.867306476e+07,18341,1540,233268,43650,102561,52609,120302,219266,93871,13831,852,12,0
83000,1545327345138,286441,-1.867715517e+07,18403,1377,233163,44485,102832,52835,119705,219562,93923,14105,823,16,0
83010,1545327363606,286378,-1.867352304e+07,18467,1500,233135,44277,102683,52210,119937,219569,94027,13770,816,15,0
83020,1545327382899,286399,-1.867356062e+07,18168,1563,233263,44290,102075,53054,119826,220171,93058,14211,847,21,0
83030,1545327401345,286363,-1.867682220e+07,18374,1509,233411,44443,102089,52659,120016,219409,93915,13945,834,15,0
83040,1545327420097,286359,-1.867937936e+07,18352,1473,233298,43766,103365,52459,119872,219496,93929,13999,828,10,0
83050,1545327438671,286325,-1.868280874e+07,18451,1570,233605,43647,103244,53182,119170,219963,94108,14066,813,14,0
83060,1545327457213,286305,-1.867741664e+07,18433,1580,233743,43980,102715,52555,119686,219521,94113,14010,791,13,0
83070,1545327475759,286265,-1.868151178e+07,18458,1515,233833,43520,103433,52496,119646,219418,94213,14031,812,14,0
83080,1545327494437,286207,-1.867904072e+07,18361,1510,233473,43706,103520,52661,119438,219746,94194,13942,799,15,0
83090,1545327512634,286241,-1.868426952e+07,18411,1514,233318,44321,103561,52820,119282,219437,94628,13915,853,19,0
83100,1545327531882,286295,-1.868053804e+07,18348,1475,233267,44231,103872,53255,119325,219169,94527,14239,862,12,0
83110,1545327550216,286306,-1.867412045e+07,18343,1499,233528,44099,102575,52680,119700,219782,93912,13862,858,20,0
83120,1545327568805,286323,-1.867506332e+07,18315,1597,232930,44378,103757,52286,119654,219558,93941,14119,844,18,0
83130,1545327587177,286352,-1.867427253e+07,18278,1544,233335,43861,103359,52835,119880,219055,94343,13976,857,23,0
83140,1545327605914,286406,-1.867557174e+07,18283,1562,233135,44421,102729,52728,119602,219867,93857,13971,821,16,0
83150,1545327624293,286356,-1.867118957e+07,18357,1507,232647,44031,102851,53065,120038,219327,94004,13958,786,21,0
83160,1545327642825,286326,-1.867306832e+07,18320,1483,233412,44282,102782,52516,119920,219532,93684,14113,869,16,0
83170,1545327661381,286331,-1.867545019e+07,18157,1520,232956,43473,103066,52722,119946,219853,93799,13713,811,12,0
83180,1545327680010,286346,-1.867206407e+07,18309,1472,232971,44081,103208,52437,119851,219736,93768,13933,823,23,0
83190,1545327698416,286389,-1.867005008e+07,18274,1581,232748,43945,102539,52659,120367,219307,93777,13861,808,14,0
83200,1545327717555,286403,-1.867204259e+07,18252,1470,232894,44077,103143,52628,119825,219590,94111,13793,802,13,0
83210,1545327735849,286339,-1.867151384e+07,18182,1613,233003,44148,102388,52284,120419,219404,93583,13884,824,20,0
83220,1545327754509,286311,-1.867644616e+07,18253,1515,233506,44343,103178,52248,119276,220209,93997,13789,842,21,0
83230,1545327772888,286307,-1.867928928e+07,18196,1540,232999,44622,103536,53029,119593,219049,94496,14115,869,12,0
83240,1545327791568,286313,-1.868155884e+07,18330,1447,233803,44024,103466,53318,118722,220163,94421,13951,855,22,0
83250,1545327809889,286330,-1.867614098e+07,18319,1536,233435,43859,102723,53465,119553,219610,94043,14088,823,17,0
83260,1545327828503,286260,-1.867319261e+07,18279,1444,233123,44256,102924,52730,120091,219069,94086,14049,827,12,0
83270,1545327846627,286312,-1.867854101e+07,18317,1496,232837,44891,103068,52790,119716,219156,94425,13975,842,20,0
83280,1545327865090,286272,-1.868602161e+07,18401,1380,233808,44941,103457,52670,119021,219365,94791,14138,799,20,0
83290,1545327883315,286292,-1.867456215e+07,18194,1471,233060,44292,103549,52992,119406,219689,94139,14023,863,14,0
83300,1545327902576,286274,-1.867712046e+07,18404,1479,233215,44141,103336,53131,119500,219389,94292,14096,840,17,0
83310,1545327921076,286323,-1.867983223e+07,18364,1488,233612,43812,103675,52667,119343,219607,94391,13965,806,22,0
83320,1545327939783,286316,-1.867157787e+07,18359,1386,233483,44058,103187,52158,119543,220066,93945,13662,901,17,0
83330,1545327958203,286308,-1.866971897e+07,18329,1489,232911,43814,102004,52988,120360,219494,93674,13752,833,21,0
83340,1545327976968,286353,-1.866894218e+07,18391,1438,233070,44323,103028,52210,119824,219591,94133,13766,795,25,0
83350,1545327995424,286302,-1.866823862e+07,18208,1547,232955,44773,101836,52694,120589,218948,93593,14155,831,18,0
83360,1545328014023,286334,-1.866875686e+07,18206,1511,233229,44347,102050,52543,120088,219750,93615,13837,825,19,0
83370,1545328032485,286286,-1.867112717e+07,18335,1463,233159,44156,102311,52560,120000,219762,93710,13862,784,16,0
83380,1545328051052,286236,-1.867308537e+07,18387,1523,233338,43984,103131,52267,119836,219528,94041,13911,803,15,0
83390,1545328069236,286244,-1.867921236e+07,18408,1488,233471,44392,103171,52740,119451,219568,94147,14088,856,24,0
83400,1545328088480,286261,-1.867271862e+07,18322,1475,232848,43755,102664,52595,120068,220043,93314,13867,823,19,0
83410,1545328106656,286304,-1.867610603e+07,18319,1413,233419,44055,102476,52925,119941,219562,93769,13958,887,17,0
83420,1545328125243,286316,-1.867875238e+07,18314,1587,233384,44310,102684,53144,119811,219174,94126,14112,894,17,0
83430,1545328143437,286332,-1.867688856e+07,18353,1510,233728,43581,103378,53026,119594,219303,94318,14054,850,15,0
83440,1545328161885,286298,-1.867635770e+07,18399,1555,233470,44098,102840,52371,119709,219729,93943,13921,805,27,0
83450,1545328180301,286289,-1.867791672e+07,18606,1559,233341,44788,102503,52562,119640,219603,93827,14169,880,15,0
83460,1545328198718,286213,-1.867891389e+07,18473,1463,233007,44484,103172,52830,119425,219852,93824,14219,798,16,0
83470,1545328217117,286205,-1.868873998e+07,18402,1508,233594,44511,102915,53655,119209,219084,94864,14148,816,13,0
83480,1545328235812,286215,-1.868632230e+07,18446,1434,233191,44622,103427,53479,119068,219548,94365,14298,848,7,0
83490,1545328253983,286179,-1.867431392e+07,18407,1509,233139,44248,103791,53094,119491,219250,94123,14404,850,16,0
83500,1545328273053,286193,-1.868903380e+07,18472,1535,233882,44593,103501,53487,119008,218911,95044,14233,918,20,0
83510,1545328291496,286271,-1.868042929e+07,18344,1534,233264,44560,102574,53583,119094,219818,94502,13861,841,18,0
83520,1545328309978,286278,-1.867424064e+07,18303,1617,232984,44387,103546,52943,119448,219498,94197,14090,887,14,0
83530,1545328328204,286278,-1.867847705e+07,18345,1550,232948,44192,103254,52836,119714,219499,94030,14007,875,9,0
83540,1545328346789,286295,-1.867333108e+07,18326,1421,233345,44510,103724,52547,119545,219289,94188,14253,846,13,0
83550,1545328365247,286349,-1.867465055e+07,18287,1505,233501,44760,103424,52375,119066,220093,94058,14046,850,21,0
83560,1545328383897,286340,-1.868123304e+07,18416,1532,233781,45035,103002,52431,119288,219387,94472,14091,887,9,0
83570,1545328402164,286352,-1.866043846e+07,18161,1486,232611,43442,102589,52238,120772,219516,93365,13660,804,17,0
83580,1545328420899,286395,-1.867671982e+07,18426,1622,233223,44618,102699,53414,119448,219369,94228,14204,860,25,0
83590,1545328439305,286400,-1.868014483e+07,18441,1571,233336,44870,103133,53124,119342,219278,94286,14310,895,23,0
83600,1545328458637,286408,-1.867778900e+07,18463,1543,232992,44867,103326,52932,119627,218834,94630,14153,880,10,0
83610,1545328476926,286436,-1.868153801e+07,18279,1537,232994,44699,103135,53181,119603,219104,94493,14017,902,14,1
83620,1545328495717,286431,-1.867561798e+07,18225,1422,233211,44788,103330,52577,119602,219286,94359,14012,862,13,0
83630,1545328514165,286416,-1.868035209e+07,18310,1503,232598,44832,103978,53496,119357,218728,95032,14161,838,18,0
83640,1545328532881,286403,-1.867530426e+07,18247,1482,233098,45051,102743,52844,119520,219539,94195,13996,872,12,0
83650,1545328551135,286402,-1.867944022e+07,18277,1549,233551,44524,102988,53084,119185,219988,93773,14323,855,10,0
83660,1545328569661,286399,-1.867435989e+07,18285,1521,232884,45398,101992,52726,119660,219846,93811,13953,841,23,0
83670,1545328588031,286378,-1.867739975e+07,18375,1616,233388,44521,103827,52205,119276,219789,93960,14241,840,28,0
83680,1545328606592,286372,-1.867453755e+07,18297,1540,233424,44459,102268,52363,119864,219784,93752,13887,833,14,0
83690,1545328624901,286384,-1.867280169e+07,18282,1520,233193,44211,102134,52430,119796,220334,93422,13749,820,13,0
83700,1545328644142,286346,-1.866891610e+07,18318,1488,233264,44069,102347,52275,120335,219476,93613,13799,893,18,0
83710,1545328662256,286264,-1.867954644e+07,18309,1512,233792,44052,103856,52491,119117,219923,94105,14098,870,21,0
83720,1545328680800,286286,-1.868326097e+07,18379,1648,233678,44744,103564,52219,119221,219604,94223,14182,884,20,0
83730,1545328699360,286272,-1.867682526e+07,18157,1480,233306,44677,102797,52807,119614,219440,94287,13974,807,12,0
83740,1545328718273,286213,-1.867865238e+07,18370,1555,233637,44492,102486,52695,119775,219271,94139,14125,809,15,0
83750,1545328736734,286215,-1.867866182e+07,18460,1512,233167,45115,102032,52751,119846,219478,93765,14168,860,17,0
83760,1545328755405,286230,-1.867949919e+07,18398,1581,233107,44270,102962,53014,119812,219271,94025,14107,905,14,0
83770,1545328773653,286266,-1.868506360e+07,18373,1464,233998,45006,103018,52510,118913,219925,94334,14093,848,21,0
83780,1545328792183,286249,-1.868947903e+07,18437,1529,233795,44030,103661,53494,119145,219341,94289,14435,898,26,0
83790,1545328810420,286282,-1.867897353e+07,18308,1495,233884,44180,103142,52699,119401,219556,94224,14116,829,8,0
83800,1545328829705,286258,-1.867020099e+07,18276,1550,232864,43809,102726,52547,120368,219474,93434,14016,828,14,0
83810,1545328847995,286295,-1.867933697e+07,18541,1510,233640,43956,103054,52362,119336,220223,93775,13932,846,22,0
83820,1545328866701,286341,-1.867599307e+07,18315,1527,232629,44612,103409,52575,119673,219734,93767,14056,889,15,0
83830,1545328884938,286311,-1.868067710e+07,18217,1526,233715,44527,102974,52845,119160,219887,94275,13899,895,18,0
83840,1545328903395,286313,-1.867813708e+07,18396,1638,233204,44329,103289,52746,119392,219613,94290,13968,850,21,0
83850,1545328923108,286289,-1.867725325e+07,18312,1570,233325,44393,103315,52871,118992,220130,94229,13953,811,19,0
83860,1545328941861,286261,-1.867816152e+07,18372,1499,233230,44405,102965,52844,119801,219209,94166,14075,866,17,0
83870,1545328960105,286283,-1.867594326e+07,18324,1551,232939,44517,103101,52656,119914,219090,94274,13995,840,21,0
83880,1545328978837,286274,-1.867078312e+07,18305,1490,233397,43778,102684,52428,119766,220226,93427,13871,831,13,0
83890,1545328997023,286217,-1.867370892e+07,18406,1470,233163,44255,103134,52666,119918,219262,93945,14106,891,12,0
83900,1545329016160,286217,-1.867871664e+07,18276,1509,233033,44669,102787,53171,119626,219373,94174,14140,801,20,0
83910,1545329034900,286207,-1.867825570e+07,18537,1422,233331,44101,103157,52542,119561,219686,94123,13918,827,18,1
83920,1545329053601,286277,-1.866673421e+07,18316,1474,232433,43865,102535,52320,120854,219188,93410,13810,855,17,0
83930,1545329072047,286263,-1.867736308e+07,18430,1497,233081,44118,103458,53215,119610,219189,94263,14222,832,18,0
83940,1545329090605,286232,-1.867753234e+07,18601,1556,232961,44415,102729,52818,119829,219395,93971,14028,896,15,0
83950,1545329108729,286268,-1.868213206e+07,18307,1422,233232,44829,103334,52893,119642,218871,94662,14028,917,14,0
83960,1545329127355,286321,-1.867470360e+07,18413,1506,233515,44233,103085,52689,119518,219729,93839,14176,854,18,0
83970,1545329145797,286308,-1.867940378e+07,18552,1433,233223,44772,103168,52931,119290,219467,94383,14159,806,29,0
83980,1545329164571,286251,-1.867552366e+07,18239,1474,233517,44506,102180,53068,119769,219516,93986,13971,877,15,0
83990,1545329183154,286186,-1.867637065e+07,18373,1597,233294,43882,103803,52783,119365,219694,94070,14140,848,16,1
84000,1545329202742,286198,-1.868011166e+07,18302,1564,233585,44284,103387,52827,119371,219438,94385,14035,889,16,0
84010,1545329221055,286206,-1.867993950e+07,18552,1462,233151,44805,103018,52873,119325,219565,94326,14048,850,20,0
84020,1545329239723,286128,-1.868661589e+07,18546,1571,233581,44316,102896,53110,119333,219539,94143,14293,814,12,0
84030,1545329258245,286131,-1.868480872e+07,18476,1589,233285,44350,103032,52922,119510,219580,93968,14184,874,18,0
84040,1545329277216,286214,-1.867522606e+07,18558,1481,232588,44332,103006,53134,119845,219243,94162,14024,840,20,0
84050,1545329295586,286175,-1.867450518e+07,18375,1493,232579,44306,103129,53019,120047,219292,93702,14186,888,19,0
84060,1545329314505,286157,-1.868268981e+07,18282,1506,233623,44626,103700,52993,119169,219136,94818,14111,875,25,0
84070,1545329332927,286173,-1.867461321e+07,18302,1383,232985,44131,103685,52797,119713,219299,94219,14080,809,14,0
84080,1545329351267,286256,-1.867907061e+07,18498,1468,233250,44344,103515,53386,119376,219059,94550,14308,827,14,0
84090,1545329369460,286274,-1.868243462e+07,18335,1538,233764,44365,104185,52440,118804,219898,94459,14097,860,16,0
84100,1545329388698,286210,-1.867343429e+07,18248,1475,233454,44392,102536,52854,119918,219337,93908,14100,849,22,0
84110,1545329407204,286190,-1.868250025e+07,18478,1626,233386,44332,102328,52811,119813,219479,93934,14034,858,16,0
84120,1545329425637,286258,-1.867930009e+07,18488,1542,233479,44467,102913,52663,119308,219693,94431,13832,849,21,0
84130,1545329443930,286210,-1.866906324e+07,18393,1505,232759,43669,102433,52595,120576,219309,93601,13764,869,15,0
84140,1545329462942,286184,-1.867859489e+07,18362,1475,233345,43946,102781,52789,119775,219644,93941,13938,822,14,0
84150,1545329481518,286241,-1.867612331e+07,18289,1509,233505,44272,102430,52433,119885,219791,93634,13929,883,12,0
84160,1545329500165,286206,-1.867818243e+07,18390,1454,233424,44333,102154,53103,119773,219522,94108,13823,889,19,0
84170,1545329518350,286287,-1.868187186e+07,18400,1590,233461,44663,103128,52962,119046,219837,94265,14130,833,23,0
84180,1545329536609,286291,-1.867874706e+07,18096,1545,233584,44280,103473,52653,119373,219786,93930,14206,828,11,0
84190,1545329554625,286246,-1.866928835e+07,18291,1518,233480,43726,102311,52685,120252,219460,93574,14017,803,28,0
84200,1545329573867,286259,-1.868251165e+07,18451,1532,233360,44308,104044,52845,118546,220502,94119,14083,869,15,0
84210,1545329591969,286220,-1.867647483e+07,18413,1476,233159,44765,103064,52592,119632,219396,94130,14101,865,10,0
84220,1545329610992,286217,-1.868612257e+07,18540,1488,234315,44082,102875,52790,119003,219778,94657,13802,878,16,0
84230,1545329629398,286219,-1.868527781e+07,18252,1477,233323,44014,103425,53745,119237,219390,94537,14120,838,12,0
84240,1545329647974,286134,-1.868209667e+07,18343,1611,233611,44324,103306,53436,119251,219060,94794,14152,858,19,0
84250,1545329666201,286162,-1.868399408e+07,18414,1562,233529,44407,102622,53135,119485,219711,93744,14325,850,19,0
84260,1545329684612,286204,-1.867684189e+07,18359,1527,233279,43712,103111,53417,119689,219444,93946,14171,865,18,1
84270,1545329702959,286237,-1.867850465e+07,18482,1460,233177,44383,103120,53347,119862,218664,94420,14310,855,23,0
84280,1545329721214,286282,-1.867697216e+07,18523,1477,233231,44318,102574,52855,119958,219231,93952,14148,826,19,0
84290,1545329739831,286287,-1.867629802e+07,18333,1482,233734,44254,102537,52359,119715,219745,93920,13917,822,15,0
84300,1545329758961,286244,-1.867762695e+07,18289,1529,233339,44306,102404,53008,119636,219907,93716,13976,887,12,0
84310,1545329777136,286239,-1.867585297e+07,18527,1506,233249,43980,103175,52563,119567,219826,93936,13933,857,15,0
84320,1545329795750,286251,-1.867908116e+07,18332,1542,233744,44261,102803,52507,119591,219488,94273,13995,765,22,0
84330,1545329813979,286352,-1.867649091e+07,18238,1476,233410,44439,102697,52743,119743,219362,94294,13905,812,18,0
84340,1545329832627,286347,-1.867301951e+07,18254,1550,233494,44298,102740,52025,119831,219898,93636,13896,862,11,0
84350,1545329850910,286315,-1.866944516e+07,18354,1520,232865,44252,102366,52321,120613,218986,93772,13919,829,15,0
84360,1545329869513,286328,-1.867515595e+07,18342,1425,233424,44145,102898,52931,119516,219665,94272,13789,872,19,1
84370,1545329887608,286318,-1.867142754e+07,18357,1516,233101,44351,103030,52336,119829,219530,94028,13902,826,19,0
84380,1545329906021,286319,-1.867507398e+07,18212,1478,233417,44403,102701,52818,119469,219953,93961,13869,863,19,0
84390,1545329924216,286346,-1.866983010e+07,18388,1411,233012,43878,103273,52291,119982,219626,93836,13821,853,16,0
84400,1545329943349,286321,-1.866835145e+07,18335,1558,233708,44028,102169,51913,119998,220194,93210,13848,867,17,0
84410,1545329961270,286359,-1.866402235e+07,18246,1621,232907,43940,101796,52485,120659,219410,93472,13755,814,24,0
84420,1545329980757,286315,-1.867658570e+07,18230,1462,233367,44424,102984,52681,119632,219611,93980,14092,794,25,0
84430,1545329999477,286248,-1.867422160e+07,18359,1514,233670,44377,102773,52600,119646,219520,94038,14039,875,16,0
84440,1545330017953,286225,-1.867828937e+07,18390,1477,233483,43951,103447,53235,119233,219581,94439,14021,840,19,1
84450,1545330036269,286258,-1.867577238e+07,18340,1470,233783,44273,103655,52304,119665,218981,94558,14015,892,23,0
84460,1545330054644,286305,-1.867522599e+07,18526,1531,233336,43573,102937,52418,120300,219058,93916,14017,835,8,0
84470,1545330072816,286269,-1.867452197e+07,18377,1439,233329,43939,103388,53005,119192,219842,94505,13768,814,13,0
84480,1545330091148,286287,-1.867894692e+07,18418,1462,233479,44069,103418,52499,119468,219703,94150,13922,879,12,0
84490,1545330109377,286312,-1.868007051e+07,18473,1520,233577,44503,102163,52222,119842,219763,93835,13773,899,22,0
84500,1545330128370,286271,-1.867628987e+07,18549,1554,233261,44423,102807,52424,119793,219217,94473,13762,876,13,0
84510,1545330146640,286294,-1.867604046e+07,18426,1510,233074,43973,102626,52668,120176,219396,93674,14040,827,21,0
84520,1545330165106,286346,-1.867696911e+07,18457,1603,233446,44301,102338,53205,119732,219337,94101,14060,889,15,0
84530,1545330183426,286358,-1.867542970e+07,18375,1523,233371,43851,103452,52612,119401,219930,94001,13971,816,15,0
84540,1545330202166,286273,-1.867878001e+07,18384,1524,233479,44398,102929,52546,119682,219317,94325,13970,817,23,0
84550,1545330220709,286293,-1.867250471e+07,18437,1537,233292,43894,102577,52573,119654,220195,93623,13795,851,16,0
84560,1545330239121,286281,-1.868166915e+07,18511,1419,233947,44246,102434,52703,119452,219815,94037,13963,853,14,0
84570,1545330257578,286238,-1.867467055e+07,18343,1549,233472,44120,102934,52739,120017,218907,94258,14087,852,13,0
84580,1545330276363,286201,-1.867540432e+07,18366,1496,233460,44017,102787,52856,119424,220188,93676,13963,862,21,0
84590,1545330294518,286213,-1.867648146e+07,18389,1543,233444,44053,102808,52872,119579,219782,93875,14037,839,22,0
84600,1545330313990,286205,-1.867884455e+07,18399,1692,233621,44065,102919,52695,119428,219699,94242,13871,876,17,1
84610,1545330332593,286191,-1.868437970e+07,18401,1529,234188,43761,103391,52535,119044,220138,94091,13977,866,18,0
84620,1545330351146,286231,-1.868062431e+07,18373,1479,233799,43532,103445,53165,119602,219162,94360,14144,851,15,0
84630,1545330369355,286279,-1.867994400e+07,18297,1517,233244,45106,103740,52814,119004,219489,94596,14161,866,18,0
84640,1545330387521,286306,-1.868276784e+07,18284,1594,233737,44547,103701,53020,119150,219087,94797,14212,875,12,1
84650,1545330405617,286342,-1.868032051e+07,18456,1442,233468,44435,103272,52662,119514,219198,94614,13942,847,19,0
84660,1545330424064,286312,-1.867409660e+07,18346,1501,233061,45831,102644,52490,119583,219040,94571,14081,847,12,0
84670,1545330442229,286338,-1.867894231e+07,18343,1562,232995,45511,103120,52418,119652,218966,94422,14256,819,19,0
84680,1545330460615,286324,-1.867982048e+07,18586,1519,233175,44788,102669,53301,119799,218719,94432,14294,877,13,0
84690,1545330478910,286353,-1.867883799e+07,18512,1433,233287,44343,102604,52830,119695,219619,93951,14009,839,21,0
84700,1545330497997,286341,-1.868167859e+07,18446,1522,233782,44071,102943,53269,119500,219269,94294,14127,925,19,0
84710,1545330516303,286344,-1.868160449e+07,18396,1611,233837,44599,103698,53138,118580,220000,94337,14291,898,28,0
84720,1545330534799,286323,-1.867879404e+07,18399,1465,233641,44406,102810,53148,119586,219072,94484,14156,819,17,0
84730,1545330552949,286352,-1.867597628e+07,18392,1539,233355,44383,101936,52932,119886,219751,93598,14015,875,9,0
84740,1545330571304,286372,-1.866879641e+07,18428,1523,233146,44414,102290,52796,120133,219245,93824,14048,860,24,0
84750,1545330589817,286349,-1.868172412e+07,18371,1505,233942,44294,102695,53106,119143,219854,94178,14153,786,20,0
84760,1545330608281,286391,-1.867959795e+07,18369,1507,233787,44483,103340,52218,119399,219636,94131,14078,878,12,0
84770,1545330626484,286383,-1.867561176e+07,18479,1467,233533,44577,102116,52721,119684,219711,93888,14010,829,12,0
84780,1545330645381,286421,-1.867200650e+07,18289,1526,233060,44752,101860,52512,120187,219698,93318,14069,852,10,0
84790,1545330663557,286412,-1.866722997e+07,18387,1484,233124,44370,102238,52635,120226,219316,93791,13885,895,21,0
84800,1545330682987,286409,-1.867312806e+07,18436,1531,233093,43758,101928,52718,120326,219735,93338,13906,810,19,0
84810,1545330701194,286372,-1.867014421e+07,18306,1541,233090,44661,102887,52479,119583,219693,94137,13904,800,17,0
84820,1545330719814,286381,-1.867993629e+07,18525,1507,233939,43721,102603,52910,119213,220262,93890,13925,832,12,0
84830,1545330738037,286352,-1.867363728e+07,18270,1485,233893,43860,102426,52790,119672,219793,93958,13846,848,17,0
84840,1545330756625,286317,-1.867761340e+07,18436,1433,233243,44055,103119,52355,119643,220105,93502,14029,830,25,0
84850,1545330774947,286314,-1.867794323e+07,18639,1434,232763,44114,103379,52621,120097,219111,93778,14323,811,14,0
84860,1545330793485,286367,-1.866855751e+07,18373,1485,233567,43533,101898,52659,119679,220814,93081,13719,823,18,0
84870,1545330811599,286368,-1.867421950e+07,18496,1568,233132,43558,102883,52660,119991,219596,93818,13868,844,17,0
84880,1545330830291,286315,-1.867880585e+07,18578,1573,233666,44619,102602,52178,119779,219276,94175,14046,838,20,0
84890,1545330848815,286286,-1.867446349e+07,18671,1552,233267,43981,102491,52860,119949,219524,93552,14259,833,17,0
84900,1545330868238,286309,-1.867791793e+07,18446,1472,233548,44078,102562,52674,119843,219514,93961,13941,854,21,0
84910,1545330886813,286294,-1.868130981e+07,18533,1643,233364,44042,102995,53306,119621,219092,94341,14231,829,20,0
84920,1545330905587,286287,-1.867829490e+07,18528,1463,233222,44737,102400,52876,119811,219449,93788,14168,893,25,0
84930,1545330923807,286309,-1.868094685e+07,18509,1528,233555,44513,102850,53195,119330,219322,94518,14083,862,19,0
84940,1545330942266,286316,-1.867520041e+07,18444,1551,233577,43761,101961,53308,119810,219603,94074,13760,864,23,0
84950,1545330960580,286255,-1.867675247e+07,18471,1527,233323,44837,102318,52638,119422,220073,93782,13975,858,24,0
84960,1545330979036,286266,-1.867739227e+07,18554,1584,233099,44371,102411,53362,119782,219238,94104,14121,873,16,0
84970,1545330997545,286246,-1.867560873e+07,18527,1561,232969,44725,102483,52847,119474,219942,93896,13930,872,20,0
84980,1545331016031,286245,-1.868037287e+07,18419,1519,233231,44434,102839,53105,119749,219131,94205,14211,818,19,1
84990,1545331034272,286266,-1.867916046e+07,18645,1475,233220,44604,102004,53157,119760,219446,94019,14038,848,23,0
85000,1545331053401,286241,-1.868217438e+07,18243,1539,234017,44338,103018,52680,118991,220072,94337,13871,839,24,0
85010,1545331071679,286252,-1.867571368e+07,18341,1609,232864,44392,102793,52917,119786,219636,93763,14056,879,14,0
85020,1545331089951,286289,-1.867536944e+07,18332,1490,232772,44265,103092,52672,120023,219407,93799,14021,865,19,0
85030,1545331108153,286300,-1.867744801e+07,18278,1531,233161,44471,102493,53298,119876,219160,94083,14170,829,16,0
85040,1545331127069,286295,-1.867082788e+07,18424,1615,233069,44279,102774,52258,120169,219273,93798,14039,842,13,0
85050,1545331145349,286250,-1.867526877e+07,18480,1431,233124,44572,102819,52552,119497,220024,93815,13884,898,16,0
85060,1545331164033,286283,-1.868186280e+07,18443,1509,233396,44628,103267,52695,119272,219619,94290,14087,852,14,0
85070,1545331182537,286319,-1.867711905e+07,18341,1499,233344,44080,103173,53063,119556,219407,94304,13993,864,10,0
85080,1545331201014,286359,-1.867132919e+07,18162,1439,233190,44187,102713,52585,119858,219701,93998,13745,816,16,0
85090,1545331219394,286458,-1.867052303e+07,18380,1472,232671,44501,102591,52952,120069,219332,93848,14021,844,20,0
85100,1545331238516,286499,-1.866628211e+07,18306,1637,233150,44711,101541,52465,120206,219607,93589,13926,784,21,1
85110,1545331256768,286488,-1.866928352e+07,18314,1523,232623,44364,103255,52411,120123,219211,94009,13916,862,13,0
85120,1545331275293,286522,-1.867284158e+07,18430,1572,233216,44299,101982,52993,119818,219879,93612,13927,882,16,0
85130,1545331293863,286494,-1.867322257e+07,18398,1573,233250,44610,101810,52274,120208,219573,93576,13934,827,16,0
85140,1545331312613,286503,-1.867183483e+07,18339,1485,233217,44420,102890,52836,119768,219405,94007,14066,870,18,0
85150,1545331330956,286447,-1.866822723e+07,18409,1539,233578,43706,101959,52758,119924,219908,93747,13697,834,24,0
85160,1545331349553,286464,-1.867074851e+07,18505,1482,233210,44447,101038,52667,120346,219775,93312,13876,803,22,0
85170,1545331369154,286443,-1.867361023e+07,18508,1531,233130,44007,102578,52625,120005,219636,93647,13950,881,15,0
85180,1545331387359,286414,-1.867704027e+07,18436,1468,233275,44561,102400,53307,119651,219242,94374,14027,824,16,0
85190,1545331406095,286395,-1.867022189e+07,18457,1512,233638,44481,102096,52549,119590,219970,93815,13913,836,10,0
85200,1545331425313,286404,-1.867715582e+07,18493,1523,233638,44701,102670,53104,119343,219512,94144,14231,884,20,0
85210,1545331443775,286450,-1.867417664e+07,18503,1470,233146,43667,102440,53607,119895,219341,94115,13888,877,18,0
85220,1545331462211,286398,-1.867643190e+07,18239,1473,234029,44296,102612,52655,119395,220143,93513,14215,850,18,0
85230,1545331480464,286382,-1.867467373e+07,18349,1542,232921,44181,101927,53243,120287,219258,93744,13979,850,16,0
85240,1545331498781,286319,-1.867134277e+07,18404,1457,233555,44476,100751,52748,120222,220070,93102,13861,861,18,0
85250,1545331517056,286293,-1.867788839e+07,18388,1616,233157,44489,102365,52956,119926,219333,93902,14071,889,13,0
85260,1545331535369,286279,-1.867424630e+07,18448,1471,233047,43626,102101,52757,120365,219622,93439,13896,798,14,0
85270,1545331553457,286266,-1.867647920e+07,18315,1526,233338,43904,101920,53213,120141,219633,93387,14102,852,19,0
85280,1545331572191,286267,-1.867632002e+07,18516,1552,233518,44407,101365,52650,119900,220056,93450,13883,822,23,0
85290,1545331590716,286236,-1.867753237e+07,18566,1542,233506,44662,101844,53290,119456,219778,94007,13971,905,17,0
85300,1545331610227,286218,-1.867607501e+07,18499,1522,233319,44638,101933,52474,120065,219404,93912,13874,860,19,0
85310,1545331628769,286198,-1.867930472e+07,18549,1559,233254,44576,101606,52920,119889,219647,93848,13900,829,21,0
85320,1545331647147,286218,-1.867416621e+07,18497,1411,233816,44721,101908,52656,119629,219519,94316,13833,826,11,0
85330,1545331665672,286221,-1.868150712e+07,18570,1548,233370,44619,102596,53751,119561,218827,94537,14299,894,16,0
85340,1545331684275,286258,-1.867953015e+07,18526,1633,233529,44431,102235,53301,119430,219651,94050,14124,863,16,0
85350,1545331702420,286280,-1.867705511e+07,18529,1488,232975,43812,102306,52865,120270,219317,93826,13890,819,12,0
